Instances,feature_age,feature_job,feature_marital,feature_education,feature_default,feature_balance,feature_housing,feature_loan,feature_contact,feature_day,feature_month,feature_duration,feature_campaign,feature_pdays,feature_previous,feature_poutcome,algo_MLPC
instance_0,0,1,0,1,0,27,0,0,0,24,3,7,6,17,36,0,0
instance_0,0,10,0,0,0,11,0,0,0,29,6,41,39,39,53,1,0
instance_0,0,5,1,2,0,69,0,0,0,5,5,1,32,40,1,1,0
instance_0,0,9,1,0,0,-6,0,0,1,21,8,25,48,9,50,2,0
instance_0,0,7,0,1,0,90,0,0,0,18,10,2,24,46,53,2,0
instance_0,0,10,0,2,0,91,0,0,1,21,5,18,10,50,22,0,0
instance_0,0,3,1,0,0,63,0,0,1,2,3,45,8,78,36,1,0
instance_0,0,2,0,1,0,98,0,0,0,22,1,44,58,55,52,2,0
instance_0,0,5,1,1,0,79,0,0,0,16,8,1,34,23,1,0,0
instance_0,0,1,1,2,0,77,0,0,0,14,3,27,20,63,13,1,0
instance_0,0,10,0,0,0,3,0,0,0,4,2,4,52,61,35,2,0
instance_0,0,3,1,0,0,60,0,0,1,10,1,1,3,70,36,2,0
instance_0,0,1,1,1,0,75,0,0,0,6,8,1,9,35,6,2,0
instance_0,0,5,1,1,0,29,0,0,1,14,1,47,38,59,32,2,0
instance_0,0,4,1,2,0,81,0,0,1,11,7,34,7,46,37,2,0
instance_0,0,6,0,2,0,12,0,0,1,7,3,12,50,73,17,0,0
instance_0,0,0,1,2,0,44,0,0,0,15,5,9,57,53,55,2,0
instance_0,0,10,1,2,0,43,0,0,0,24,4,1,58,38,23,1,0
instance_0,0,1,0,2,0,13,0,0,1,24,7,42,42,47,56,2,0
instance_0,0,6,1,1,0,74,0,0,1,27,2,22,48,-1,13,1,0
instance_0,0,2,1,1,0,50,0,0,1,19,8,19,42,56,13,2,0
instance_0,0,8,1,0,0,-2,0,0,0,1,9,16,59,75,50,2,0
instance_0,0,3,1,0,0,54,0,0,1,15,2,34,10,7,4,2,0
instance_0,0,7,1,2,0,31,0,0,1,11,3,8,25,17,22,2,0
instance_0,0,4,1,1,0,6,0,0,1,1,4,1,6,34,19,1,0
instance_0,0,4,1,0,0,32,0,0,0,18,0,9,4,67,45,2,0
instance_0,0,7,0,2,0,84,0,0,1,4,6,14,2,83,41,0,0
instance_0,0,8,1,2,0,-2,0,0,0,17,4,18,34,40,5,2,0
instance_0,0,9,0,1,0,9,0,0,1,30,7,7,10,75,20,0,0
instance_0,0,9,0,0,0,81,0,0,0,30,6,1,46,23,29,0,0
instance_0,0,7,1,1,0,27,0,0,0,8,0,0,1,-1,0,0,0
instance_0,0,8,0,1,0,60,0,0,0,29,3,3,54,81,26,0,0
instance_0,0,8,0,1,0,101,0,0,1,3,1,28,62,66,40,2,0
instance_0,0,10,0,2,0,13,0,0,0,29,7,46,16,73,4,1,0
instance_0,0,10,1,2,0,33,0,0,1,18,2,44,53,46,41,0,0
instance_0,0,8,1,2,0,30,0,0,0,4,7,0,30,39,19,0,0
instance_0,0,9,0,2,0,74,0,0,0,6,7,1,29,55,33,1,0
instance_0,0,0,1,0,0,34,0,0,1,20,8,1,48,9,13,1,0
instance_0,0,9,0,0,0,41,0,0,0,29,5,28,11,65,7,2,0
instance_0,0,5,1,1,0,35,0,0,0,4,3,1,50,62,20,1,0
instance_0,0,8,0,2,0,36,0,0,1,22,1,1,29,7,12,1,0
instance_0,0,4,0,1,0,68,0,0,1,18,1,39,44,6,57,2,0
instance_0,0,7,1,1,0,48,0,0,1,17,6,27,14,45,22,1,0
instance_0,0,2,0,1,0,60,0,0,1,30,8,5,6,41,34,2,0
instance_0,0,9,0,1,0,87,0,0,0,18,3,2,20,27,1,2,0
instance_0,0,8,1,2,0,63,0,0,1,29,8,17,20,72,9,2,0
instance_0,0,4,1,2,0,33,0,0,1,17,6,0,34,78,48,0,0
instance_0,0,0,0,2,0,4,0,0,0,17,3,1,2,3,4,2,0
instance_0,0,8,1,0,0,-3,0,0,1,11,8,1,59,36,38,2,0
instance_0,0,6,1,1,0,-2,0,0,0,23,7,4,33,72,21,2,0
instance_0,0,3,1,1,0,30,0,0,1,27,3,47,18,54,23,2,0
instance_0,0,5,1,1,0,20,0,0,0,13,7,1,53,52,2,0,0
instance_0,0,4,0,2,0,95,0,0,1,22,1,24,2,20,22,2,0
instance_0,0,0,0,2,0,-7,0,0,1,1,3,1,3,18,54,1,0
instance_0,0,8,0,2,0,65,0,0,0,30,6,1,7,64,45,0,0
instance_0,0,1,0,0,0,0,0,0,0,2,2,1,6,38,10,2,0
instance_0,0,8,0,1,0,32,0,0,1,28,0,47,27,29,3,2,0
instance_0,0,7,1,2,0,37,0,0,0,24,4,39,36,13,52,2,0
instance_0,0,1,1,1,0,34,0,0,1,13,8,0,10,15,15,0,0
instance_0,0,1,0,1,0,92,0,0,1,25,6,3,61,28,11,1,0
instance_0,0,4,0,2,0,1,0,0,0,6,1,1,32,-1,42,2,0
instance_0,0,1,1,2,0,57,0,0,0,22,3,2,4,46,7,2,0
instance_0,0,9,1,2,0,101,0,0,0,1,1,1,48,76,29,1,0
instance_0,0,1,0,2,0,15,0,0,0,28,4,12,30,52,47,0,0
instance_0,0,9,0,2,0,33,0,0,1,20,2,0,40,51,32,1,0
instance_0,0,0,1,0,0,71,0,0,1,6,3,28,53,56,34,2,0
instance_0,0,8,0,0,0,77,0,0,1,28,3,12,17,37,10,2,0
instance_0,0,8,0,1,0,16,0,0,1,30,7,42,24,38,26,2,0
instance_0,0,5,1,1,0,67,0,0,1,26,3,2,51,58,22,1,0
instance_0,0,8,1,2,0,27,0,0,0,7,9,1,7,30,32,1,0
instance_0,0,2,0,0,0,97,0,0,0,16,2,1,14,76,38,2,0
instance_0,0,3,0,1,0,96,0,0,0,7,0,2,41,11,38,1,0
instance_0,0,4,1,0,0,96,0,0,0,25,8,2,41,0,15,2,0
instance_0,0,2,0,2,0,14,0,0,1,8,6,28,27,22,47,2,0
instance_0,0,1,0,2,0,75,0,0,1,3,5,38,41,73,4,1,0
instance_0,0,6,0,1,0,53,0,0,1,3,1,1,7,25,54,2,0
instance_0,0,1,1,2,0,71,0,0,0,5,5,1,45,78,54,1,0
instance_0,0,8,0,1,0,-5,0,0,0,28,4,41,30,3,47,2,0
instance_0,0,4,1,0,0,34,0,0,0,11,5,1,51,52,41,1,0
instance_0,0,9,0,2,0,25,0,0,1,26,6,28,33,73,47,2,0
instance_0,0,8,0,0,0,50,0,0,1,4,10,4,40,25,4,0,0
instance_0,0,3,0,1,0,60,0,0,0,6,4,1,48,7,30,2,0
instance_0,0,0,1,1,0,-6,0,0,1,24,1,2,42,68,36,1,0
instance_0,0,2,0,0,0,88,0,0,1,13,2,0,35,12,23,0,0
instance_0,0,0,0,0,0,15,0,0,0,8,0,1,27,24,8,1,0
instance_0,0,9,0,0,0,41,0,0,1,23,5,35,55,53,18,2,0
instance_0,0,9,1,1,0,14,0,0,0,5,7,43,40,34,14,2,0
instance_0,0,1,1,0,0,-4,0,0,0,15,4,1,48,21,15,2,0
instance_0,0,3,0,1,0,12,0,0,1,17,9,48,33,12,19,0,0
instance_0,0,3,1,2,0,12,0,0,0,4,7,2,29,53,35,0,0
instance_0,0,0,1,1,0,26,0,0,1,9,10,13,24,52,19,1,0
instance_0,0,4,1,1,0,54,0,0,0,3,2,42,1,31,40,0,0
instance_0,0,3,1,1,0,7,0,0,0,29,7,4,11,45,42,2,0
instance_0,0,10,0,2,0,68,0,0,0,9,8,47,5,4,2,0,0
instance_0,0,6,0,0,0,17,0,0,1,8,4,12,31,35,36,1,0
instance_0,0,10,0,2,0,52,0,0,1,27,7,32,9,30,14,1,0
instance_0,0,5,0,2,0,76,0,0,1,27,0,7,41,73,30,2,0
instance_0,0,6,1,0,0,92,0,0,1,11,6,47,31,24,47,2,0
instance_0,0,5,1,0,0,56,0,0,1,15,3,3,31,83,34,2,0
instance_0,0,2,1,0,0,68,0,0,0,18,5,1,8,72,34,2,0
instance_0,0,2,0,1,0,46,0,0,1,2,9,0,40,-1,57,0,0
instance_0,0,2,0,2,0,83,0,0,1,8,8,4,60,10,46,0,0
instance_0,0,10,1,1,0,79,0,0,1,10,8,39,42,31,8,2,0
instance_0,0,8,1,0,0,47,0,0,1,1,5,34,44,73,31,2,0
instance_0,0,1,1,0,0,63,0,0,0,15,2,1,1,49,33,0,0
instance_0,0,8,0,0,0,43,0,0,1,9,6,22,11,28,30,2,0
instance_0,0,1,0,1,0,76,0,0,1,14,3,4,39,41,3,2,0
instance_0,0,7,1,0,0,75,0,0,1,5,3,25,43,40,9,2,0
instance_0,0,3,0,2,0,19,0,0,0,24,5,0,52,64,52,1,0
instance_0,0,0,0,0,0,6,0,0,0,21,9,4,7,64,4,0,0
instance_0,0,8,0,2,0,33,0,0,1,18,8,44,55,38,55,0,0
instance_0,0,8,1,1,0,31,0,0,1,15,9,1,44,73,19,0,0
instance_0,0,6,1,1,0,49,0,0,1,19,6,17,14,30,30,0,0
instance_0,0,2,0,0,0,23,0,0,1,28,8,34,53,48,52,0,0
instance_0,0,2,1,0,0,39,0,0,1,3,3,24,27,21,12,1,0
instance_0,0,1,1,1,0,47,0,0,1,3,5,26,14,57,39,2,0
instance_0,0,2,0,0,0,23,0,0,1,12,9,1,57,20,42,0,0
instance_0,0,3,0,2,0,83,0,0,1,17,0,44,6,75,47,0,0
instance_0,0,10,1,2,0,13,0,0,0,13,7,36,3,64,4,1,0
instance_0,0,3,0,1,0,57,0,0,1,21,2,40,48,39,16,1,0
instance_0,0,9,1,0,0,59,0,0,1,27,10,14,23,43,45,2,0
instance_0,0,4,1,1,0,11,0,0,1,21,1,1,59,6,53,2,0
instance_0,0,3,1,0,0,54,0,0,1,15,2,0,12,9,4,2,0
instance_0,0,7,1,0,0,80,0,0,1,19,0,18,13,4,31,2,0
instance_0,0,10,1,0,0,53,0,0,1,7,2,1,62,66,5,0,0
instance_0,0,3,1,1,0,23,0,0,0,8,4,40,59,72,22,2,0
instance_0,0,9,0,1,0,-5,0,0,1,25,2,29,44,27,46,2,0
instance_0,0,10,0,1,0,86,0,0,1,29,1,40,29,53,34,2,0
instance_0,0,2,0,1,0,44,0,0,1,30,7,4,58,42,39,2,0
instance_0,0,9,1,1,0,95,0,0,0,1,4,1,48,16,4,0,0
instance_0,0,10,0,2,0,26,0,0,1,23,8,10,41,43,17,2,0
instance_0,0,10,1,1,0,86,0,0,1,29,3,0,58,82,38,0,0
instance_0,0,9,1,1,0,19,0,0,1,14,6,1,54,12,16,2,0
instance_0,0,10,1,1,0,65,0,0,0,29,9,0,26,56,2,1,0
instance_0,0,5,0,2,0,-4,0,0,1,30,3,31,45,56,13,2,0
instance_0,0,7,1,2,0,20,0,0,0,23,6,1,14,58,38,0,0
instance_0,0,7,1,2,0,54,0,0,1,6,2,1,32,41,1,0,0
instance_0,0,7,0,1,0,43,0,0,1,24,8,2,2,52,27,2,0
instance_0,0,2,1,1,0,99,0,0,0,14,3,1,44,61,27,2,0
instance_0,0,9,1,0,0,23,0,0,1,8,0,1,61,72,45,2,0
instance_0,0,0,1,0,0,65,0,0,1,29,5,42,8,49,30,0,0
instance_0,0,2,0,2,0,68,0,0,0,24,4,0,21,18,6,1,0
instance_0,0,9,0,2,0,63,0,0,1,4,10,1,31,78,29,1,0
instance_0,0,0,1,0,0,76,0,0,0,15,3,32,7,7,31,2,0
instance_0,0,8,0,2,0,47,0,0,1,11,9,1,46,23,31,0,0
instance_0,0,1,1,2,0,100,0,0,0,10,7,4,16,61,36,0,0
instance_0,0,8,1,1,0,76,0,0,0,4,2,20,45,39,19,2,0
instance_0,0,7,1,2,0,-6,0,0,1,21,0,2,12,17,37,2,0
instance_0,0,5,0,1,0,13,0,0,0,9,2,37,20,47,53,0,0
instance_0,0,6,0,2,0,54,0,0,1,20,3,4,55,60,32,1,0
instance_0,0,10,1,2,0,-7,0,0,0,19,2,29,1,38,50,2,0
instance_0,0,4,1,1,0,46,0,0,0,1,1,4,29,65,36,0,0
instance_0,0,8,0,0,0,51,0,0,1,16,6,33,39,47,56,2,0
instance_0,0,3,0,0,0,45,0,0,1,30,7,48,36,64,38,0,0
instance_0,0,0,1,0,0,39,0,0,0,26,10,1,25,21,45,0,0
instance_0,0,0,1,1,0,6,0,0,0,21,0,15,18,29,13,2,0
instance_0,0,7,1,1,0,43,0,0,0,10,9,30,9,54,38,2,0
instance_0,0,4,0,1,0,24,0,0,1,12,3,44,29,79,45,1,0
instance_0,0,1,1,0,0,74,0,0,1,4,9,20,59,29,4,2,0
instance_0,0,5,0,1,0,39,0,0,1,17,8,18,51,7,56,2,0
instance_0,0,10,0,0,0,6,0,0,1,2,2,1,17,43,21,2,0
instance_0,0,8,0,2,0,97,0,0,1,21,2,26,9,60,16,2,0
instance_0,0,8,0,2,0,54,0,0,0,22,5,1,7,16,36,1,0
instance_0,0,5,0,2,0,-4,0,0,0,23,8,23,23,17,15,2,0
instance_0,0,2,0,1,0,3,0,0,1,14,1,0,20,66,16,1,0
instance_0,0,5,1,0,0,6,0,0,1,13,0,0,58,51,46,1,0
instance_0,0,7,1,2,0,83,0,0,1,21,1,16,1,45,40,2,0
instance_0,0,0,1,1,0,57,0,0,0,21,10,1,18,52,23,2,0
instance_0,0,1,0,0,0,13,0,0,1,20,8,2,41,48,46,0,0
instance_0,0,6,1,1,0,68,0,0,1,27,7,47,61,68,55,0,0
instance_0,0,7,1,0,0,36,0,0,1,26,3,25,50,77,54,1,0
instance_0,0,10,0,1,0,19,0,0,0,12,9,4,18,44,3,0,0
instance_0,0,9,1,0,0,93,0,0,1,26,7,13,2,47,44,0,0
instance_0,0,1,0,2,0,90,0,0,0,5,6,37,48,67,40,2,0
instance_0,0,10,1,2,0,83,0,0,0,20,2,0,4,78,46,1,0
instance_0,0,1,0,1,0,57,0,0,1,16,5,27,19,53,4,0,0
instance_0,0,5,0,0,0,23,0,0,1,12,8,23,57,52,42,0,0
instance_0,0,5,0,2,0,70,0,0,1,22,5,16,5,38,39,0,0
instance_0,0,6,1,0,0,16,0,0,1,2,4,17,47,63,55,1,0
instance_0,0,0,0,2,0,68,0,0,1,3,8,9,5,69,2,0,0
instance_0,0,1,0,1,0,21,0,0,1,29,3,1,52,4,2,1,0
instance_0,0,9,0,1,0,29,0,0,1,19,3,38,25,26,8,0,0
instance_0,0,1,0,0,0,87,0,0,1,10,3,4,11,19,36,0,0
instance_0,0,1,1,1,0,47,0,0,1,17,8,2,45,20,22,2,0
instance_0,0,8,1,1,0,91,0,0,1,29,1,47,58,39,38,1,0
instance_0,0,6,0,2,0,77,0,0,0,11,9,0,26,29,2,2,0
instance_0,0,2,1,2,0,90,0,0,1,1,9,41,5,71,13,1,0
instance_0,0,8,0,2,0,68,0,0,1,5,0,1,7,48,6,0,0
instance_0,0,9,0,2,0,68,0,0,1,26,2,46,48,15,0,0,0
instance_0,0,9,0,1,0,9,0,0,1,27,7,7,10,75,29,0,0
instance_0,0,10,0,1,0,-3,0,0,1,25,8,8,56,65,1,0,0
instance_0,0,9,1,1,0,74,0,0,1,9,1,21,38,21,16,1,0
instance_0,0,1,0,0,0,13,0,0,1,21,1,41,2,-1,50,2,0
instance_0,0,9,0,0,0,22,0,0,1,20,1,3,61,43,1,0,0
instance_0,0,8,0,0,0,19,0,0,0,6,2,1,49,20,51,0,0
instance_0,0,4,0,2,0,20,0,0,0,30,2,1,18,27,43,0,0
instance_0,0,9,0,0,0,41,0,0,0,20,3,1,59,70,28,0,0
instance_0,0,10,0,1,0,63,0,0,1,17,9,48,17,28,13,0,0
instance_0,0,3,0,1,0,-3,0,0,1,29,6,39,30,60,34,1,0
instance_0,0,9,0,1,0,52,0,0,0,25,2,6,5,84,36,0,0
instance_0,0,1,0,2,0,70,0,0,0,13,6,4,1,19,52,1,0
instance_0,0,8,0,2,0,57,0,0,1,9,8,45,17,19,25,0,0
instance_0,0,8,0,0,0,23,0,0,1,25,8,10,35,72,10,1,0
instance_0,0,5,0,2,0,95,0,0,1,30,0,31,62,41,54,0,0
instance_0,0,2,0,2,0,29,0,0,0,29,7,3,34,26,34,2,0
instance_0,0,10,0,2,0,24,0,0,0,29,5,32,52,18,16,2,0
instance_0,0,4,1,0,0,68,0,0,1,30,9,7,17,62,52,2,0
instance_0,0,9,0,0,0,101,0,0,1,24,4,0,47,14,10,1,0
instance_0,0,8,0,1,0,41,0,0,1,17,4,16,1,49,33,2,0
instance_0,0,0,1,1,0,60,0,0,0,16,5,1,34,52,13,2,0
instance_0,0,0,0,1,0,76,0,0,0,16,9,5,53,81,23,2,0
instance_0,0,1,1,2,0,29,0,0,1,7,6,16,8,23,4,0,0
instance_0,0,9,0,2,0,84,0,0,1,27,2,5,49,35,51,2,0
instance_0,0,7,0,1,0,60,0,0,1,22,4,28,6,42,36,0,0
instance_0,0,3,1,1,0,82,0,0,1,12,10,1,61,79,0,0,0
instance_0,0,10,0,2,0,44,0,0,0,19,4,1,17,52,49,1,0
instance_0,0,2,0,0,0,99,0,0,0,2,8,37,51,64,5,0,0
instance_0,0,0,0,1,0,-6,0,0,1,10,4,22,43,34,48,2,0
instance_0,0,4,0,2,0,7,0,0,0,27,5,40,25,30,57,2,0
instance_0,0,9,1,2,0,60,0,0,1,1,7,12,34,57,51,2,0
instance_0,0,6,1,0,0,8,0,0,0,29,1,1,11,52,47,1,0
instance_0,0,0,0,0,0,8,0,0,1,9,9,1,50,43,21,2,0
instance_0,0,1,0,0,0,88,0,0,1,20,5,28,5,23,44,2,0
instance_0,0,4,1,0,0,55,0,0,0,24,5,45,14,54,44,0,0
instance_0,0,0,1,1,0,71,0,0,0,15,5,10,25,7,1,2,0
instance_0,0,9,1,1,0,-6,0,0,0,25,7,24,27,84,27,0,0
instance_0,0,4,0,1,0,51,0,0,1,22,6,13,59,77,15,0,0
instance_0,0,4,1,0,0,55,0,0,0,7,5,21,14,54,44,1,0
instance_0,0,4,1,0,0,16,0,0,1,20,3,23,3,43,56,0,0
instance_0,0,9,1,1,0,60,0,0,0,10,2,1,4,16,16,2,0
instance_0,0,0,1,1,0,58,0,0,0,1,4,1,53,83,43,2,0
instance_0,0,9,0,2,0,59,0,0,0,30,3,11,58,55,52,2,0
instance_0,0,9,1,1,0,82,0,0,0,16,2,1,4,62,42,0,0
instance_0,0,3,0,1,0,7,0,0,0,29,6,40,22,46,45,1,0
instance_0,0,7,0,1,0,33,0,0,0,26,3,1,45,79,29,1,0
instance_0,0,6,1,1,0,54,0,0,1,14,5,37,36,68,14,0,0
instance_0,0,3,0,2,0,-2,0,0,0,3,4,1,9,21,3,1,0
instance_0,0,4,1,1,0,19,0,0,0,14,6,1,7,82,41,1,0
instance_0,0,2,0,0,0,49,0,0,1,11,9,2,27,11,4,2,0
instance_0,0,1,0,2,0,17,0,0,1,29,4,2,3,35,17,2,0
instance_0,0,9,1,0,0,101,0,0,0,28,0,3,56,6,55,0,0
instance_0,0,9,1,2,0,12,0,0,1,26,9,1,36,60,45,1,0
instance_0,0,0,1,1,0,77,0,0,1,22,6,1,30,34,18,1,0
instance_0,0,8,1,0,0,43,0,0,0,2,4,4,17,34,18,2,0
instance_0,0,2,0,0,0,78,0,0,0,17,1,1,5,47,11,1,0
instance_0,0,2,0,0,0,86,0,0,1,27,7,0,56,1,17,0,0
instance_0,0,4,1,2,0,65,0,0,1,7,5,25,13,20,47,1,0
instance_0,0,5,0,0,0,-8,0,0,1,23,1,41,38,66,5,2,0
instance_0,0,6,0,1,0,43,0,0,0,20,5,28,15,83,47,2,0
instance_0,0,7,0,2,0,80,0,0,1,3,6,29,3,76,54,2,0
instance_0,0,6,1,2,0,13,0,0,1,14,5,29,7,56,2,2,0
instance_0,0,3,0,2,0,66,0,0,1,23,10,1,3,38,11,1,0
instance_0,0,4,0,2,0,62,0,0,1,9,2,1,61,74,3,0,0
instance_0,0,5,0,1,0,7,0,0,1,23,2,31,20,73,2,2,0
instance_0,0,10,0,1,0,96,0,0,1,7,0,2,41,11,38,2,0
instance_0,0,6,0,0,0,67,0,0,0,6,5,1,43,63,41,1,0
instance_0,0,1,1,1,0,100,0,0,1,10,7,33,61,73,39,1,0
instance_0,0,1,1,2,0,76,0,0,1,13,1,17,27,78,16,0,0
instance_0,0,6,1,2,0,62,0,0,1,29,3,12,8,26,26,0,0
instance_0,0,7,1,1,0,18,0,0,1,18,6,34,31,70,36,2,0
instance_0,0,0,0,1,0,63,0,0,1,7,5,3,57,81,5,2,0
instance_0,0,0,0,1,0,43,0,0,1,25,8,2,35,72,19,1,0
instance_0,0,9,1,2,0,-6,0,0,1,26,10,1,5,46,30,0,0
instance_0,0,0,0,2,0,9,0,0,1,9,8,1,4,73,31,1,0
instance_0,0,9,1,1,0,82,0,0,1,2,6,11,42,50,32,2,0
instance_0,0,5,1,2,0,58,0,0,0,29,6,1,45,20,49,0,0
instance_0,0,2,0,1,0,-1,0,0,1,3,2,1,57,78,24,2,0
instance_0,0,0,1,0,0,51,0,0,1,8,4,43,62,77,32,0,0
instance_0,0,2,1,1,0,55,0,0,0,5,9,1,6,34,56,1,0
instance_0,0,6,0,2,0,44,0,0,1,4,2,1,21,51,34,0,0
instance_0,0,8,1,2,0,89,0,0,0,16,7,1,35,74,12,0,0
instance_0,0,7,1,2,0,95,0,0,1,9,9,4,15,61,8,0,0
instance_0,0,0,0,0,0,59,0,0,1,5,9,4,33,41,31,0,0
instance_0,0,1,0,1,0,96,0,0,0,29,8,1,45,71,32,2,0
instance_0,0,1,0,2,0,100,0,0,0,6,8,4,24,30,44,0,0
instance_0,0,2,1,2,0,46,0,0,0,29,5,1,44,53,45,2,0
instance_0,0,6,1,2,0,14,0,0,0,29,2,42,44,20,17,1,0
instance_0,0,1,1,1,0,23,0,0,1,13,9,1,61,74,3,1,0
instance_0,0,0,1,1,0,21,0,0,0,16,7,1,49,37,19,0,0
instance_0,0,5,1,1,0,4,0,0,0,21,1,1,32,32,18,1,0
instance_0,0,4,0,2,0,2,0,0,1,9,5,1,19,31,19,2,0
instance_0,0,7,0,0,0,57,0,0,0,20,6,12,16,69,57,2,0
instance_0,0,10,0,0,0,46,0,0,0,14,9,24,57,2,49,0,0
instance_0,0,7,1,2,0,87,0,0,0,3,1,1,21,79,31,0,0
instance_0,0,9,1,0,0,76,0,0,1,4,0,1,41,73,30,2,0
instance_0,0,10,1,0,0,-2,0,0,0,30,6,1,46,65,30,0,0
instance_0,0,5,0,2,0,14,0,0,1,26,8,18,16,29,28,2,0
instance_0,0,5,0,2,0,65,0,0,1,20,5,1,34,5,50,2,0
instance_0,0,4,1,1,0,9,0,0,0,19,7,48,51,35,40,2,0
instance_0,0,10,0,2,0,3,0,0,1,28,3,3,14,55,56,0,0
instance_0,0,1,0,1,0,42,0,0,0,29,7,17,1,60,31,0,0
instance_0,0,5,1,1,0,4,0,0,0,21,7,1,35,50,31,1,0
instance_0,0,4,0,0,0,-2,0,0,1,15,7,18,41,56,2,0,0
instance_0,0,3,0,1,0,81,0,0,0,25,5,44,39,1,15,2,0
instance_0,0,7,1,1,0,29,0,0,1,16,1,48,44,28,45,2,0
instance_0,0,6,0,1,0,76,0,0,0,5,4,25,27,23,3,2,0
instance_0,0,7,1,1,0,-1,0,0,0,10,6,17,62,57,15,2,0
instance_0,0,3,1,1,0,71,0,0,0,22,8,37,59,77,1,2,0
instance_0,0,2,0,0,0,30,0,0,1,21,3,23,28,46,35,0,0
instance_0,0,5,0,1,0,101,0,0,1,3,1,4,41,52,4,2,0
instance_0,0,10,1,0,0,96,0,0,1,3,5,48,42,85,34,1,0
instance_0,0,10,0,0,0,19,0,0,0,27,9,18,4,10,40,2,0
instance_0,0,4,0,0,0,78,0,0,1,27,10,1,49,17,16,2,0
instance_0,0,1,0,0,0,-1,0,0,0,3,1,6,7,33,6,0,0
instance_0,0,10,1,2,0,80,0,0,1,12,5,0,20,68,30,0,0
instance_0,0,7,1,0,0,-9,0,0,0,28,3,1,37,34,15,1,0
instance_0,0,4,1,2,0,65,0,0,1,5,8,11,16,59,52,0,0
instance_0,0,1,1,1,0,76,0,0,1,2,6,4,31,20,4,0,0
instance_0,0,9,0,0,0,50,0,0,1,8,7,3,29,17,4,1,0
instance_0,0,9,0,0,0,93,0,0,1,23,3,28,8,51,26,0,0
instance_0,0,4,1,0,0,59,0,0,1,21,7,32,36,22,11,2,0
instance_0,0,6,1,1,0,-5,0,0,1,22,7,44,26,23,45,1,0
instance_0,0,5,1,2,0,46,0,0,1,3,1,1,7,73,36,2,0
instance_0,0,5,0,2,0,32,0,0,0,13,3,31,22,72,16,2,0
instance_0,0,3,0,0,0,55,0,0,0,9,2,0,17,34,23,1,0
instance_0,0,4,1,0,0,93,0,0,1,26,3,12,38,69,22,2,0
instance_0,0,5,0,0,0,16,0,0,0,1,7,18,48,4,41,2,0
instance_0,0,6,1,0,0,35,0,0,0,4,6,15,3,86,14,2,0
instance_0,0,10,1,0,0,34,0,0,1,6,8,37,45,71,11,0,0
instance_0,0,3,0,1,0,100,0,0,1,29,4,15,35,72,9,2,0
instance_0,0,4,0,0,0,83,0,0,0,24,3,1,30,27,33,1,0
instance_0,0,8,1,0,0,78,0,0,1,20,5,7,49,39,33,0,0
instance_0,0,7,0,0,0,44,0,0,1,19,0,43,43,86,57,2,0
instance_0,0,9,1,1,0,46,0,0,1,29,10,1,3,29,40,1,0
instance_0,0,0,1,1,0,50,0,0,1,14,9,1,46,18,12,1,0
instance_0,0,8,1,2,0,27,0,0,0,5,8,1,29,53,36,0,0
instance_0,0,6,1,0,0,8,0,0,1,13,10,1,58,2,18,0,0
instance_0,0,8,0,0,0,18,0,0,0,29,7,1,9,6,46,2,0
instance_0,0,3,1,1,0,44,0,0,1,5,9,2,46,5,13,2,0
instance_0,0,2,0,2,0,53,0,0,0,25,7,1,25,86,0,1,0
instance_0,0,6,0,1,0,63,0,0,0,21,2,1,28,9,29,2,0
instance_0,0,2,1,0,0,19,0,0,0,18,2,1,6,73,22,2,0
instance_0,0,3,0,0,0,49,0,0,0,16,2,44,57,40,39,2,0
instance_0,0,8,0,2,0,31,0,0,1,20,6,20,27,47,48,2,0
instance_0,0,0,1,2,0,96,0,0,1,3,9,2,41,11,18,2,0
instance_0,0,1,0,1,0,44,0,0,1,8,7,0,47,64,24,0,0
instance_0,0,2,1,0,0,42,0,0,1,8,10,1,7,4,46,1,0
instance_0,0,9,0,2,0,60,0,0,1,1,6,30,40,51,32,2,0
instance_0,0,9,1,1,0,70,0,0,1,29,3,6,41,38,4,2,0
instance_0,0,1,0,2,0,43,0,0,0,25,8,4,5,7,53,1,0
instance_0,0,9,1,1,0,31,0,0,0,2,0,1,17,62,7,0,0
instance_0,0,10,1,0,0,93,0,0,0,13,6,45,21,16,28,0,0
instance_0,0,3,0,2,0,12,0,0,1,14,7,38,58,40,20,2,0
instance_0,0,8,0,2,0,39,0,0,1,21,8,2,35,1,32,2,0
instance_0,0,1,0,2,0,88,0,0,1,23,0,45,52,43,12,2,0
instance_0,0,8,0,1,0,90,0,0,0,25,4,1,40,20,6,1,0
instance_0,0,8,0,1,0,49,0,0,1,17,0,7,27,29,47,1,0
instance_0,0,5,0,2,0,49,0,0,0,15,9,0,21,11,3,0,0
instance_0,0,2,0,0,0,57,0,0,0,1,10,1,25,63,40,1,0
instance_0,0,3,0,2,0,36,0,0,1,26,9,1,38,-1,49,2,0
instance_0,0,8,1,1,0,101,0,0,1,11,9,7,30,40,57,2,0
instance_0,0,4,1,0,0,70,0,0,0,2,4,1,47,63,55,0,0
instance_0,0,2,1,1,0,65,0,0,0,10,6,35,53,22,25,2,0
instance_0,0,9,1,0,0,16,0,0,1,9,10,34,32,11,30,2,0
instance_0,0,4,1,1,0,14,0,0,1,26,10,1,35,79,56,1,0
