Instances,feature_age,feature_workclass,feature_fnlwgt,feature_education,feature_marital_status,feature_occupation,feature_relationship,feature_race,feature_sex,feature_capital_gain,feature_capital_loss,feature_hours_per_week,feature_native_country,algo_MLPC
instance_0,8,5,5,13,1,3,0,0,0,98,10,64,31,0
instance_0,4,2,20,3,0,1,3,2,0,7,26,8,29,0
instance_0,8,6,31,1,3,0,3,1,0,98,32,74,23,0
instance_0,3,4,22,2,5,4,0,0,0,15,29,76,7,0
instance_0,8,5,22,11,5,0,2,2,0,56,32,32,5,0
instance_0,2,3,20,0,3,0,2,0,0,29,0,25,27,0
instance_0,5,0,9,4,0,0,2,1,0,97,27,32,37,0
instance_0,5,6,26,10,2,7,1,1,0,7,4,44,26,0
instance_0,2,5,30,5,3,11,0,0,0,0,2,36,26,0
instance_0,2,3,16,12,3,9,1,0,0,66,13,57,32,0
instance_0,6,0,25,0,0,1,1,3,0,7,2,37,17,0
instance_0,1,0,34,6,5,1,0,1,0,7,12,29,24,0
instance_0,6,0,18,3,1,7,2,2,0,7,15,16,31,0
instance_0,3,4,22,7,4,7,1,3,0,7,15,20,15,0
instance_0,5,0,31,3,2,10,1,2,0,69,35,10,34,0
instance_0,2,2,21,12,4,6,0,0,0,85,35,79,16,0
instance_0,6,6,9,0,1,1,2,1,0,7,24,53,31,0
instance_0,4,4,7,4,2,4,4,2,0,95,15,70,35,0
instance_0,7,1,20,5,2,8,4,2,0,7,9,35,16,0
instance_0,4,0,5,1,4,8,4,1,0,12,36,16,17,0
instance_0,1,1,25,13,5,5,0,2,0,52,0,14,36,0
instance_0,3,0,31,8,4,3,4,2,0,45,3,44,19,0
instance_0,6,2,29,6,0,4,3,3,0,7,15,92,13,0
instance_0,4,2,30,5,2,4,1,1,0,86,20,64,24,0
instance_0,8,2,29,3,5,6,3,3,0,7,6,69,4,0
instance_0,8,1,19,1,5,3,4,2,0,76,14,59,11,0
instance_0,7,0,3,6,2,5,1,2,0,7,30,16,6,0
instance_0,6,4,2,10,3,1,0,1,0,7,7,50,5,0
instance_0,4,6,26,2,2,2,1,1,0,84,38,61,22,0
instance_0,4,3,22,13,5,3,0,3,0,59,2,1,3,0
instance_0,4,0,15,11,5,5,2,0,0,26,32,56,29,0
instance_0,8,2,6,9,0,6,5,1,0,81,3,42,23,0
instance_0,2,6,1,10,4,3,0,0,0,7,22,62,8,0
instance_0,4,5,10,11,5,1,3,1,0,7,0,46,18,0
instance_0,2,2,20,6,3,3,3,3,0,14,9,37,35,0
instance_0,6,6,8,5,4,4,3,0,0,26,22,93,2,0
instance_0,2,6,20,9,0,3,1,3,0,7,10,18,16,0
instance_0,4,1,14,13,0,8,1,0,0,31,23,20,23,0
instance_0,4,0,33,3,5,1,2,1,0,20,20,79,17,0
instance_0,7,1,32,3,2,7,2,0,0,7,0,78,7,0
instance_0,2,3,1,8,4,4,0,3,0,7,37,97,13,0
instance_0,8,6,0,3,2,1,0,2,0,7,20,32,10,0
instance_0,4,4,13,9,2,8,4,0,0,7,32,37,27,0
instance_0,3,6,24,4,4,5,4,0,0,49,28,25,37,0
instance_0,7,1,30,9,3,0,4,0,0,94,22,10,21,0
instance_0,1,1,35,8,2,0,0,3,0,72,10,59,17,0
instance_0,5,4,21,4,2,2,0,0,0,57,5,48,22,0
instance_0,4,2,22,10,3,1,1,2,0,82,36,79,38,0
instance_0,8,2,30,1,2,4,2,3,0,85,34,64,37,0
instance_0,1,1,20,3,1,0,3,0,0,7,35,16,12,0
instance_0,7,6,33,6,1,0,4,0,0,3,24,22,11,0
instance_0,8,2,15,0,0,0,1,1,0,7,30,29,7,0
instance_0,1,3,25,14,5,5,0,1,0,7,30,52,22,0
instance_0,5,4,24,5,4,5,2,3,0,46,36,10,30,0
instance_0,5,4,9,14,0,1,2,0,0,7,35,45,14,0
instance_0,3,1,20,6,6,10,4,3,0,64,20,93,17,0
instance_0,7,1,22,10,2,4,1,2,0,55,25,94,22,0
instance_0,7,2,29,13,2,4,1,1,0,65,9,30,20,0
instance_0,6,5,21,14,0,5,4,1,0,23,26,64,19,0
instance_0,8,2,15,6,3,4,0,2,0,94,15,16,30,0
instance_0,8,6,17,6,4,6,2,1,0,60,9,88,27,0
instance_0,7,0,27,12,5,6,5,0,0,77,3,97,4,0
instance_0,7,5,18,13,1,0,2,2,0,65,25,73,37,0
instance_0,6,1,33,4,5,0,4,3,0,14,25,1,4,0
instance_0,5,2,30,10,0,1,4,3,0,7,30,98,12,0
instance_0,1,5,23,3,1,0,0,2,0,16,31,3,8,0
instance_0,5,2,29,5,0,1,0,0,0,7,18,36,34,0
instance_0,3,0,26,10,5,0,3,1,0,9,14,20,2,0
instance_0,4,4,0,7,5,0,3,1,0,7,28,97,2,0
instance_0,6,4,30,9,2,11,3,3,0,7,16,19,31,0
instance_0,4,4,36,2,3,3,4,2,0,93,20,2,26,0
instance_0,5,4,35,10,2,2,0,1,0,87,9,25,1,0
instance_0,6,0,18,0,5,10,1,0,0,7,18,60,37,0
instance_0,6,2,22,7,1,0,3,1,0,64,34,79,16,0
instance_0,6,0,38,10,2,9,3,1,0,7,9,7,8,0
instance_0,5,4,31,2,1,12,1,0,0,7,11,28,29,0
instance_0,6,1,15,5,2,9,3,1,0,7,8,27,27,0
instance_0,7,2,11,4,1,4,4,0,0,95,15,19,7,0
instance_0,4,1,5,7,5,5,4,1,0,7,27,2,25,0
instance_0,4,6,30,7,1,2,0,1,0,93,33,55,30,0
instance_0,2,0,34,13,2,0,1,1,0,47,12,26,26,0
instance_0,8,0,12,6,4,1,1,1,0,10,18,76,37,0
instance_0,2,4,21,6,5,3,0,3,0,1,22,42,9,0
instance_0,1,4,38,9,3,3,1,1,0,7,23,10,28,0
instance_0,2,0,14,14,5,10,3,3,0,18,25,17,35,0
instance_0,3,2,28,12,0,10,5,3,0,82,8,20,10,0
instance_0,2,0,33,6,3,3,3,3,0,9,16,22,28,0
instance_0,7,2,1,10,5,12,4,2,0,96,5,39,0,0
instance_0,7,0,15,6,2,10,0,1,0,7,21,12,19,0
instance_0,8,3,31,0,4,12,4,0,0,7,3,7,25,0
instance_0,7,4,5,10,1,5,0,0,0,7,28,74,31,0
instance_0,3,0,37,10,1,5,0,3,0,5,25,17,32,0
instance_0,5,3,15,7,5,10,5,2,0,84,15,84,15,0
instance_0,5,1,4,8,1,1,0,2,0,7,20,96,4,0
instance_0,3,4,16,11,4,4,0,3,0,78,4,69,10,0
instance_0,6,5,11,2,1,12,2,0,0,30,30,28,11,0
instance_0,6,1,30,0,5,5,0,0,0,67,11,39,38,0
instance_0,1,5,6,7,3,3,3,1,0,7,33,15,20,0
instance_0,7,0,12,11,4,4,4,0,0,7,36,14,22,0
instance_0,3,0,31,4,4,2,4,1,0,77,30,96,36,0
instance_0,5,1,15,3,1,1,2,1,0,67,34,62,3,0
instance_0,6,5,34,9,2,1,1,2,0,83,15,38,0,0
instance_0,5,2,6,2,5,4,1,1,0,7,10,9,6,0
instance_0,1,5,35,1,1,5,4,1,0,7,14,59,11,0
instance_0,8,2,33,4,5,9,4,3,0,7,18,21,38,0
instance_0,5,1,33,8,3,2,4,0,0,6,26,58,1,0
instance_0,7,3,24,11,3,3,4,3,0,70,9,26,10,0
instance_0,2,1,13,6,3,13,4,1,0,29,34,29,14,0
instance_0,2,2,7,4,2,0,3,0,0,7,19,30,15,0
instance_0,1,1,22,8,5,5,2,2,0,9,0,8,12,0
instance_0,2,4,20,0,5,0,2,3,0,73,23,25,29,0
instance_0,5,0,4,9,1,2,2,3,0,7,1,0,22,0
instance_0,2,4,25,7,4,5,4,3,0,25,19,79,4,0
instance_0,6,0,30,11,5,8,4,2,0,55,7,15,20,0
instance_0,7,1,19,4,2,3,2,0,0,31,29,69,1,0
instance_0,6,3,24,6,1,5,2,1,0,50,27,83,29,0
instance_0,4,0,8,3,5,10,2,0,0,86,33,56,8,0
instance_0,3,6,30,4,4,8,4,2,0,7,22,85,11,0
instance_0,4,2,16,4,5,4,4,2,0,31,15,77,4,0
instance_0,8,3,10,14,2,0,2,1,0,7,15,22,11,0
instance_0,1,6,22,6,5,4,4,0,0,7,29,11,22,0
instance_0,1,3,28,3,5,3,4,0,0,7,23,93,3,0
instance_0,7,0,38,13,5,2,0,1,0,23,23,88,9,0
instance_0,7,0,1,10,4,5,1,0,0,7,28,80,33,0
instance_0,7,6,20,9,2,2,3,0,0,53,35,48,20,0
instance_0,5,5,22,12,1,0,1,1,0,22,13,69,36,0
instance_0,7,1,16,9,4,1,0,1,0,71,19,89,29,0
instance_0,4,3,18,11,2,8,3,2,0,7,33,28,34,0
instance_0,5,0,18,9,3,11,0,0,0,7,12,52,29,0
instance_0,5,0,16,2,3,0,0,3,0,41,7,64,4,0
instance_0,6,4,26,13,3,12,4,0,0,7,9,5,18,0
instance_0,8,0,31,11,1,3,2,0,0,1,23,77,21,0
instance_0,2,0,6,0,5,1,2,0,0,7,35,8,29,0
instance_0,5,3,9,5,2,0,4,0,0,7,31,55,35,0
instance_0,7,5,25,10,1,0,2,0,0,36,14,63,37,0
instance_0,7,6,27,9,5,3,1,1,0,67,13,79,29,0
instance_0,5,0,19,11,3,7,0,2,0,46,22,96,16,0
instance_0,2,3,34,9,2,0,0,1,0,42,12,26,38,0
instance_0,7,1,35,3,1,2,0,0,0,48,26,0,26,0
instance_0,5,3,12,3,3,10,4,2,0,16,32,21,25,0
instance_0,5,5,16,1,2,3,2,3,0,77,13,94,26,0
instance_0,3,0,25,5,3,8,3,3,0,7,24,91,17,0
instance_0,6,2,37,5,3,1,3,3,0,67,4,64,0,0
instance_0,8,4,38,10,3,4,2,2,0,1,20,42,24,0
instance_0,6,6,7,6,2,5,2,3,0,7,31,28,24,0
instance_0,2,0,30,0,4,5,4,2,0,79,21,58,32,0
instance_0,8,3,26,9,2,3,1,1,0,96,4,35,4,0
instance_0,3,4,11,5,1,5,2,3,0,7,36,10,30,0
instance_0,5,3,24,7,2,7,2,1,0,7,25,97,9,0
instance_0,3,0,14,2,2,4,3,3,0,7,0,27,37,0
instance_0,2,6,29,9,4,5,1,2,0,48,6,9,34,0
instance_0,4,2,19,5,4,1,0,3,0,22,2,17,19,0
instance_0,8,3,32,9,5,8,4,1,0,7,23,44,11,0
instance_0,2,1,21,13,3,0,4,2,0,58,16,2,26,0
instance_0,6,5,24,13,5,5,0,3,0,50,27,96,3,0
instance_0,6,6,22,9,0,0,0,1,0,7,15,4,36,0
instance_0,1,3,30,1,2,4,2,3,0,7,34,64,9,0
instance_0,4,4,11,10,1,1,0,2,0,7,13,86,38,0
instance_0,8,6,31,11,2,9,2,3,0,7,11,39,20,0
instance_0,3,5,24,9,5,8,3,1,0,73,23,56,21,0
instance_0,3,3,37,12,4,1,0,1,0,19,6,13,13,0
instance_0,8,2,27,11,4,8,2,0,0,7,22,85,32,0
instance_0,6,6,33,4,5,10,0,0,0,7,36,14,11,0
instance_0,8,1,29,5,5,12,3,2,0,7,28,59,14,0
instance_0,6,0,28,3,2,2,1,1,0,68,14,68,12,0
instance_0,8,4,6,7,3,5,0,0,0,7,7,1,28,0
instance_0,2,3,18,2,2,8,0,2,0,7,18,50,27,0
instance_0,2,4,8,5,5,2,0,3,0,7,4,64,22,0
instance_0,6,2,30,4,3,2,0,0,0,32,3,76,1,0
instance_0,7,6,8,5,2,12,3,2,0,48,22,54,17,0
instance_0,8,4,9,0,2,5,3,2,0,7,16,58,20,0
instance_0,3,6,36,14,0,11,2,0,0,7,4,97,2,0
instance_0,2,2,19,10,3,4,0,0,0,22,19,21,28,0
instance_0,5,1,22,0,1,1,3,3,0,25,27,35,24,0
instance_0,2,1,29,9,0,1,2,3,0,7,5,26,17,0
instance_0,5,0,15,3,5,1,1,2,0,76,38,5,11,0
instance_0,7,5,13,4,1,0,2,0,0,7,36,63,37,0
instance_0,8,6,27,4,5,4,1,2,0,23,5,53,11,0
instance_0,6,3,29,3,2,3,4,0,0,92,26,46,18,0
instance_0,1,5,22,9,1,5,1,0,0,49,20,73,26,0
instance_0,1,5,37,9,2,4,0,3,0,7,10,89,26,0
instance_0,7,4,17,0,2,2,0,3,0,36,34,21,10,0
instance_0,3,4,7,2,5,10,0,1,0,13,6,13,6,0
instance_0,3,4,29,8,4,4,4,3,0,17,24,46,5,0
instance_0,3,1,37,12,1,1,4,3,0,2,0,98,31,0
instance_0,6,4,35,12,1,9,0,2,0,7,9,38,11,0
instance_0,1,3,27,11,5,3,0,2,0,7,12,93,38,0
instance_0,7,6,31,1,0,4,4,2,0,7,2,72,10,0
instance_0,4,3,9,8,5,0,4,3,0,7,38,45,28,0
instance_0,4,6,34,12,3,2,2,2,0,36,35,67,14,0
instance_0,1,1,11,9,2,5,0,3,0,7,21,13,16,0
instance_0,5,1,22,1,4,1,1,2,0,18,17,18,16,0
instance_0,3,3,18,0,4,6,4,3,0,7,25,95,10,0
instance_0,4,4,24,10,4,4,0,0,0,8,37,24,8,0
instance_0,5,6,33,2,4,5,0,3,0,24,0,58,20,0
instance_0,1,6,34,11,2,4,0,0,0,7,30,19,22,0
instance_0,5,0,30,7,0,5,1,1,0,7,12,75,6,0
instance_0,7,1,6,1,5,5,3,3,0,7,25,8,3,0
instance_0,6,6,23,12,2,4,3,3,0,53,30,1,4,0
instance_0,2,2,6,7,4,5,1,1,0,7,25,51,11,0
instance_0,2,5,4,8,3,3,4,3,0,7,1,55,12,0
instance_0,4,4,24,11,0,2,1,1,0,7,21,47,24,0
instance_0,4,1,24,14,3,1,4,0,0,1,25,69,6,0
instance_0,5,6,19,10,2,4,3,0,0,61,32,34,22,0
instance_0,8,2,1,6,4,3,2,0,0,60,9,88,27,0
instance_0,8,2,15,14,5,1,4,2,0,49,13,24,36,0
instance_0,2,4,28,11,4,2,4,0,0,79,31,86,6,0
instance_0,2,4,22,12,5,2,3,0,0,49,18,50,30,0
instance_0,8,2,34,2,0,4,4,2,0,7,25,15,13,0
instance_0,1,3,24,12,4,3,4,0,0,7,9,46,18,0
instance_0,6,0,11,0,5,0,1,0,0,7,12,21,17,0
instance_0,6,3,6,2,4,5,2,0,0,58,22,28,21,0
instance_0,7,3,29,5,1,9,0,0,0,7,2,46,8,0
instance_0,5,2,3,3,4,3,0,2,0,93,5,49,12,0
instance_0,4,6,4,14,1,1,2,0,0,43,2,64,6,0
instance_0,3,2,21,10,5,13,5,1,0,52,26,52,26,0
instance_0,7,4,16,11,1,4,4,2,0,97,23,29,10,0
instance_0,4,0,20,6,4,4,3,2,0,64,16,27,4,0
instance_0,6,4,2,11,3,2,3,2,0,7,27,64,7,0
instance_0,5,3,20,8,5,2,0,2,0,44,12,41,33,0
instance_0,4,5,33,9,5,9,0,1,0,7,26,38,34,0
instance_0,7,4,37,14,4,6,4,3,0,60,26,39,0,0
instance_0,4,0,22,13,3,5,2,2,0,98,27,70,19,0
instance_0,2,4,2,12,3,0,1,0,0,7,37,23,35,0
instance_0,4,6,28,4,3,1,3,0,0,45,27,56,12,0
instance_0,4,0,27,13,3,4,0,2,0,16,32,47,27,0
instance_0,7,3,22,4,5,5,2,3,0,10,8,94,8,0
instance_0,8,1,17,0,3,10,3,3,0,18,8,28,10,0
instance_0,2,0,5,0,5,1,1,1,0,7,38,39,17,0
instance_0,5,1,30,6,5,1,2,1,0,49,26,5,7,0
instance_0,3,5,21,9,2,0,3,0,0,40,10,35,38,0
instance_0,2,0,29,1,3,3,1,1,0,9,17,44,11,0
instance_0,8,2,11,14,4,1,0,0,0,7,7,31,35,0
instance_0,4,5,21,2,2,5,1,2,0,53,10,20,1,0
instance_0,4,2,8,13,4,3,0,1,0,7,8,83,29,0
instance_0,3,1,17,9,5,0,3,1,0,49,0,45,12,0
instance_0,5,5,37,3,1,0,2,1,0,2,4,89,1,0
instance_0,5,2,26,6,4,9,0,1,0,7,36,85,22,0
instance_0,7,2,8,1,5,4,4,3,0,95,15,39,0,0
instance_0,8,1,18,4,2,8,4,2,0,7,13,7,8,0
instance_0,6,3,31,12,4,1,4,0,0,17,17,9,32,0
instance_0,2,5,16,4,3,2,2,2,0,23,2,98,10,0
instance_0,6,6,30,1,2,9,0,3,0,7,2,15,31,0
instance_0,6,4,2,8,1,5,0,0,0,7,0,39,27,0
instance_0,1,5,18,4,4,7,0,0,0,94,18,60,35,0
instance_0,8,3,20,11,1,12,0,0,0,7,15,57,6,0
instance_0,7,2,31,2,3,5,3,3,0,38,8,7,6,0
instance_0,6,2,15,0,0,2,2,3,0,7,12,55,23,0
instance_0,6,2,6,0,3,5,3,0,0,7,21,92,15,0
instance_0,4,0,35,6,5,1,4,0,0,53,25,25,17,0
instance_0,5,0,25,8,0,0,4,2,0,7,37,53,22,0
instance_0,2,2,1,11,2,4,1,2,0,7,20,2,17,0
instance_0,6,4,32,4,0,0,2,1,0,7,1,14,31,0
instance_0,3,0,25,14,5,9,4,0,0,7,18,56,21,0
instance_0,2,6,1,9,2,4,2,2,0,7,22,34,29,0
instance_0,3,3,33,4,1,0,2,2,0,54,12,69,15,0
instance_0,5,0,34,11,3,4,3,3,0,95,14,83,34,0
instance_0,8,2,31,3,2,11,0,2,0,5,20,32,27,0
instance_0,5,0,30,7,0,4,4,2,0,7,31,28,24,0
instance_0,8,2,30,1,5,9,4,2,0,7,14,77,32,0
instance_0,2,2,34,2,2,8,4,1,0,7,31,28,6,0
instance_0,4,0,18,7,0,1,2,1,0,7,7,92,10,0
instance_0,6,0,25,2,4,0,3,3,0,72,5,42,17,0
instance_0,5,4,18,4,2,6,4,2,0,7,12,45,36,0
instance_0,5,3,30,8,4,0,2,3,0,74,38,55,23,0
instance_0,5,4,8,14,3,4,2,1,0,7,23,19,34,0
instance_0,4,3,22,3,0,0,2,1,0,7,34,9,20,0
instance_0,8,1,15,7,0,1,2,1,0,7,20,15,22,0
instance_0,8,4,21,10,3,11,4,1,0,7,14,24,1,0
instance_0,2,0,27,12,6,12,4,1,0,31,10,95,10,0
instance_0,8,5,8,9,2,5,2,2,0,41,32,41,20,0
instance_0,7,2,17,4,2,11,4,3,0,9,30,48,10,0
instance_0,2,6,18,14,2,11,3,1,0,5,31,28,11,0
instance_0,5,0,34,3,0,5,2,3,0,7,8,31,35,0
instance_0,8,6,29,8,4,8,4,2,0,26,14,88,0,0
instance_0,2,1,18,12,1,0,3,3,0,50,26,5,7,0
instance_0,1,2,19,0,4,3,3,1,0,7,15,75,12,0
instance_0,3,1,35,5,2,5,1,2,0,50,2,10,30,0
instance_0,8,0,34,8,2,1,0,0,0,73,28,44,11,0
instance_0,4,0,4,10,1,3,1,2,0,7,25,8,3,0
instance_0,1,2,15,0,5,2,2,3,0,7,12,32,20,0
instance_0,6,5,14,4,2,1,4,0,0,7,17,19,28,0
instance_0,6,3,9,1,2,1,0,2,0,75,0,98,16,0
instance_0,4,5,33,9,1,12,2,0,0,7,4,38,3,0
instance_0,7,4,7,11,1,4,1,2,0,7,13,66,21,0
instance_0,4,0,1,5,0,4,1,0,0,7,24,71,10,0
instance_0,8,3,30,2,0,1,2,0,0,7,7,16,11,0
instance_0,6,5,31,13,2,5,2,0,0,9,3,95,3,0
instance_0,2,0,18,7,5,1,2,0,0,88,38,92,10,0
instance_0,8,0,0,9,5,0,0,2,0,7,3,55,23,0
instance_0,3,2,22,14,0,1,0,3,0,15,12,34,30,0
instance_0,6,3,0,1,2,3,4,2,0,76,3,80,16,0
instance_0,2,6,25,11,3,2,0,2,0,28,27,83,24,0
instance_0,8,2,15,14,2,5,3,3,0,90,3,92,24,0
instance_0,3,5,20,10,0,5,2,2,0,41,9,73,9,0
instance_0,2,2,27,13,1,3,2,2,0,91,23,44,33,0
instance_0,5,1,5,3,3,3,1,2,0,49,10,1,21,0
instance_0,4,4,20,14,5,8,2,1,0,2,20,36,35,0
instance_0,8,0,7,9,4,0,1,1,0,7,32,25,25,0
instance_0,4,6,18,11,1,7,4,1,0,7,24,28,4,0
instance_0,4,0,34,11,1,5,2,3,0,86,8,83,33,0
instance_0,4,0,15,11,4,9,4,2,0,7,30,69,25,0
instance_0,6,2,17,3,5,0,0,2,0,82,35,42,13,0
instance_0,6,0,36,2,5,2,2,2,0,27,7,89,3,0
instance_0,4,2,15,11,5,3,4,0,0,97,19,87,11,0
instance_0,2,4,33,0,5,2,1,2,0,25,22,18,2,0
instance_0,7,4,21,5,5,9,2,0,0,7,14,1,37,0
instance_0,4,1,34,9,4,10,1,2,0,7,3,6,37,0
instance_0,6,3,12,9,1,3,4,3,0,7,8,1,14,0
instance_0,8,3,12,12,5,5,4,1,0,79,10,96,38,0
instance_0,1,6,34,14,1,3,3,1,0,72,16,48,6,0
instance_0,4,0,6,10,2,4,1,1,0,7,15,13,4,0
instance_0,8,3,27,8,1,9,2,0,0,61,26,92,10,0
instance_0,4,0,31,10,2,1,0,3,0,54,21,89,0,0
instance_0,8,4,31,4,2,1,2,0,0,19,3,92,5,0
instance_0,4,4,29,8,4,8,3,2,0,7,18,71,24,0
instance_0,4,2,27,2,0,1,0,3,0,7,13,91,7,0
instance_0,6,2,6,7,0,12,4,0,0,93,24,42,8,0
instance_0,7,2,20,14,2,0,4,1,0,1,14,9,28,0
instance_0,6,6,34,11,4,4,3,1,0,76,30,4,6,0
instance_0,2,4,18,1,3,11,1,1,0,7,7,96,36,0
instance_0,5,3,36,4,4,8,0,1,0,7,35,92,27,0
instance_0,8,3,25,1,5,5,3,2,0,49,31,84,22,0
instance_0,2,6,14,9,4,3,2,1,0,16,25,97,35,0
instance_0,6,2,15,8,3,3,4,3,0,36,10,9,11,0
instance_0,8,6,21,2,2,4,1,3,0,69,34,37,0,0
instance_0,1,5,16,11,5,5,1,0,0,7,19,16,24,0
instance_0,5,2,35,14,1,0,2,1,0,82,14,12,21,0
instance_0,1,3,20,7,5,1,3,2,0,7,30,49,7,0
instance_0,6,5,10,2,5,1,0,0,0,7,33,22,28,0
instance_0,8,6,31,7,4,1,0,3,0,37,31,27,6,0
instance_0,3,5,35,1,3,4,3,2,0,27,28,2,24,0
instance_0,7,4,20,12,5,3,4,0,0,82,17,30,32,0
instance_0,5,5,5,2,4,1,3,1,0,7,36,71,35,0
instance_0,4,5,2,1,5,3,4,0,0,7,3,11,26,0
instance_0,6,5,3,1,5,5,4,1,0,7,18,18,15,0
instance_0,2,3,9,4,0,0,4,2,0,29,9,0,15,0
instance_0,7,0,22,9,4,12,0,0,0,7,33,27,5,0
instance_0,5,4,29,1,0,5,4,0,0,7,21,71,9,0
instance_0,6,2,33,7,2,5,1,1,0,76,26,28,15,0
instance_0,2,0,27,9,5,0,4,1,0,97,22,82,26,0
instance_0,8,1,34,9,1,3,0,1,0,68,26,33,10,0
instance_0,4,0,17,14,5,0,3,0,0,61,22,50,18,0
instance_0,5,3,35,8,1,2,2,3,0,73,3,55,16,0
instance_0,3,6,26,10,3,6,0,3,0,25,22,77,21,0
instance_0,5,4,16,2,2,0,4,0,0,86,38,19,10,0
instance_0,8,4,35,14,5,7,2,0,0,23,11,32,16,0
instance_0,5,5,10,11,0,3,4,0,0,7,2,11,23,0
instance_0,2,0,30,12,4,2,0,2,0,55,22,45,6,0
instance_0,5,2,28,8,4,3,2,0,0,86,32,38,1,0
instance_0,8,0,32,13,0,3,0,1,0,7,35,92,27,0
instance_0,6,4,33,5,5,1,2,2,0,14,25,43,18,0
instance_0,7,0,4,11,5,5,1,2,0,7,25,19,12,0
instance_0,7,2,32,3,5,3,0,2,0,23,9,95,1,0
instance_0,6,0,19,13,4,0,3,3,0,42,14,84,7,0
instance_0,7,2,0,10,4,3,1,2,0,7,25,38,13,0
instance_0,2,2,2,6,4,0,1,0,0,7,0,27,17,0
instance_0,3,3,28,3,0,0,2,3,0,34,11,64,19,0
instance_0,1,6,29,14,1,1,3,1,0,7,30,86,17,0
instance_0,7,3,5,1,0,5,1,2,0,7,23,96,4,0
instance_0,6,4,27,4,1,0,4,1,0,37,3,17,11,0
instance_0,5,1,15,13,2,1,0,2,0,30,4,0,10,0
instance_0,7,4,25,8,4,3,0,2,0,42,23,63,25,0
instance_0,7,6,6,12,2,1,3,1,0,7,10,36,12,0
instance_0,2,2,30,14,0,1,2,0,0,7,19,79,24,0
instance_0,7,6,14,4,5,5,0,3,0,7,21,23,24,0
instance_0,4,6,32,14,1,12,1,1,0,7,38,81,29,0
instance_0,8,5,1,4,4,4,3,1,0,66,3,57,13,0
instance_0,2,5,38,7,5,0,1,1,0,17,25,8,19,0
instance_0,8,6,7,10,5,3,0,2,0,58,25,20,17,0
instance_0,5,0,15,7,4,5,5,1,0,29,35,77,23,0
instance_0,8,5,16,0,4,11,1,2,0,7,7,70,37,0
instance_0,2,2,34,2,5,7,2,0,0,7,16,2,37,0
instance_0,6,0,25,11,4,12,4,3,0,7,10,69,21,0
instance_0,8,4,5,11,2,1,4,3,0,7,16,58,27,0
instance_0,2,2,17,6,1,0,4,3,0,91,11,77,25,0
instance_0,2,6,27,11,4,5,2,3,0,47,6,97,34,0
instance_0,7,2,1,0,1,0,2,1,0,48,10,4,12,0
instance_0,5,2,36,14,4,3,4,1,0,46,35,79,4,0
instance_0,4,1,33,4,0,0,3,1,0,7,14,32,7,0
instance_0,7,3,16,5,1,5,4,3,0,46,21,63,16,0
instance_0,8,6,26,1,5,9,0,2,0,7,25,13,25,0
instance_0,5,3,22,0,5,3,0,1,0,78,22,8,17,0
instance_0,8,1,17,4,1,0,0,0,0,47,8,15,15,0
instance_0,4,4,12,11,5,3,2,1,0,7,36,19,2,0
instance_0,6,3,22,13,3,12,3,1,0,22,27,42,3,0
instance_0,2,6,37,3,5,1,3,3,0,57,30,32,5,0
instance_0,2,2,13,3,4,1,1,0,0,38,15,92,24,0
instance_0,5,6,2,4,3,5,3,0,0,7,7,87,13,0
instance_0,5,3,10,2,1,0,1,2,0,7,15,17,18,0
instance_0,4,1,27,5,2,9,4,1,0,7,5,76,37,0
instance_0,6,4,38,10,0,0,0,2,0,61,13,78,38,0
instance_0,6,2,17,14,1,11,4,3,0,71,32,21,25,0
instance_0,2,6,33,2,1,11,4,3,0,7,34,29,18,0
instance_0,6,4,27,0,5,3,1,2,0,71,20,97,21,0
instance_0,5,1,33,14,1,0,2,3,0,90,5,42,25,0
instance_0,5,3,15,10,1,0,0,2,0,41,5,62,28,0
instance_0,5,6,14,8,4,1,2,2,0,7,18,96,3,0
instance_0,6,5,6,5,4,4,1,1,0,7,30,21,6,0
instance_0,8,6,35,8,5,4,2,0,0,1,25,28,4,0
instance_0,4,2,31,1,3,1,3,1,0,82,8,78,37,0
instance_0,3,5,21,10,4,0,2,3,0,1,19,19,36,0
instance_0,4,3,3,7,2,12,5,1,0,28,20,62,20,0
instance_0,5,5,20,14,4,11,1,3,0,7,2,91,5,0
instance_0,8,3,38,11,1,1,2,3,0,77,25,97,13,0
instance_0,5,0,12,1,2,2,2,3,0,25,18,20,10,0
instance_0,4,6,22,0,5,8,3,1,0,7,30,11,11,0
instance_0,7,1,14,3,3,0,4,3,0,47,15,75,23,0
instance_0,1,5,33,14,4,5,3,1,0,7,31,54,15,0
instance_0,4,6,11,4,4,1,3,1,0,26,29,79,17,0
instance_0,8,0,15,2,0,3,0,3,0,64,38,94,9,0
instance_0,3,3,9,1,2,5,2,2,0,54,19,8,27,0
instance_0,5,2,34,7,4,11,4,0,0,69,29,67,9,0
instance_0,8,1,6,6,2,5,2,1,0,58,14,7,36,0
instance_0,7,3,10,5,1,0,2,1,0,7,5,42,18,0
instance_0,1,0,27,12,3,7,4,2,0,7,14,33,4,0
instance_0,6,2,29,4,3,7,4,3,0,7,8,1,14,0
instance_0,4,0,9,14,2,0,2,2,0,7,5,91,30,0
instance_0,6,3,15,10,5,1,2,2,0,14,1,20,23,0
instance_0,5,3,33,14,3,0,3,1,0,19,5,50,18,0
instance_0,6,1,29,2,0,3,0,0,0,72,37,28,33,0
