Instances,feature_age,feature_job,feature_marital,feature_education,feature_default,feature_balance,feature_housing,feature_loan,feature_contact,feature_day,feature_month,feature_duration,feature_campaign,feature_pdays,feature_previous,feature_poutcome,algo_RF_unfair
instance_0,0,7,0,2,0,86,0,0,1,20,6,43,61,50,38,1,0
instance_0,0,7,1,0,0,85,0,0,0,27,10,26,24,41,35,1,0
instance_0,0,8,1,1,0,15,0,0,1,9,9,30,12,68,10,2,0
instance_0,0,7,1,0,0,73,0,0,0,1,8,41,32,70,31,2,0
instance_0,0,7,0,2,0,86,0,0,0,23,10,28,6,39,50,2,0
instance_0,0,6,0,1,0,-8,0,0,0,10,0,44,60,64,33,2,0
instance_0,0,9,0,2,0,-3,0,0,1,5,8,33,16,55,28,1,0
instance_0,0,10,1,1,0,91,0,0,0,24,7,35,1,34,13,2,0
instance_0,0,6,1,2,0,32,0,0,1,24,9,20,51,38,28,1,0
instance_0,0,9,1,2,0,-2,0,0,0,19,7,43,20,60,38,2,0
instance_0,0,3,0,0,0,14,0,0,0,14,10,24,34,80,33,0,0
instance_0,0,2,1,2,0,52,0,0,0,21,5,4,54,69,17,1,0
instance_0,0,0,0,1,0,36,0,0,0,18,9,32,25,86,37,2,0
instance_0,0,2,1,2,0,90,0,0,0,24,6,33,44,49,25,1,0
instance_0,0,4,1,1,0,16,0,0,0,11,7,40,10,8,22,2,0
instance_0,0,0,1,0,0,0,0,0,1,11,0,20,26,47,45,0,0
instance_0,0,0,0,1,0,97,0,0,1,19,2,14,14,12,19,1,0
instance_0,0,10,1,1,0,43,0,0,0,15,9,22,47,86,12,2,0
instance_0,0,0,0,0,0,92,0,0,0,21,6,48,12,23,0,2,0
instance_0,0,1,0,1,0,-6,0,0,0,20,8,13,4,50,55,2,0
instance_0,0,9,1,0,0,72,0,0,0,25,7,37,1,40,20,1,0
instance_0,0,2,1,1,0,26,0,0,0,21,5,36,7,27,37,1,0
instance_0,0,9,0,1,0,77,0,0,1,16,5,37,24,41,49,1,0
instance_0,0,10,1,1,0,56,0,0,1,27,9,16,35,35,33,1,0
instance_0,0,9,1,2,0,11,0,0,1,16,7,25,30,24,7,2,0
instance_0,0,5,1,2,0,98,0,0,1,20,10,38,39,65,30,1,0
instance_0,0,5,0,1,0,78,0,0,1,19,10,30,41,20,56,0,0
instance_0,0,2,1,2,0,66,0,0,1,19,8,1,55,57,25,1,0
instance_0,0,0,1,2,0,29,0,0,0,8,8,8,33,44,30,0,0
instance_0,0,3,1,2,0,26,0,0,1,19,5,26,32,72,20,2,0
instance_0,0,0,0,1,0,15,0,0,0,12,6,14,55,77,50,1,0
instance_0,0,8,1,0,0,-2,0,0,1,12,1,7,17,3,11,2,0
instance_0,0,1,0,2,0,66,0,0,0,1,4,30,34,43,9,0,0
instance_0,0,7,0,1,0,101,0,0,0,25,7,19,3,76,38,1,0
instance_0,0,0,0,0,0,82,0,0,1,28,10,25,29,23,48,2,0
instance_0,0,10,0,1,0,1,0,0,1,21,4,27,10,64,0,2,0
instance_0,0,5,0,2,0,23,0,0,1,24,7,44,7,36,11,1,0
instance_0,0,0,1,1,0,92,0,0,0,17,3,48,11,22,32,0,0
instance_0,0,2,1,2,0,52,0,0,0,11,5,4,54,69,32,1,0
instance_0,0,9,0,0,0,1,0,0,0,22,7,17,54,9,48,2,0
instance_0,0,6,1,0,0,72,0,0,1,9,8,22,4,65,55,0,0
instance_0,0,5,0,0,0,41,0,0,1,17,9,41,43,44,54,2,0
instance_0,0,1,1,2,0,67,0,0,0,3,2,11,61,42,15,2,0
instance_0,0,9,0,1,0,33,0,0,0,18,8,17,7,63,13,2,0
instance_0,0,6,0,1,0,44,0,0,0,16,8,28,7,38,56,1,0
instance_0,0,9,1,1,0,77,0,0,1,21,7,22,21,13,2,2,0
instance_0,0,1,0,0,0,81,0,0,0,12,8,44,22,9,14,0,0
instance_0,0,9,1,0,0,37,0,0,1,12,4,3,17,72,21,2,0
instance_0,0,0,1,2,0,96,0,0,1,17,8,41,42,61,35,1,0
instance_0,0,7,0,2,0,22,0,0,1,20,9,12,62,42,37,1,0
instance_0,0,10,1,0,0,89,0,0,0,21,0,41,18,72,16,1,0
instance_0,0,3,1,1,0,19,0,0,0,13,6,39,7,32,49,1,0
instance_0,0,0,0,2,0,84,0,0,0,5,9,18,25,33,11,0,0
instance_0,0,9,1,1,0,52,0,0,0,15,6,26,16,10,47,1,0
instance_0,0,6,0,2,0,77,0,0,1,3,5,41,53,63,51,1,0
instance_0,0,10,0,0,0,26,0,0,0,19,3,37,29,77,29,0,0
instance_0,0,2,0,1,0,84,0,0,0,17,6,0,32,9,32,2,0
instance_0,0,0,0,1,0,10,0,0,0,13,0,17,34,38,53,0,0
instance_0,0,4,1,2,0,93,0,0,0,6,6,16,59,50,40,1,0
instance_0,0,9,0,0,0,59,0,0,0,10,6,31,48,1,21,2,0
instance_0,0,3,1,1,0,78,0,0,0,3,10,30,41,20,48,2,0
instance_0,0,2,1,2,0,24,0,0,1,18,10,26,44,9,30,2,0
instance_0,0,4,0,1,0,80,0,0,1,9,3,12,13,32,10,2,0
instance_0,0,9,0,2,0,81,0,0,0,18,5,0,30,20,13,2,0
instance_0,0,1,0,2,0,93,0,0,1,19,2,33,28,24,6,2,0
instance_0,0,8,0,1,0,83,0,0,0,28,5,48,34,52,23,2,0
instance_0,0,9,0,0,0,44,0,0,0,21,1,28,13,49,30,2,0
instance_0,0,10,1,1,0,26,0,0,1,30,8,8,18,76,7,1,0
instance_0,0,7,1,0,0,50,0,0,0,9,5,34,38,43,39,2,0
instance_0,0,1,1,0,0,14,0,0,0,10,0,47,60,-1,15,1,0
instance_0,0,7,1,2,0,45,0,0,1,24,3,8,50,12,15,2,0
instance_0,0,1,1,0,0,15,0,0,0,23,7,37,7,44,46,0,0
instance_0,0,10,1,2,0,100,0,0,1,20,0,8,40,14,41,1,0
instance_0,0,6,1,1,0,28,0,0,0,21,9,37,2,77,7,1,0
instance_0,0,1,0,2,0,84,0,0,1,11,3,21,46,41,0,2,0
instance_0,0,6,0,2,0,73,0,0,0,20,6,24,8,27,41,2,0
instance_0,0,7,1,2,0,68,0,0,1,9,3,13,62,21,41,1,0
instance_0,0,3,0,1,0,74,0,0,0,26,3,13,51,26,50,0,0
instance_0,0,1,1,2,0,73,0,0,1,8,4,33,53,83,51,1,0
instance_0,0,9,0,2,0,15,0,0,0,22,1,13,32,57,33,2,0
instance_0,0,2,0,1,0,56,0,0,0,21,9,35,32,34,28,1,0
instance_0,0,4,0,0,0,101,0,0,0,11,0,1,18,24,2,2,0
instance_0,0,4,0,1,0,72,0,0,1,9,10,38,34,32,11,0,0
instance_0,0,2,0,0,0,83,0,0,1,1,7,21,1,4,4,2,0
instance_0,0,0,0,0,0,79,0,0,1,2,9,25,9,3,5,2,0
instance_0,0,3,0,0,0,77,0,0,0,5,0,37,24,12,50,0,0
instance_0,0,0,1,2,0,63,0,0,0,12,7,34,19,58,37,0,0
instance_0,0,6,0,1,0,1,0,0,1,14,7,45,35,13,4,0,0
instance_0,0,10,0,2,0,42,0,0,0,3,2,8,40,13,50,0,0
instance_0,0,7,1,1,0,-1,0,0,1,18,6,13,5,45,48,2,0
instance_0,0,9,0,2,0,71,0,0,1,17,3,36,31,55,25,2,0
instance_0,0,3,0,2,0,48,0,0,0,7,3,13,14,25,13,1,0
instance_0,0,0,1,0,0,31,0,0,0,11,0,17,34,82,0,2,0
instance_0,0,10,1,2,0,17,0,0,0,23,4,39,51,39,24,1,0
instance_0,0,4,1,2,0,17,0,0,0,11,9,48,8,72,44,0,0
instance_0,0,10,1,2,0,18,0,0,1,1,1,8,16,83,49,1,0
instance_0,0,5,0,0,0,44,0,0,0,9,6,14,34,0,19,0,0
instance_0,0,6,0,1,0,46,0,0,0,22,7,17,54,9,38,0,0
instance_0,0,5,1,2,0,92,0,0,0,28,8,2,3,5,43,2,0
instance_0,0,2,0,2,0,-5,0,0,1,8,1,9,3,26,47,2,0
instance_0,0,1,0,0,0,49,0,0,1,23,3,23,31,35,11,0,0
instance_0,0,6,1,1,0,77,0,0,1,21,7,22,48,13,40,1,0
instance_0,0,2,1,0,0,49,0,0,0,13,2,20,4,20,28,2,0
instance_0,0,4,0,2,0,-2,0,0,0,16,10,41,58,18,33,2,0
instance_0,0,3,1,0,0,-1,0,0,1,19,0,10,38,9,48,2,0
instance_0,0,1,0,0,0,70,0,0,0,4,1,7,28,77,36,1,0
instance_0,0,3,1,1,0,1,0,0,1,17,8,37,3,45,55,2,0
instance_0,0,1,0,2,0,41,0,0,0,10,5,20,60,17,42,0,0
instance_0,0,0,1,2,0,62,0,0,0,14,8,25,45,12,34,0,0
instance_0,0,6,1,0,0,72,0,0,0,20,3,42,20,58,56,2,0
instance_0,0,3,1,0,0,56,0,0,1,2,0,47,17,10,57,0,0
instance_0,0,10,0,1,0,31,0,0,0,14,6,47,25,18,25,1,0
instance_0,0,5,0,1,0,63,0,0,1,23,3,34,9,80,36,1,0
instance_0,0,1,1,0,0,0,0,0,0,19,10,9,41,20,48,2,0
instance_0,0,1,1,2,0,2,0,0,0,19,0,17,54,22,32,0,0
instance_0,0,5,0,1,0,22,0,0,1,23,4,4,7,0,19,1,0
instance_0,0,7,1,1,0,36,0,0,0,28,9,28,46,86,37,2,0
instance_0,0,1,0,2,0,89,0,0,0,9,5,4,15,21,0,2,0
instance_0,0,2,0,1,0,77,0,0,0,26,2,17,47,45,2,2,0
instance_0,0,9,1,1,0,36,0,0,1,18,9,37,18,77,27,1,0
instance_0,0,2,0,0,0,44,0,0,0,29,10,14,54,69,54,0,0
instance_0,0,9,0,2,0,77,0,0,0,20,0,43,55,78,0,2,0
instance_0,0,0,0,2,0,76,0,0,0,24,9,19,14,78,37,1,0
instance_0,0,6,0,1,0,69,0,0,0,8,2,31,4,41,42,1,0
instance_0,0,10,1,2,0,63,0,0,0,11,6,12,29,72,10,1,0
instance_0,0,9,0,1,0,28,0,0,1,20,0,46,6,56,49,2,0
instance_0,0,3,0,2,0,39,0,0,1,4,5,4,31,2,45,2,0
instance_0,0,4,1,0,0,61,0,0,0,20,8,13,2,13,2,1,0
instance_0,0,9,0,1,0,66,0,0,1,4,8,48,11,4,26,2,0
instance_0,0,7,1,1,0,90,0,0,0,30,6,9,18,13,24,0,0
instance_0,0,5,1,2,0,-9,0,0,1,16,1,10,32,56,52,1,0
instance_0,0,5,0,2,0,18,0,0,0,8,0,7,5,22,0,2,0
instance_0,0,0,1,0,0,80,0,0,1,9,5,46,10,42,50,2,0
instance_0,0,10,1,0,0,-8,0,0,0,28,8,26,23,34,27,0,0
instance_0,0,0,1,0,0,83,0,0,0,30,7,42,22,61,31,0,0
instance_0,0,2,0,1,0,12,0,0,0,5,5,24,9,2,55,0,0
instance_0,0,4,1,0,0,-3,0,0,1,30,8,4,31,2,8,2,0
instance_0,0,1,0,2,0,75,0,0,0,21,10,26,20,35,57,1,0
instance_0,0,2,0,1,0,68,0,0,1,4,5,5,54,49,8,1,0
instance_0,0,0,0,2,0,45,0,0,0,18,6,39,31,65,39,2,0
instance_0,0,6,1,2,0,89,0,0,1,3,7,19,19,69,0,2,0
instance_0,0,2,0,1,0,58,0,0,1,19,4,45,16,80,50,0,0
instance_0,0,7,0,1,0,97,0,0,0,29,10,46,14,12,25,2,0
instance_0,0,8,1,2,0,82,0,0,1,15,3,26,22,9,41,1,0
instance_0,0,4,0,1,0,64,0,0,0,22,2,42,28,66,44,1,0
instance_0,0,2,1,1,0,56,0,0,1,24,7,22,51,48,28,0,0
instance_0,0,2,0,0,0,29,0,0,1,5,1,33,1,86,15,2,0
instance_0,0,3,0,1,0,21,0,0,0,5,1,33,19,37,22,1,0
instance_0,0,3,1,0,0,68,0,0,1,5,0,32,4,31,26,2,0
instance_0,0,3,1,2,0,91,0,0,1,18,10,17,11,9,44,2,0
instance_0,0,10,1,1,0,24,0,0,1,17,8,33,21,12,25,1,0
instance_0,0,9,1,0,0,76,0,0,0,14,0,24,17,30,55,0,0
instance_0,0,7,1,0,0,86,0,0,0,21,9,32,12,78,41,0,0
instance_0,0,10,1,0,0,41,0,0,0,23,10,37,8,25,49,2,0
instance_0,0,1,1,1,0,49,0,0,0,12,2,45,59,82,39,1,0
instance_0,0,0,0,1,0,87,0,0,0,6,9,7,22,58,21,1,0
instance_0,0,2,0,2,0,16,0,0,0,21,9,6,23,40,56,0,0
instance_0,0,0,1,1,0,-1,0,0,1,12,6,6,60,71,48,1,0
instance_0,0,5,1,0,0,93,0,0,1,17,8,34,49,22,45,2,0
instance_0,0,10,0,2,0,81,0,0,1,24,6,35,47,68,34,2,0
instance_0,0,10,1,2,0,86,0,0,1,14,1,25,47,19,5,2,0
instance_0,0,9,1,2,0,35,0,0,0,18,6,7,30,49,32,2,0
instance_0,0,1,1,1,0,88,0,0,0,12,1,24,25,48,3,2,0
instance_0,0,6,0,0,0,72,0,0,0,25,0,30,37,54,45,2,0
instance_0,0,10,0,2,0,97,0,0,1,1,7,41,32,54,31,2,0
instance_0,0,8,0,2,0,43,0,0,0,19,8,13,36,63,2,2,0
instance_0,0,1,0,0,0,25,0,0,1,17,1,24,48,62,36,1,0
instance_0,0,6,1,2,0,20,0,0,1,16,3,30,34,40,7,2,0
instance_0,0,8,1,0,0,30,0,0,0,3,0,20,60,58,4,1,0
instance_0,0,3,0,2,0,93,0,0,1,16,7,45,33,77,50,0,0
instance_0,0,1,1,2,0,55,0,0,1,24,10,45,37,69,39,2,0
instance_0,0,0,1,0,0,65,0,0,1,15,3,41,35,36,45,0,0
instance_0,0,3,1,2,0,68,0,0,0,6,0,30,61,69,51,2,0
instance_0,0,10,1,2,0,82,0,0,0,9,4,36,37,34,17,0,0
instance_0,0,2,0,0,0,40,0,0,0,15,1,23,15,16,12,2,0
instance_0,0,1,0,0,0,27,0,0,1,21,2,27,34,17,31,1,0
instance_0,0,9,0,2,0,71,0,0,0,11,0,27,53,79,20,2,0
instance_0,0,0,1,2,0,47,0,0,1,24,5,33,31,15,33,0,0
instance_0,0,9,1,2,0,84,0,0,1,11,7,48,52,45,17,2,0
instance_0,0,10,0,1,0,36,0,0,1,21,10,24,58,50,19,2,0
instance_0,0,9,1,2,0,51,0,0,0,27,10,46,45,24,55,2,0
instance_0,0,0,0,2,0,59,0,0,0,24,8,27,56,80,38,0,0
instance_0,0,6,1,2,0,65,0,0,1,24,6,20,2,1,32,1,0
instance_0,0,1,1,2,0,101,0,0,1,17,0,25,62,21,44,0,0
instance_0,0,7,1,0,0,38,0,0,1,21,0,42,29,21,53,1,0
instance_0,0,8,0,2,0,101,0,0,1,9,3,22,48,45,43,2,0
instance_0,0,2,1,2,0,63,0,0,1,29,1,35,45,59,39,2,0
instance_0,0,1,0,2,0,89,0,0,1,18,6,34,59,77,26,2,0
instance_0,0,3,0,1,0,34,0,0,0,19,6,15,30,28,7,2,0
instance_0,0,1,0,1,0,87,0,0,1,12,5,3,48,38,46,2,0
instance_0,0,0,0,1,0,101,0,0,0,15,5,45,45,45,12,1,0
instance_0,0,9,1,2,0,21,0,0,0,20,6,23,62,42,37,1,0
instance_0,0,4,1,0,0,85,0,0,0,22,5,17,5,4,22,2,0
instance_0,0,10,0,0,0,29,0,0,1,21,8,39,49,22,49,0,0
instance_0,0,4,0,1,0,63,0,0,1,30,0,22,62,34,13,1,0
instance_0,0,1,1,0,0,87,0,0,1,8,0,9,2,12,16,2,0
instance_0,0,9,1,0,0,32,0,0,0,11,8,32,54,49,13,2,0
instance_0,0,9,1,1,0,2,0,0,1,11,0,41,36,50,3,1,0
instance_0,0,10,0,2,0,24,0,0,1,8,10,18,31,57,26,0,0
instance_0,0,4,0,1,0,60,0,0,1,13,4,19,61,5,15,0,0
instance_0,0,6,1,2,0,14,0,0,0,4,2,8,30,68,20,2,0
instance_0,0,3,1,1,0,-6,0,0,0,28,3,35,54,2,35,2,0
instance_0,0,0,0,2,0,12,0,0,0,22,5,21,14,83,13,1,0
instance_0,0,1,0,2,0,22,0,0,0,30,3,47,26,12,19,1,0
instance_0,0,8,1,0,0,-5,0,0,1,1,3,24,30,75,53,1,0
instance_0,0,1,0,1,0,75,0,0,1,1,1,4,21,60,46,2,0
instance_0,0,2,1,2,0,-8,0,0,1,7,3,30,19,35,51,2,0
instance_0,0,7,0,1,0,84,0,0,0,27,4,34,6,86,44,2,0
instance_0,0,5,1,0,0,66,0,0,1,11,3,23,46,14,29,2,0
instance_0,0,8,1,2,0,6,0,0,1,15,6,25,49,14,49,1,0
instance_0,0,1,0,0,0,86,0,0,0,17,3,18,54,18,40,1,0
instance_0,0,10,0,2,0,83,0,0,1,1,8,20,12,-1,15,2,0
instance_0,0,5,1,1,0,80,0,0,1,1,1,31,3,65,47,1,0
instance_0,0,2,1,2,0,-5,0,0,0,26,10,42,10,78,54,2,0
instance_0,0,2,1,1,0,89,0,0,1,3,3,34,7,61,39,0,0
instance_0,0,10,1,0,0,64,0,0,0,29,8,12,14,68,6,0,0
instance_0,0,8,0,1,0,100,0,0,1,11,6,17,5,27,28,2,0
instance_0,0,10,1,2,0,78,0,0,0,13,1,11,61,11,0,1,0
instance_0,0,3,0,0,0,25,0,0,0,15,0,38,28,43,26,0,0
instance_0,0,1,0,1,0,73,0,0,1,14,5,16,52,42,4,2,0
instance_0,0,3,0,2,0,92,0,0,1,12,1,18,21,45,43,2,0
instance_0,0,1,0,1,0,59,0,0,1,17,5,40,61,81,1,2,0
instance_0,0,0,0,0,0,9,0,0,1,12,6,23,47,47,7,0,0
instance_0,0,3,1,1,0,17,0,0,0,13,0,39,11,32,49,1,0
instance_0,0,4,1,0,0,32,0,0,1,16,1,12,45,16,47,2,0
instance_0,0,4,1,1,0,60,0,0,0,15,8,48,3,23,4,1,0
instance_0,0,1,1,2,0,63,0,0,0,6,7,1,40,15,16,2,0
instance_0,0,9,0,0,0,67,0,0,1,3,0,38,7,12,57,2,0
instance_0,0,7,0,2,0,29,0,0,0,25,0,14,37,76,33,1,0
instance_0,0,1,1,0,0,16,0,0,0,22,8,13,2,0,12,2,0
instance_0,0,4,0,0,0,47,0,0,1,5,7,15,34,6,42,2,0
instance_0,0,9,1,1,0,76,0,0,0,27,6,10,42,19,55,0,0
instance_0,0,7,0,0,0,-8,0,0,1,24,10,27,62,72,28,1,0
instance_0,0,5,1,2,0,-6,0,0,1,27,6,21,29,72,43,2,0
instance_0,0,3,0,0,0,36,0,0,0,19,3,8,22,20,24,0,0
instance_0,0,1,0,0,0,49,0,0,1,9,8,9,31,17,57,2,0
instance_0,0,9,0,2,0,85,0,0,0,27,0,46,9,77,55,2,0
instance_0,0,10,0,1,0,86,0,0,1,12,2,44,52,8,5,0,0
instance_0,0,6,1,1,0,72,0,0,0,4,5,45,3,37,36,2,0
instance_0,0,1,0,0,0,101,0,0,1,13,0,26,9,33,0,2,0
instance_0,0,10,0,1,0,89,0,0,0,4,4,40,8,11,37,2,0
instance_0,0,10,1,1,0,64,0,0,0,19,3,39,6,32,55,2,0
instance_0,0,4,1,0,0,31,0,0,0,6,7,11,26,58,42,2,0
instance_0,0,0,1,2,0,34,0,0,1,22,3,42,46,77,22,1,0
instance_0,0,8,0,1,0,8,0,0,0,20,5,30,15,47,31,2,0
instance_0,0,8,0,2,0,23,0,0,1,6,6,37,22,9,41,2,0
instance_0,0,9,0,2,0,15,0,0,0,5,6,48,22,58,55,2,0
instance_0,0,1,0,1,0,72,0,0,2,21,3,13,23,25,25,1,0
instance_0,0,2,1,0,0,-3,0,0,0,24,3,47,10,47,47,0,0
instance_0,0,4,1,1,0,68,0,0,0,7,3,39,5,17,15,0,0
instance_0,0,10,1,2,0,21,0,0,1,18,1,32,6,13,9,2,0
instance_0,0,8,0,2,0,0,0,0,0,5,1,33,41,35,51,0,0
instance_0,0,2,1,1,0,10,0,0,0,23,5,29,9,61,36,0,0
instance_0,0,1,1,1,0,39,0,0,0,18,10,34,24,45,30,2,0
instance_0,0,4,1,1,0,22,0,0,0,10,5,12,14,70,34,1,0
instance_0,0,1,0,2,0,49,0,0,1,24,6,37,3,80,32,0,0
instance_0,0,6,0,0,0,56,0,0,1,26,0,20,60,34,28,1,0
instance_0,0,0,1,1,0,52,0,0,0,18,9,38,55,43,37,1,0
instance_0,0,2,1,1,0,16,0,0,1,4,1,6,3,27,41,2,0
instance_0,0,5,1,0,0,87,0,0,1,27,4,17,37,62,5,2,0
instance_0,0,10,0,0,0,88,0,0,0,9,0,36,37,34,17,0,0
instance_0,0,5,1,2,0,-1,0,0,1,21,4,28,9,74,37,2,0
instance_0,0,4,1,1,0,101,0,0,0,26,1,12,43,14,1,2,0
instance_0,0,8,0,2,0,10,0,0,1,7,2,45,39,23,21,1,0
instance_0,0,0,0,2,0,-3,0,0,0,10,2,8,58,12,56,0,0
instance_0,0,4,0,2,0,64,0,0,0,4,8,30,30,18,41,2,0
instance_0,0,10,0,0,0,82,0,0,0,14,2,10,43,22,6,2,0
instance_0,0,4,1,1,0,71,0,0,0,24,3,14,34,34,30,2,0
instance_0,0,9,1,2,0,52,0,0,0,3,4,3,3,60,15,2,0
instance_0,0,4,1,1,0,34,0,0,1,11,0,6,30,48,3,0,0
instance_0,0,6,1,0,0,75,0,0,0,24,6,20,2,1,28,2,0
instance_0,0,10,0,2,0,63,0,0,1,1,1,45,14,25,15,0,0
instance_0,0,8,0,2,0,37,0,0,1,25,10,24,56,0,31,2,0
instance_0,0,7,1,1,0,24,0,0,0,18,3,22,6,12,37,2,0
instance_0,0,3,1,1,0,-1,0,0,1,11,1,41,40,50,3,0,0
instance_0,0,3,1,0,0,79,0,0,1,17,5,39,35,62,52,2,0
instance_0,0,9,1,1,0,20,0,0,1,26,6,25,14,81,51,2,0
instance_0,0,6,1,0,0,30,0,0,0,6,6,43,61,11,38,1,0
instance_0,0,9,1,0,0,-4,0,0,1,18,2,18,7,7,37,2,0
instance_0,0,7,1,2,0,45,0,0,0,18,1,32,42,65,26,2,0
instance_0,0,9,0,0,0,59,0,0,1,13,10,46,27,78,46,0,0
instance_0,0,10,0,0,0,76,0,0,1,1,5,46,3,66,48,1,0
instance_0,0,2,1,1,0,77,0,0,0,20,0,17,33,52,34,1,0
instance_0,0,9,0,2,0,32,0,0,0,20,5,30,41,72,15,2,0
instance_0,0,10,0,1,0,87,0,0,1,2,6,47,4,49,56,0,0
instance_0,0,1,0,1,0,21,0,0,0,19,2,30,53,79,4,2,0
instance_0,0,1,1,1,0,77,0,0,1,7,0,12,8,7,14,0,0
instance_0,0,2,0,1,0,49,0,0,1,15,2,9,10,78,9,1,0
instance_0,0,3,1,2,0,68,0,0,1,20,0,33,36,84,42,1,0
instance_0,0,9,1,0,0,65,0,0,0,6,7,17,27,9,50,2,0
instance_0,0,3,1,1,0,73,0,0,1,1,1,38,34,31,8,1,0
instance_0,0,1,1,2,0,40,0,0,0,16,6,16,59,13,40,0,0
instance_0,0,1,1,2,0,75,0,0,1,14,0,42,52,61,41,2,0
instance_0,0,6,0,2,0,-6,0,0,0,6,9,17,49,4,38,1,0
instance_0,0,7,0,2,0,-2,0,0,0,9,0,9,48,34,53,1,0
instance_0,0,2,1,1,0,54,0,0,0,4,10,9,28,20,21,0,0
instance_0,0,8,0,2,0,100,0,0,1,28,8,12,33,16,16,1,0
instance_0,0,7,1,2,0,92,0,0,1,24,0,41,34,1,32,2,0
instance_0,0,4,0,0,0,50,0,0,0,29,5,47,32,64,31,1,0
instance_0,0,1,1,0,0,10,0,0,0,18,4,44,11,50,30,2,0
instance_0,0,2,1,0,0,21,0,0,1,10,2,39,2,57,7,1,0
instance_0,0,4,1,2,0,7,0,0,0,6,7,20,62,32,36,2,0
instance_0,0,0,1,0,0,41,0,0,1,20,6,3,12,78,32,0,0
instance_0,0,5,1,0,0,53,0,0,1,16,8,13,10,76,46,2,0
instance_0,0,3,0,2,0,90,0,0,1,23,9,38,46,85,29,1,0
instance_0,0,2,1,0,0,59,0,0,0,30,4,38,32,20,26,0,0
instance_0,0,7,1,2,0,79,0,0,1,12,4,15,6,48,16,0,0
instance_0,0,5,1,0,0,39,0,0,0,21,9,4,49,56,56,0,0
instance_0,0,10,0,2,0,89,0,0,1,20,8,39,60,19,55,2,0
instance_0,0,2,0,0,0,46,0,0,1,30,1,0,31,31,35,2,0
instance_0,0,0,0,2,0,79,0,0,0,6,8,6,40,15,16,1,0
instance_0,0,1,1,0,0,87,0,0,0,21,9,31,27,5,48,2,0
instance_0,0,6,1,0,0,68,0,0,1,26,3,22,42,21,19,2,0
instance_0,0,10,1,1,0,87,0,0,1,26,6,47,20,49,42,0,0
instance_0,0,10,0,1,0,89,0,0,1,29,2,41,32,81,31,0,0
instance_0,0,2,0,2,0,1,0,0,1,19,8,20,55,45,1,1,0
instance_0,0,10,1,2,0,26,0,0,1,23,3,13,52,28,38,2,0
instance_0,0,2,0,0,0,17,0,0,0,17,9,6,28,72,5,2,0
instance_0,0,5,0,2,0,55,0,0,1,11,8,15,34,31,6,2,0
instance_0,0,4,0,1,0,61,0,0,0,19,3,20,9,49,21,2,0
instance_0,0,8,0,2,0,45,0,0,1,3,6,12,12,11,10,1,0
instance_0,0,4,1,0,0,37,0,0,0,29,6,47,15,7,5,2,0
instance_0,0,10,1,0,0,45,0,0,1,13,1,34,29,11,3,1,0
instance_0,0,10,1,0,0,30,0,0,0,20,8,8,24,5,50,1,0
instance_0,0,10,0,2,0,29,0,0,0,5,7,38,43,74,37,2,0
instance_0,0,1,1,0,0,64,0,0,0,19,10,30,41,71,48,2,0
instance_0,0,0,0,1,0,37,0,0,1,17,4,3,4,51,21,2,0
instance_0,0,8,1,2,0,98,0,0,0,11,8,32,57,75,16,2,0
instance_0,0,8,0,0,0,57,0,0,1,6,2,25,50,52,50,2,0
instance_0,0,2,1,0,0,47,0,0,0,24,6,5,39,43,12,2,0
instance_0,0,8,0,0,0,83,0,0,0,9,6,48,34,66,46,2,0
instance_0,0,7,0,2,0,97,0,0,0,16,1,23,48,19,43,0,0
instance_0,0,9,1,0,0,93,0,0,1,17,1,39,7,22,45,0,0
instance_0,0,7,0,0,0,30,0,0,0,20,8,38,33,79,31,2,0
instance_0,0,0,1,1,0,37,0,0,1,26,8,0,17,51,41,2,0
instance_0,0,9,0,1,0,38,0,0,1,5,3,48,50,12,30,1,0
instance_0,0,5,0,0,0,43,0,0,0,21,0,27,52,32,24,1,0
instance_0,0,0,1,1,0,78,0,0,0,29,10,31,39,26,31,2,0
instance_0,0,0,0,1,0,16,0,0,1,16,4,32,15,4,46,0,0
instance_0,0,5,1,1,0,95,0,0,0,25,1,35,62,74,17,1,0
instance_0,0,6,1,0,0,30,0,0,0,16,6,43,61,82,38,1,0
instance_0,0,7,0,0,0,92,0,0,0,24,1,6,55,4,45,0,0
instance_0,0,2,1,2,0,77,0,0,0,6,0,2,48,8,47,0,0
instance_0,0,10,0,2,0,15,0,0,1,19,1,9,1,39,16,2,0
instance_0,0,2,0,0,0,64,0,0,1,7,3,37,31,70,56,2,0
instance_0,0,8,0,1,0,1,0,0,0,5,1,32,11,45,6,2,0
instance_0,0,2,0,0,0,49,0,0,0,13,8,48,59,24,21,1,0
instance_0,0,5,0,2,0,0,0,0,0,15,1,38,34,16,0,0,0
instance_0,0,1,1,1,0,95,0,0,0,25,10,35,13,79,24,1,0
instance_0,0,10,0,0,0,76,0,0,0,24,10,4,60,35,13,2,0
instance_0,0,6,0,2,0,65,0,0,1,24,3,19,9,46,44,2,0
instance_0,0,8,0,0,0,-4,0,0,0,26,8,38,47,74,37,2,0
instance_0,0,1,0,0,0,57,0,0,0,22,8,15,42,34,14,2,0
instance_0,0,4,0,0,0,50,0,0,0,29,7,47,32,64,31,1,0
instance_0,0,1,0,2,0,57,0,0,0,23,9,38,24,83,36,1,0
