Instances,feature_age_range,feature_workclass,feature_age_workclass,feature_fnlwgt,feature_wgt_group,feature_wgtgroup_age,feature_education,feature_education_workclass,feature_marital_status,feature_age_marital_status,feature_occupation,feature_occupation_race,feature_relationship,feature_race,feature_relationship_race,feature_race_capital_loss,feature_capital_gain,feature_age_capital_gain,feature_capital_loss,feature_hours_per_week,feature_native_country,feature_native_country_race,algo_RF
instance_0,9,7,16,37,3,12,15,22,6,15,13,17,5,4,9,41,94,103,37,94,37,46,0
instance_0,9,7,16,37,3,12,15,22,6,15,13,17,5,4,9,41,94,103,37,94,37,46,0
instance_0,9,7,16,37,3,12,15,22,6,15,13,17,5,4,9,41,94,103,37,94,37,46,0
instance_0,9,7,16,37,3,12,15,22,6,15,13,17,5,4,9,41,94,103,37,94,37,46,0
instance_0,9,7,16,37,3,12,15,22,6,15,13,17,5,4,9,41,94,103,37,94,37,46,0
instance_0,9,7,16,37,3,12,15,22,6,15,13,17,5,4,9,41,94,103,37,94,37,46,0
instance_0,9,7,16,37,3,12,15,22,6,15,13,17,5,4,9,41,94,103,37,94,37,46,0
instance_0,9,7,16,37,3,12,15,22,6,15,13,17,5,4,9,41,94,103,37,94,37,46,0
instance_0,9,7,16,37,3,12,15,22,6,15,13,17,5,4,9,41,94,103,37,94,37,46,0
instance_0,9,7,16,37,3,12,15,22,6,15,13,17,5,4,9,41,94,103,37,94,37,46,0
instance_0,9,7,16,37,3,12,15,22,6,15,13,17,5,4,9,41,94,103,37,94,37,46,0
instance_0,9,7,16,37,3,12,15,22,6,15,13,17,5,4,9,41,94,103,37,94,37,46,0
instance_0,9,7,16,37,3,12,15,22,6,15,13,17,5,4,9,41,94,103,37,94,37,46,0
instance_0,9,7,16,37,3,12,15,22,6,15,13,17,5,4,9,41,94,103,37,94,37,46,0
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,65,71,26,65,26,32,0
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,65,71,26,65,26,32,0
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,65,71,26,65,26,32,0
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,65,71,26,65,26,32,0
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,65,71,26,65,26,32,0
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,65,71,26,65,26,32,0
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,65,71,26,65,26,32,0
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,65,71,26,65,26,32,0
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,65,71,26,65,26,32,0
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,65,71,26,65,26,32,0
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,65,71,26,65,26,32,0
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,65,71,26,65,26,32,0
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,65,71,26,65,26,32,0
instance_0,6,5,11,26,2,8,10,15,4,10,9,12,3,3,6,29,65,71,26,65,26,32,0
instance_0,7,5,12,28,2,9,11,16,4,11,9,12,4,3,7,31,71,78,28,71,28,35,0
instance_0,7,5,12,28,2,9,11,16,4,11,9,12,4,3,7,31,71,78,28,71,28,35,0
instance_0,7,5,12,28,2,9,11,16,4,11,9,12,4,3,7,31,71,78,28,71,28,35,0
instance_0,7,5,12,28,2,9,11,16,4,11,9,12,4,3,7,31,71,78,28,71,28,35,0
instance_0,7,5,12,28,2,9,11,16,4,11,9,12,4,3,7,31,71,78,28,71,28,35,0
instance_0,7,5,12,28,2,9,11,16,4,11,9,12,4,3,7,31,71,78,28,71,28,35,0
instance_0,7,5,12,28,2,9,11,16,4,11,9,12,4,3,7,31,71,78,28,71,28,35,0
instance_0,7,5,12,28,2,9,11,16,4,11,9,12,4,3,7,31,71,78,28,71,28,35,0
instance_0,7,5,12,28,2,9,11,16,4,11,9,12,4,3,7,31,71,78,28,71,28,35,0
instance_0,7,5,12,28,2,9,11,16,4,11,9,12,4,3,7,31,71,78,28,71,28,35,0
instance_0,7,5,12,28,2,9,11,16,4,11,9,12,4,3,7,31,71,78,28,71,28,35,0
instance_0,7,5,12,28,2,9,11,16,4,11,9,12,4,3,7,31,71,78,28,71,28,35,0
instance_0,7,5,12,28,2,9,11,16,4,11,9,12,4,3,7,31,71,78,28,71,28,35,0
instance_0,7,5,12,28,2,9,11,16,4,11,9,12,4,3,7,31,71,78,28,71,28,35,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,59,65,23,59,23,28,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,59,65,23,59,23,28,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,59,65,23,59,23,28,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,59,65,23,59,23,28,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,59,65,23,59,23,28,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,59,65,23,59,23,28,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,59,65,23,59,23,28,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,59,65,23,59,23,28,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,59,65,23,59,23,28,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,59,65,23,59,23,28,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,59,65,23,59,23,28,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,59,65,23,59,23,28,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,59,65,23,59,23,28,0
instance_0,6,4,10,23,2,8,9,13,4,10,8,10,3,2,5,25,59,65,23,59,23,28,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,17,5,4,9,43,99,108,39,99,39,48,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,17,5,4,9,43,99,108,39,99,39,48,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,17,5,4,9,43,99,108,39,99,39,48,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,17,5,4,9,43,99,108,39,99,39,48,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,17,5,4,9,43,99,108,39,99,39,48,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,17,5,4,9,43,99,108,39,99,39,48,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,17,5,4,9,43,99,108,39,99,39,48,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,17,5,4,9,43,99,108,39,99,39,48,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,17,5,4,9,43,99,108,39,99,39,48,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,17,5,4,9,43,99,108,39,99,39,48,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,17,5,4,9,43,99,108,39,99,39,48,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,17,5,4,9,43,99,108,39,99,39,48,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,17,5,4,9,43,99,108,39,99,39,48,0
instance_0,9,7,16,39,3,12,15,22,6,15,13,17,5,4,9,43,99,108,39,99,39,48,0
instance_0,2,0,2,4,0,2,1,1,0,2,1,1,0,0,0,4,11,13,4,11,4,4,0
instance_0,2,0,2,4,0,2,1,1,0,2,1,1,0,0,0,4,11,13,4,11,4,4,0
instance_0,2,0,2,4,0,2,1,1,0,2,1,1,0,0,0,4,11,13,4,11,4,4,0
instance_0,2,0,2,4,0,2,1,1,0,2,1,1,0,0,0,4,11,13,4,11,4,4,0
instance_0,2,0,2,4,0,2,1,1,0,2,1,1,0,0,0,4,11,13,4,11,4,4,0
instance_0,2,0,2,4,0,2,1,1,0,2,1,1,0,0,0,4,11,13,4,11,4,4,0
instance_0,2,0,2,4,0,2,1,1,0,2,1,1,0,0,0,4,11,13,4,11,4,4,0
instance_0,2,0,2,4,0,2,1,1,0,2,1,1,0,0,0,4,11,13,4,11,4,4,0
instance_0,2,0,2,4,0,2,1,1,0,2,1,1,0,0,0,4,11,13,4,11,4,4,0
instance_0,2,0,2,4,0,2,1,1,0,2,1,1,0,0,0,4,11,13,4,11,4,4,0
instance_0,2,0,2,4,0,2,1,1,0,2,1,1,0,0,0,4,11,13,4,11,4,4,0
instance_0,2,0,2,4,0,2,1,1,0,2,1,1,0,0,0,4,11,13,4,11,4,4,0
instance_0,2,0,2,4,0,2,1,1,0,2,1,1,0,0,0,4,11,13,4,11,4,4,0
instance_0,2,0,2,4,0,2,1,1,0,2,1,1,0,0,0,4,11,13,4,11,4,4,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,7,2,2,4,18,40,44,16,40,16,20,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,7,2,2,4,18,40,44,16,40,16,20,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,7,2,2,4,18,40,44,16,40,16,20,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,7,2,2,4,18,40,44,16,40,16,20,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,7,2,2,4,18,40,44,16,40,16,20,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,7,2,2,4,18,40,44,16,40,16,20,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,7,2,2,4,18,40,44,16,40,16,20,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,7,2,2,4,18,40,44,16,40,16,20,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,7,2,2,4,18,40,44,16,40,16,20,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,7,2,2,4,18,40,44,16,40,16,20,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,7,2,2,4,18,40,44,16,40,16,20,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,7,2,2,4,18,40,44,16,40,16,20,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,7,2,2,4,18,40,44,16,40,16,20,0
instance_0,4,3,7,16,1,5,6,9,2,6,5,7,2,2,4,18,40,44,16,40,16,20,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,6,2,1,3,16,39,43,15,39,15,18,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,6,2,1,3,16,39,43,15,39,15,18,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,6,2,1,3,16,39,43,15,39,15,18,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,6,2,1,3,16,39,43,15,39,15,18,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,6,2,1,3,16,39,43,15,39,15,18,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,6,2,1,3,16,39,43,15,39,15,18,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,6,2,1,3,16,39,43,15,39,15,18,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,6,2,1,3,16,39,43,15,39,15,18,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,6,2,1,3,16,39,43,15,39,15,18,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,6,2,1,3,16,39,43,15,39,15,18,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,6,2,1,3,16,39,43,15,39,15,18,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,6,2,1,3,16,39,43,15,39,15,18,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,6,2,1,3,16,39,43,15,39,15,18,0
instance_0,4,3,7,15,1,5,6,9,2,6,5,6,2,1,3,16,39,43,15,39,15,18,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,3,0,2,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,3,0,2,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,3,0,2,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,3,0,2,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,3,0,2,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,3,0,2,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,3,0,2,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,3,0,2,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,3,0,2,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,3,0,2,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,3,0,2,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,3,0,2,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,3,0,2,0,0,0
instance_0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,3,0,2,0,0,0
instance_0,8,6,14,31,3,11,12,18,5,13,10,13,4,3,7,34,78,86,31,78,31,38,0
instance_0,8,6,14,31,3,11,12,18,5,13,10,13,4,3,7,34,78,86,31,78,31,38,0
instance_0,8,6,14,31,3,11,12,18,5,13,10,13,4,3,7,34,78,86,31,78,31,38,0
instance_0,8,6,14,31,3,11,12,18,5,13,10,13,4,3,7,34,78,86,31,78,31,38,0
instance_0,8,6,14,31,3,11,12,18,5,13,10,13,4,3,7,34,78,86,31,78,31,38,0
instance_0,8,6,14,31,3,11,12,18,5,13,10,13,4,3,7,34,78,86,31,78,31,38,0
instance_0,8,6,14,31,3,11,12,18,5,13,10,13,4,3,7,34,78,86,31,78,31,38,0
instance_0,8,6,14,31,3,11,12,18,5,13,10,13,4,3,7,34,78,86,31,78,31,38,0
instance_0,8,6,14,31,3,11,12,18,5,13,10,13,4,3,7,34,78,86,31,78,31,38,0
instance_0,8,6,14,31,3,11,12,18,5,13,10,13,4,3,7,34,78,86,31,78,31,38,0
instance_0,8,6,14,31,3,11,12,18,5,13,10,13,4,3,7,34,78,86,31,78,31,38,0
instance_0,8,6,14,31,3,11,12,18,5,13,10,13,4,3,7,34,78,86,31,78,31,38,0
instance_0,8,6,14,31,3,11,12,18,5,13,10,13,4,3,7,34,78,86,31,78,31,38,0
instance_0,8,6,14,31,3,11,12,18,5,13,10,13,4,3,7,34,78,86,31,78,31,38,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,49,54,19,39,15,19,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,49,54,19,39,15,19,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,49,54,19,39,15,19,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,49,54,19,39,15,19,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,49,54,19,39,15,19,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,49,54,19,39,15,19,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,49,54,19,39,15,19,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,49,54,19,39,15,19,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,49,54,19,39,15,19,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,49,54,19,39,15,19,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,49,54,19,39,15,19,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,49,54,19,39,15,19,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,49,54,19,39,15,19,0
instance_0,5,3,8,19,1,6,7,10,3,8,6,8,2,2,4,21,49,54,19,39,15,19,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,11,26,29,10,26,10,12,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,11,26,29,10,26,10,12,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,11,26,29,10,26,10,12,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,11,26,29,10,26,10,12,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,11,26,29,10,26,10,12,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,11,26,29,10,26,10,12,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,11,26,29,10,26,10,12,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,11,26,29,10,26,10,12,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,11,26,29,10,26,10,12,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,11,26,29,10,26,10,12,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,11,26,29,10,26,10,12,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,11,26,29,10,26,10,12,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,11,26,29,10,26,10,12,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,11,26,29,10,26,10,12,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,4,5,1,4,1,1,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,4,5,1,4,1,1,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,4,5,1,4,1,1,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,4,5,1,4,1,1,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,4,5,1,4,1,1,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,4,5,1,4,1,1,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,4,5,1,4,1,1,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,4,5,1,4,1,1,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,4,5,1,4,1,1,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,4,5,1,4,1,1,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,4,5,1,4,1,1,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,4,5,1,4,1,1,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,4,5,1,4,1,1,0
instance_0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,4,5,1,4,1,1,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,0,2,6,7,2,6,2,2,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,0,2,6,7,2,6,2,2,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,0,2,6,7,2,6,2,2,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,0,2,6,7,2,6,2,2,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,0,2,6,7,2,6,2,2,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,0,2,6,7,2,6,2,2,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,0,2,6,7,2,6,2,2,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,0,2,6,7,2,6,2,2,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,0,2,6,7,2,6,2,2,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,0,2,6,7,2,6,2,2,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,0,2,6,7,2,6,2,2,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,0,2,6,7,2,6,2,2,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,0,2,6,7,2,6,2,2,0
instance_0,1,0,1,2,0,1,1,1,0,1,0,0,0,0,0,2,6,7,2,6,2,2,0
instance_0,9,7,16,37,3,12,14,21,6,15,13,17,5,4,9,41,92,101,37,92,37,46,0
instance_0,9,7,16,37,3,12,14,21,6,15,13,17,5,4,9,41,92,101,37,92,37,46,0
instance_0,9,7,16,37,3,12,14,21,6,15,13,17,5,4,9,41,92,101,37,92,37,46,0
instance_0,9,7,16,37,3,12,14,21,6,15,13,17,5,4,9,41,92,101,37,92,37,46,0
instance_0,9,7,16,37,3,12,14,21,6,15,13,17,5,4,9,41,92,101,37,92,37,46,0
instance_0,9,7,16,37,3,12,14,21,6,15,13,17,5,4,9,41,92,101,37,92,37,46,0
instance_0,9,7,16,37,3,12,14,21,6,15,13,17,5,4,9,41,92,101,37,92,37,46,0
instance_0,9,7,16,37,3,12,14,21,6,15,13,17,5,4,9,41,92,101,37,92,37,46,0
instance_0,9,7,16,37,3,12,14,21,6,15,13,17,5,4,9,41,92,101,37,92,37,46,0
instance_0,9,7,16,37,3,12,14,21,6,15,13,17,5,4,9,41,92,101,37,92,37,46,0
instance_0,9,7,16,37,3,12,14,21,6,15,13,17,5,4,9,41,92,101,37,92,37,46,0
instance_0,9,7,16,37,3,12,14,21,6,15,13,17,5,4,9,41,92,101,37,92,37,46,0
instance_0,9,7,16,37,3,12,14,21,6,15,13,17,5,4,9,41,92,101,37,92,37,46,0
instance_0,9,7,16,37,3,12,14,21,6,15,13,17,5,4,9,41,92,101,37,92,37,46,0
instance_0,5,3,8,6,0,5,2,5,1,6,2,2,0,0,0,6,16,21,6,16,6,6,0
instance_0,5,3,8,6,0,5,2,5,1,6,2,2,0,0,0,6,16,21,6,16,6,6,0
instance_0,5,3,8,6,0,5,2,5,1,6,2,2,0,0,0,6,16,21,6,16,6,6,0
instance_0,5,3,8,6,0,5,2,5,1,6,2,2,0,0,0,6,16,21,6,16,6,6,0
instance_0,5,3,8,6,0,5,2,5,1,6,2,2,0,0,0,6,16,21,6,16,6,6,0
instance_0,5,3,8,6,0,5,2,5,1,6,2,2,0,0,0,6,16,21,6,16,6,6,0
instance_0,5,3,8,6,0,5,2,5,1,6,2,2,0,0,0,6,16,21,6,16,6,6,0
instance_0,5,3,8,6,0,5,2,5,1,6,2,2,0,0,0,6,16,21,6,16,6,6,0
instance_0,5,3,8,6,0,5,2,5,1,6,2,2,0,0,0,6,16,21,6,16,6,6,0
instance_0,5,3,8,6,0,5,2,5,1,6,2,2,0,0,0,6,16,21,6,16,6,6,0
instance_0,5,3,8,6,0,5,2,5,1,6,2,2,0,0,0,6,16,21,6,16,6,6,0
instance_0,5,3,8,6,0,5,2,5,1,6,2,2,0,0,0,6,16,21,6,16,6,6,0
instance_0,5,3,8,6,0,5,2,5,1,6,2,2,0,0,0,6,16,21,6,16,6,6,0
instance_0,5,3,8,6,0,5,2,5,1,6,2,2,0,0,0,6,16,21,6,16,6,6,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,13,31,34,12,31,12,14,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,13,31,34,12,31,12,14,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,13,31,34,12,31,12,14,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,13,31,34,12,31,12,14,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,13,31,34,12,31,12,14,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,13,31,34,12,31,12,14,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,13,31,34,12,31,12,14,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,13,31,34,12,31,12,14,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,13,31,34,12,31,12,14,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,13,31,34,12,31,12,14,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,13,31,34,12,31,12,14,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,13,31,34,12,31,12,14,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,13,31,34,12,31,12,14,0
instance_0,3,2,5,10,1,4,4,6,1,4,3,4,1,1,2,13,31,34,12,31,12,14,0
instance_0,3,2,5,12,1,4,5,7,2,5,4,5,1,1,2,13,32,35,12,32,12,14,0
instance_0,3,2,5,12,1,4,5,7,2,5,4,5,1,1,2,13,32,35,12,32,12,14,0
instance_0,3,2,5,12,1,4,5,7,2,5,4,5,1,1,2,13,32,35,12,32,12,14,0
instance_0,3,2,5,12,1,4,5,7,2,5,4,5,1,1,2,13,32,35,12,32,12,14,0
instance_0,3,2,5,12,1,4,5,7,2,5,4,5,1,1,2,13,32,35,12,32,12,14,0
instance_0,3,2,5,12,1,4,5,7,2,5,4,5,1,1,2,13,32,35,12,32,12,14,0
instance_0,3,2,5,12,1,4,5,7,2,5,4,5,1,1,2,13,32,35,12,32,12,14,0
instance_0,3,2,5,12,1,4,5,7,2,5,4,5,1,1,2,13,32,35,12,32,12,14,0
instance_0,3,2,5,12,1,4,5,7,2,5,4,5,1,1,2,13,32,35,12,32,12,14,0
instance_0,3,2,5,12,1,4,5,7,2,5,4,5,1,1,2,13,32,35,12,32,12,14,0
instance_0,3,2,5,12,1,4,5,7,2,5,4,5,1,1,2,13,32,35,12,32,12,14,0
instance_0,3,2,5,12,1,4,5,7,2,5,4,5,1,1,2,13,32,35,12,32,12,14,0
instance_0,3,2,5,12,1,4,5,7,2,5,4,5,1,1,2,13,32,35,12,32,12,14,0
instance_0,3,2,5,12,1,4,5,7,2,5,4,5,1,1,2,13,32,35,12,32,12,14,0
instance_0,2,0,2,4,0,2,1,1,0,2,1,1,0,0,0,4,11,13,4,11,4,4,0
instance_0,2,0,2,4,0,2,1,1,0,2,1,1,0,0,0,4,11,13,4,11,4,4,0
instance_0,2,0,2,4,0,2,1,1,0,2,1,1,0,0,0,4,11,13,4,11,4,4,0
instance_0,2,0,2,4,0,2,1,1,0,2,1,1,0,0,0,4,11,13,4,11,4,4,0
instance_0,2,0,2,4,0,2,1,1,0,2,1,1,0,0,0,4,11,13,4,11,4,4,0
instance_0,2,0,2,4,0,2,1,1,0,2,1,1,0,0,0,4,11,13,4,11,4,4,0
instance_0,2,0,2,4,0,2,1,1,0,2,1,1,0,0,0,4,11,13,4,11,4,4,0
instance_0,2,0,2,4,0,2,1,1,0,2,1,1,0,0,0,4,11,13,4,11,4,4,0
instance_0,2,0,2,4,0,2,1,1,0,2,1,1,0,0,0,4,11,13,4,11,4,4,0
instance_0,2,0,2,4,0,2,1,1,0,2,1,1,0,0,0,4,11,13,4,11,4,4,0
instance_0,2,0,2,4,0,2,1,1,0,2,1,1,0,0,0,4,11,13,4,11,4,4,0
instance_0,2,0,2,4,0,2,1,1,0,2,1,1,0,0,0,4,11,13,4,11,4,4,0
instance_0,2,0,2,4,0,2,1,1,0,2,1,1,0,0,0,4,11,13,4,11,4,4,0
instance_0,2,0,2,4,0,2,1,1,0,2,1,1,0,0,0,4,11,13,4,11,4,4,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,1,0,0,0,3,8,9,3,8,3,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,1,0,0,0,3,8,9,3,8,3,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,1,0,0,0,3,8,9,3,8,3,3,0
instance_0,1,0,1,3,0,1,1,1,0,1,1,1,0,0,0,3,8,9,3,8,3,3,0
