Instances,sensitive_age,feature_job,feature_marital,feature_education,feature_default,feature_balance,feature_housing,feature_loan,feature_contact,feature_day_of_week,feature_month,feature_duration,feature_campaign,feature_pdays,feature_previous,feature_poutcome,algo_RF
instance_0,0,4,1,1,0,35,0,0,1,13,4,19,25,34,23,1,0
instance_0,0,4,1,1,0,35,0,0,1,13,4,19,25,34,23,1,0
instance_0,0,4,1,1,0,29,0,0,1,11,4,16,22,29,20,1,0
instance_0,0,4,1,1,0,29,0,0,1,11,4,16,22,29,20,1,0
instance_0,0,4,1,1,0,29,0,0,1,11,4,16,22,29,20,1,0
instance_0,0,4,1,1,0,29,0,0,1,11,4,16,22,29,20,1,0
instance_0,0,4,1,1,0,29,0,0,1,11,4,16,22,29,20,1,0
instance_0,0,4,1,1,0,29,0,0,1,11,4,16,22,29,20,1,0
instance_0,0,4,1,1,0,29,0,0,1,11,4,16,22,29,20,1,0
instance_0,0,4,1,1,0,29,0,0,1,11,4,16,22,29,20,1,0
instance_0,0,4,1,1,0,29,0,0,1,11,4,16,22,29,20,1,0
instance_0,0,4,1,1,0,29,0,0,1,11,4,16,22,29,20,1,0
instance_0,0,4,1,1,0,29,0,0,1,11,4,16,22,29,20,1,0
instance_0,0,4,1,1,0,29,0,0,1,11,4,16,22,29,20,1,0
instance_0,0,4,1,1,0,29,0,0,1,11,4,16,22,29,20,1,0
instance_0,0,4,1,1,0,29,0,0,1,11,4,16,22,29,20,1,0
instance_0,0,4,1,1,0,29,0,0,1,11,4,16,22,29,20,1,0
instance_0,0,4,1,1,0,29,0,0,1,11,4,16,22,29,20,1,0
instance_0,0,4,1,1,0,29,0,0,1,11,4,16,22,29,20,1,0
instance_0,0,11,2,3,1,100,1,1,2,31,11,48,62,86,57,3,0
instance_0,0,11,2,3,1,100,1,1,2,31,11,48,62,86,57,3,0
instance_0,0,11,2,3,1,100,1,1,2,31,11,48,62,86,57,3,0
instance_0,0,11,2,3,1,100,1,1,2,31,11,48,62,86,57,3,0
instance_0,0,11,2,3,1,100,1,1,2,31,11,48,62,86,57,3,0
instance_0,0,11,2,3,1,100,1,1,2,31,11,48,62,86,57,3,0
instance_0,0,11,2,3,1,100,1,1,2,31,11,48,62,86,57,3,0
instance_0,0,11,2,3,1,100,1,1,2,31,11,48,62,86,57,3,0
instance_0,0,11,2,3,1,100,1,1,2,31,11,48,62,86,57,3,0
instance_0,0,11,2,3,1,100,1,1,2,31,11,48,62,86,57,3,0
instance_0,0,11,2,3,1,100,1,1,2,31,11,48,62,86,57,3,0
instance_0,0,11,2,3,1,100,1,1,2,31,11,48,62,86,57,3,0
instance_0,0,11,2,3,1,100,1,1,2,31,11,48,62,86,57,3,0
instance_0,0,11,2,3,1,100,1,1,2,31,11,48,62,86,57,3,0
instance_0,0,11,2,3,1,100,1,1,2,31,11,48,62,86,57,3,0
instance_0,0,11,2,3,1,100,1,1,2,31,11,48,62,86,57,3,0
instance_0,0,11,2,3,1,100,1,1,2,31,11,48,62,86,57,3,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,38,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,38,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,38,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,38,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,38,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,38,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,38,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,38,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,38,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,38,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,38,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,38,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,38,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,38,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,38,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,38,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,38,52,35,2,0
instance_0,0,3,0,1,0,21,0,0,0,9,3,13,18,23,16,1,0
instance_0,0,3,0,1,0,21,0,0,0,9,3,13,18,23,16,1,0
instance_0,0,3,0,1,0,21,0,0,0,9,3,13,18,23,16,1,0
instance_0,0,3,0,1,0,21,0,0,0,9,3,13,18,23,16,1,0
instance_0,0,3,0,1,0,21,0,0,0,9,3,13,18,23,16,1,0
instance_0,0,3,0,1,0,21,0,0,0,9,3,13,18,23,16,1,0
instance_0,0,3,0,1,0,21,0,0,0,9,3,13,18,23,16,1,0
instance_0,0,3,0,1,0,21,0,0,0,9,3,13,18,23,16,1,0
instance_0,0,3,0,1,0,21,0,0,0,9,3,13,18,23,16,1,0
instance_0,0,3,0,1,0,21,0,0,0,9,3,13,18,23,16,1,0
instance_0,0,3,0,1,0,21,0,0,0,9,3,13,18,23,16,1,0
instance_0,0,3,0,1,0,21,0,0,0,9,3,13,18,23,16,1,0
instance_0,0,3,0,1,0,21,0,0,0,9,3,13,18,23,16,1,0
instance_0,0,3,0,1,0,21,0,0,0,9,3,13,18,23,16,1,0
instance_0,0,3,0,1,0,21,0,0,0,9,3,13,18,23,16,1,0
instance_0,0,3,0,1,0,21,0,0,0,9,3,13,18,23,16,1,0
instance_0,0,2,0,0,0,10,0,0,0,6,2,8,12,14,10,0,0
instance_0,0,2,0,0,0,10,0,0,0,6,2,8,12,14,10,0,0
instance_0,0,2,0,0,0,10,0,0,0,6,2,8,12,14,10,0,0
instance_0,0,2,0,0,0,10,0,0,0,6,2,8,12,14,10,0,0
instance_0,0,2,0,0,0,10,0,0,0,6,2,8,12,14,10,0,0
instance_0,0,2,0,0,0,10,0,0,0,6,2,8,12,14,10,0,0
instance_0,0,2,0,0,0,10,0,0,0,6,2,8,12,14,10,0,0
instance_0,0,2,0,0,0,10,0,0,0,6,2,8,12,14,10,0,0
instance_0,0,2,0,0,0,10,0,0,0,6,2,8,12,14,10,0,0
instance_0,0,2,0,0,0,10,0,0,0,6,2,8,12,14,10,0,0
instance_0,0,2,0,0,0,10,0,0,0,6,2,8,12,14,10,0,0
instance_0,0,2,0,0,0,10,0,0,0,6,2,8,12,14,10,0,0
instance_0,0,2,0,0,0,10,0,0,0,6,2,8,12,14,10,0,0
instance_0,0,2,0,0,0,10,0,0,0,6,2,8,12,14,10,0,0
instance_0,0,2,0,0,0,10,0,0,0,6,2,8,12,14,10,0,0
instance_0,0,2,0,0,0,10,0,0,0,6,2,8,12,14,10,0,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,39,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,39,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,39,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,39,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,39,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,39,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,39,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,39,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,39,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,39,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,39,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,39,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,39,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,39,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,39,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,39,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,39,52,35,2,0
instance_0,0,5,1,1,0,42,0,0,1,15,5,22,29,39,27,1,0
instance_0,0,5,1,1,0,42,0,0,1,15,5,22,29,39,27,1,0
instance_0,0,5,1,1,0,42,0,0,1,15,5,22,29,39,27,1,0
instance_0,0,5,1,1,0,42,0,0,1,15,5,22,29,39,27,1,0
instance_0,0,5,1,1,0,42,0,0,1,15,5,22,29,39,27,1,0
instance_0,0,5,1,1,0,42,0,0,1,15,5,22,29,39,27,1,0
instance_0,0,5,1,1,0,42,0,0,1,15,5,22,29,39,27,1,0
instance_0,0,5,1,1,0,42,0,0,1,15,5,22,29,39,27,1,0
instance_0,0,5,1,1,0,42,0,0,1,15,5,22,29,39,27,1,0
instance_0,0,5,1,1,0,42,0,0,1,15,5,22,29,39,27,1,0
instance_0,0,5,1,1,0,42,0,0,1,15,5,22,29,39,27,1,0
instance_0,0,5,1,1,0,42,0,0,1,15,5,22,29,39,27,1,0
instance_0,0,5,1,1,0,42,0,0,1,15,5,22,29,39,27,1,0
instance_0,0,5,1,1,0,42,0,0,1,15,5,22,29,39,27,1,0
instance_0,0,5,1,1,0,42,0,0,1,15,5,22,29,39,27,1,0
instance_0,0,5,1,1,0,42,0,0,1,15,5,22,29,39,27,1,0
instance_0,0,5,1,1,0,42,0,0,1,15,5,22,29,39,27,1,0
instance_0,0,5,1,1,0,44,0,0,1,15,5,23,30,41,27,1,0
instance_0,0,5,1,1,0,44,0,0,1,15,5,23,30,41,27,1,0
instance_0,0,5,1,1,0,44,0,0,1,15,5,23,30,41,27,1,0
instance_0,0,5,1,1,0,44,0,0,1,15,5,23,30,41,27,1,0
instance_0,0,5,1,1,0,44,0,0,1,15,5,23,30,41,27,1,0
instance_0,0,5,1,1,0,44,0,0,1,15,5,23,30,41,27,1,0
instance_0,0,5,1,1,0,44,0,0,1,15,5,23,30,41,27,1,0
instance_0,0,5,1,1,0,44,0,0,1,15,5,23,30,41,27,1,0
instance_0,0,5,1,1,0,44,0,0,1,15,5,23,30,41,27,1,0
instance_0,0,5,1,1,0,44,0,0,1,15,5,23,30,41,27,1,0
instance_0,0,5,1,1,0,44,0,0,1,15,5,23,30,41,27,1,0
instance_0,0,5,1,1,0,44,0,0,1,15,5,23,30,41,27,1,0
instance_0,0,5,1,1,0,44,0,0,1,15,5,23,30,41,27,1,0
instance_0,0,5,1,1,0,44,0,0,1,15,5,23,30,41,27,1,0
instance_0,0,5,1,1,0,44,0,0,1,15,5,23,30,41,27,1,0
instance_0,0,5,1,1,0,44,0,0,1,15,5,23,30,41,27,1,0
instance_0,0,5,1,1,0,44,0,0,1,15,5,23,30,41,27,1,0
instance_0,0,4,1,1,0,31,0,0,1,12,4,18,23,31,21,1,0
instance_0,0,4,1,1,0,31,0,0,1,12,4,18,23,31,21,1,0
instance_0,0,4,1,1,0,31,0,0,1,12,4,18,23,31,21,1,0
instance_0,0,4,1,1,0,31,0,0,1,12,4,18,23,31,21,1,0
instance_0,0,4,1,1,0,31,0,0,1,12,4,18,23,31,21,1,0
instance_0,0,4,1,1,0,31,0,0,1,12,4,18,23,31,21,1,0
instance_0,0,4,1,1,0,31,0,0,1,12,4,18,23,31,21,1,0
instance_0,0,4,1,1,0,31,0,0,1,12,4,18,23,31,21,1,0
instance_0,0,4,1,1,0,31,0,0,1,12,4,18,23,31,21,1,0
instance_0,0,4,1,1,0,31,0,0,1,12,4,18,23,31,21,1,0
instance_0,0,4,1,1,0,31,0,0,1,12,4,18,23,31,21,1,0
instance_0,0,4,1,1,0,31,0,0,1,12,4,18,23,31,21,1,0
instance_0,0,4,1,1,0,31,0,0,1,12,4,18,23,31,21,1,0
instance_0,0,4,1,1,0,31,0,0,1,12,4,18,23,31,21,1,0
instance_0,0,4,1,1,0,31,0,0,1,12,4,18,23,31,21,1,0
instance_0,0,4,1,1,0,31,0,0,1,12,4,18,23,31,21,1,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,39,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,39,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,39,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,39,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,39,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,39,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,39,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,39,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,39,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,39,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,39,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,39,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,39,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,39,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,39,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,39,52,35,2,0
instance_0,0,7,1,2,1,58,1,1,1,19,7,30,39,52,35,2,0
instance_0,0,11,2,3,1,96,1,1,2,30,11,47,60,83,55,3,0
instance_0,0,11,2,3,1,96,1,1,2,30,11,47,60,83,55,3,0
instance_0,0,11,2,3,1,96,1,1,2,30,11,47,60,83,55,3,0
instance_0,0,11,2,3,1,96,1,1,2,30,11,47,60,83,55,3,0
instance_0,0,11,2,3,1,96,1,1,2,30,11,47,60,83,55,3,0
instance_0,0,11,2,3,1,96,1,1,2,30,11,47,60,83,55,3,0
instance_0,0,11,2,3,1,96,1,1,2,30,11,47,60,83,55,3,0
instance_0,0,11,2,3,1,96,1,1,2,30,11,47,60,83,55,3,0
instance_0,0,11,2,3,1,96,1,1,2,30,11,47,60,83,55,3,0
instance_0,0,11,2,3,1,96,1,1,2,30,11,47,60,83,55,3,0
instance_0,0,11,2,3,1,96,1,1,2,30,11,47,60,83,55,3,0
instance_0,0,11,2,3,1,96,1,1,2,30,11,47,60,83,55,3,0
instance_0,0,11,2,3,1,96,1,1,2,30,11,47,60,83,55,3,0
instance_0,0,11,2,3,1,96,1,1,2,30,11,47,60,83,55,3,0
instance_0,0,11,2,3,1,96,1,1,2,30,11,47,60,83,55,3,0
instance_0,0,11,2,3,1,96,1,1,2,30,11,47,60,83,55,3,0
instance_0,0,11,2,3,1,96,1,1,2,30,11,47,60,83,55,3,0
instance_0,0,7,1,2,1,64,1,1,1,21,7,32,42,57,38,2,0
instance_0,0,7,1,2,1,64,1,1,1,21,7,32,42,57,38,2,0
instance_0,0,7,1,2,1,64,1,1,1,21,7,32,42,57,38,2,0
instance_0,0,7,1,2,1,64,1,1,1,21,7,32,42,57,38,2,0
instance_0,0,7,1,2,1,64,1,1,1,21,7,32,42,57,38,2,0
instance_0,0,7,1,2,1,64,1,1,1,21,7,32,42,57,38,2,0
instance_0,0,7,1,2,1,64,1,1,1,21,7,32,42,57,38,2,0
instance_0,0,7,1,2,1,64,1,1,1,21,7,32,42,57,38,2,0
instance_0,0,7,1,2,1,64,1,1,1,21,7,32,42,57,38,2,0
instance_0,0,7,1,2,1,64,1,1,1,21,7,32,42,57,38,2,0
instance_0,0,7,1,2,1,64,1,1,1,21,7,32,42,57,38,2,0
instance_0,0,7,1,2,1,64,1,1,1,21,7,32,42,57,38,2,0
instance_0,0,7,1,2,1,64,1,1,1,21,7,32,42,57,38,2,0
instance_0,0,7,1,2,1,64,1,1,1,21,7,32,42,57,38,2,0
instance_0,0,7,1,2,1,64,1,1,1,21,7,32,42,57,38,2,0
instance_0,0,7,1,2,1,64,1,1,1,21,7,32,42,57,38,2,0
instance_0,0,7,1,2,1,64,1,1,1,21,7,32,42,57,38,2,0
instance_0,0,8,2,2,1,74,1,1,2,24,8,37,48,65,44,2,0
instance_0,0,8,2,2,1,74,1,1,2,24,8,37,48,65,44,2,0
instance_0,0,8,2,2,1,74,1,1,2,24,8,37,48,65,44,2,0
instance_0,0,8,2,2,1,74,1,1,2,24,8,37,48,65,44,2,0
instance_0,0,8,2,2,1,74,1,1,2,24,8,37,48,65,44,2,0
instance_0,0,8,2,2,1,74,1,1,2,24,8,37,48,65,44,2,0
instance_0,0,8,2,2,1,74,1,1,2,24,8,37,48,65,44,2,0
instance_0,0,8,2,2,1,74,1,1,2,24,8,37,48,65,44,2,0
instance_0,0,8,2,2,1,74,1,1,2,24,8,37,48,65,44,2,0
instance_0,0,8,2,2,1,74,1,1,2,24,8,37,48,65,44,2,0
instance_0,0,8,2,2,1,74,1,1,2,24,8,37,48,65,44,2,0
instance_0,0,8,2,2,1,74,1,1,2,24,8,37,48,65,44,2,0
instance_0,0,8,2,2,1,74,1,1,2,24,8,37,48,65,44,2,0
instance_0,0,8,2,2,1,74,1,1,2,24,8,37,48,65,44,2,0
instance_0,0,8,2,2,1,74,1,1,2,24,8,37,48,65,44,2,0
instance_0,0,8,2,2,1,74,1,1,2,24,8,37,48,65,44,2,0
instance_0,0,8,2,2,1,74,1,1,2,24,8,37,48,65,44,2,0
instance_0,0,10,2,3,1,90,1,1,2,28,10,44,56,77,52,3,0
instance_0,0,10,2,3,1,90,1,1,2,28,10,44,56,77,52,3,0
instance_0,0,10,2,3,1,90,1,1,2,28,10,44,56,77,52,3,0
instance_0,0,10,2,3,1,90,1,1,2,28,10,44,56,77,52,3,0
instance_0,0,10,2,3,1,90,1,1,2,28,10,44,56,77,52,3,0
instance_0,0,10,2,3,1,90,1,1,2,28,10,44,56,77,52,3,0
instance_0,0,10,2,3,1,90,1,1,2,28,10,44,56,77,52,3,0
instance_0,0,10,2,3,1,90,1,1,2,28,10,44,56,77,52,3,0
instance_0,0,10,2,3,1,90,1,1,2,28,10,44,56,77,52,3,0
instance_0,0,10,2,3,1,90,1,1,2,28,10,44,56,77,52,3,0
instance_0,0,10,2,3,1,90,1,1,2,28,10,44,56,77,52,3,0
instance_0,0,10,2,3,1,90,1,1,2,28,10,44,56,77,52,3,0
instance_0,0,10,2,3,1,90,1,1,2,28,10,44,56,77,52,3,0
instance_0,0,10,2,3,1,90,1,1,2,28,10,44,56,77,52,3,0
instance_0,0,10,2,3,1,90,1,1,2,28,10,44,56,77,52,3,0
instance_0,0,10,2,3,1,90,1,1,2,28,10,44,56,77,52,3,0
instance_0,0,10,2,3,1,90,1,1,2,28,10,44,56,77,52,3,0
instance_0,0,5,1,1,0,46,0,0,1,16,5,24,32,43,29,1,0
instance_0,0,5,1,1,0,46,0,0,1,16,5,24,32,43,29,1,0
instance_0,0,5,1,1,0,46,0,0,1,16,5,24,32,43,29,1,0
instance_0,0,5,1,1,0,46,0,0,1,16,5,24,32,43,29,1,0
instance_0,0,5,1,1,0,46,0,0,1,16,5,24,32,43,29,1,0
instance_0,0,5,1,1,0,46,0,0,1,16,5,24,32,43,29,1,0
instance_0,0,5,1,1,0,46,0,0,1,16,5,24,32,43,29,1,0
instance_0,0,5,1,1,0,46,0,0,1,16,5,24,32,43,29,1,0
instance_0,0,5,1,1,0,46,0,0,1,16,5,24,32,43,29,1,0
instance_0,0,5,1,1,0,46,0,0,1,16,5,24,32,43,29,1,0
instance_0,0,5,1,1,0,46,0,0,1,16,5,24,32,43,29,1,0
instance_0,0,5,1,1,0,46,0,0,1,16,5,24,32,43,29,1,0
instance_0,0,5,1,1,0,46,0,0,1,16,5,24,32,43,29,1,0
instance_0,0,5,1,1,0,46,0,0,1,16,5,24,32,43,29,1,0
instance_0,0,5,1,1,0,46,0,0,1,16,5,24,32,43,29,1,0
instance_0,0,5,1,1,0,46,0,0,1,16,5,24,32,43,29,1,0
instance_0,0,5,1,1,0,46,0,0,1,16,5,24,32,43,29,1,0
instance_0,0,7,1,2,1,60,1,1,1,20,7,31,40,54,36,2,0
instance_0,0,7,1,2,1,60,1,1,1,20,7,31,40,54,36,2,0
instance_0,0,7,1,2,1,60,1,1,1,20,7,31,40,54,36,2,0
instance_0,0,7,1,2,1,60,1,1,1,20,7,31,40,54,36,2,0
instance_0,0,7,1,2,1,60,1,1,1,20,7,31,40,54,36,2,0
instance_0,0,7,1,2,1,60,1,1,1,20,7,31,40,54,36,2,0
instance_0,0,7,1,2,1,60,1,1,1,20,7,31,40,54,36,2,0
instance_0,0,7,1,2,1,60,1,1,1,20,7,31,40,54,36,2,0
instance_0,0,7,1,2,1,60,1,1,1,20,7,31,40,54,36,2,0
instance_0,0,7,1,2,1,60,1,1,1,20,7,31,40,54,36,2,0
instance_0,0,7,1,2,1,60,1,1,1,20,7,31,40,54,36,2,0
instance_0,0,7,1,2,1,60,1,1,1,20,7,31,40,54,36,2,0
instance_0,0,7,1,2,1,60,1,1,1,20,7,31,40,54,36,2,0
instance_0,0,7,1,2,1,60,1,1,1,20,7,31,40,54,36,2,0
instance_0,0,7,1,2,1,60,1,1,1,20,7,31,40,54,36,2,0
instance_0,0,7,1,2,1,60,1,1,1,20,7,31,40,54,36,2,0
instance_0,0,7,1,2,1,60,1,1,1,20,7,31,40,54,36,2,0
instance_0,0,1,0,0,0,2,0,0,0,4,1,5,7,8,6,0,0
instance_0,0,1,0,0,0,2,0,0,0,4,1,5,7,8,6,0,0
instance_0,0,1,0,0,0,2,0,0,0,4,1,5,7,8,6,0,0
instance_0,0,1,0,0,0,2,0,0,0,4,1,5,7,8,6,0,0
instance_0,0,1,0,0,0,2,0,0,0,4,1,5,7,8,6,0,0
instance_0,0,1,0,0,0,2,0,0,0,4,1,5,7,8,6,0,0
instance_0,0,1,0,0,0,2,0,0,0,4,1,5,7,8,6,0,0
instance_0,0,1,0,0,0,2,0,0,0,4,1,5,7,8,6,0,0
instance_0,0,1,0,0,0,2,0,0,0,4,1,5,7,8,6,0,0
instance_0,0,1,0,0,0,2,0,0,0,4,1,5,7,8,6,0,0
instance_0,0,1,0,0,0,2,0,0,0,4,1,5,7,8,6,0,0
instance_0,0,1,0,0,0,2,0,0,0,4,1,5,7,8,6,0,0
instance_0,0,1,0,0,0,2,0,0,0,4,1,5,7,8,6,0,0
instance_0,0,1,0,0,0,2,0,0,0,4,1,5,7,8,6,0,0
instance_0,0,1,0,0,0,2,0,0,0,4,1,5,7,8,6,0,0
instance_0,0,1,0,0,0,2,0,0,0,4,1,5,7,8,6,0,0
instance_0,0,1,0,0,0,2,0,0,0,4,1,5,7,8,6,0,0
instance_0,0,6,1,2,1,48,1,1,1,17,6,25,33,44,30,2,0
instance_0,0,6,1,2,1,48,1,1,1,17,6,25,33,44,30,2,0
instance_0,0,6,1,2,1,48,1,1,1,17,6,25,33,44,30,2,0
instance_0,0,6,1,2,1,48,1,1,1,17,6,25,33,44,30,2,0
instance_0,0,6,1,2,1,48,1,1,1,17,6,25,33,44,30,2,0
instance_0,0,6,1,2,1,48,1,1,1,17,6,25,33,44,30,2,0
instance_0,0,6,1,2,1,48,1,1,1,17,6,25,33,44,30,2,0
instance_0,0,6,1,2,1,48,1,1,1,17,6,25,33,44,30,2,0
instance_0,0,6,1,2,1,48,1,1,1,17,6,25,33,44,30,2,0
instance_0,0,6,1,2,1,48,1,1,1,17,6,25,33,44,30,2,0
instance_0,0,6,1,2,1,48,1,1,1,17,6,25,33,44,30,2,0
instance_0,0,6,1,2,1,48,1,1,1,17,6,25,33,44,30,2,0
instance_0,0,6,1,2,1,48,1,1,1,17,6,25,33,44,30,2,0
instance_0,0,6,1,2,1,48,1,1,1,17,6,25,33,44,30,2,0
instance_0,0,6,1,2,1,48,1,1,1,17,6,25,33,44,30,2,0
instance_0,0,6,1,2,1,48,1,1,1,17,6,25,33,44,30,2,0
instance_0,0,6,1,2,1,48,1,1,1,17,6,25,33,44,30,2,0
instance_0,0,8,2,2,1,67,1,1,2,22,8,34,43,59,40,2,0
instance_0,0,8,2,2,1,67,1,1,2,22,8,34,43,59,40,2,0
instance_0,0,8,2,2,1,67,1,1,2,22,8,34,43,59,40,2,0
instance_0,0,8,2,2,1,67,1,1,2,22,8,34,43,59,40,2,0
instance_0,0,8,2,2,1,67,1,1,2,22,8,34,43,59,40,2,0
instance_0,0,8,2,2,1,67,1,1,2,22,8,34,43,59,40,2,0
instance_0,0,8,2,2,1,67,1,1,2,22,8,34,43,59,40,2,0
instance_0,0,8,2,2,1,67,1,1,2,22,8,34,43,59,40,2,0
instance_0,0,8,2,2,1,67,1,1,2,22,8,34,43,59,40,2,0
instance_0,0,8,2,2,1,67,1,1,2,22,8,34,43,59,40,2,0
instance_0,0,8,2,2,1,67,1,1,2,22,8,34,43,59,40,2,0
instance_0,0,8,2,2,1,67,1,1,2,22,8,34,43,59,40,2,0
instance_0,0,8,2,2,1,67,1,1,2,22,8,34,43,59,40,2,0
instance_0,0,8,2,2,1,67,1,1,2,22,8,34,43,59,40,2,0
instance_0,0,8,2,2,1,67,1,1,2,22,8,34,43,59,40,2,0
instance_0,0,8,2,2,1,67,1,1,2,22,8,34,43,59,40,2,0
instance_0,0,8,2,2,1,67,1,1,2,22,8,34,43,59,40,2,0
instance_0,0,11,2,3,1,95,1,1,2,29,11,46,59,48,32,2,0
instance_0,0,11,2,3,1,95,1,1,2,29,11,46,59,48,32,2,0
instance_0,0,11,2,3,1,95,1,1,2,29,11,46,59,48,32,2,0
instance_0,0,11,2,3,1,95,1,1,2,29,11,46,59,48,32,2,0
instance_0,0,11,2,3,1,95,1,1,2,29,11,46,59,48,32,2,0
instance_0,0,11,2,3,1,95,1,1,2,29,11,46,59,48,32,2,0
instance_0,0,11,2,3,1,95,1,1,2,29,11,46,59,48,32,2,0
instance_0,0,11,2,3,1,95,1,1,2,29,11,46,59,48,32,2,0
instance_0,0,11,2,3,1,95,1,1,2,29,11,46,59,48,32,2,0
instance_0,0,11,2,3,1,95,1,1,2,29,11,46,59,48,32,2,0
instance_0,0,11,2,3,1,95,1,1,2,29,11,46,59,48,32,2,0
instance_0,0,11,2,3,1,95,1,1,2,29,11,46,59,48,32,2,0
instance_0,0,11,2,3,1,95,1,1,2,29,11,46,59,48,32,2,0
instance_0,0,11,2,3,1,95,1,1,2,29,11,46,59,48,32,2,0
instance_0,0,11,2,3,1,95,1,1,2,29,11,46,59,48,32,2,0
instance_0,0,11,2,3,1,95,1,1,2,29,11,46,59,48,32,2,0
instance_0,0,11,2,3,1,95,1,1,2,29,11,46,59,48,32,2,0
instance_0,0,11,2,3,1,97,1,1,2,30,11,47,60,83,56,3,0
instance_0,0,11,2,3,1,97,1,1,2,30,11,47,60,83,56,3,0
instance_0,0,11,2,3,1,97,1,1,2,30,11,47,60,83,56,3,0
instance_0,0,11,2,3,1,97,1,1,2,30,11,47,60,83,56,3,0
instance_0,0,11,2,3,1,97,1,1,2,30,11,47,60,83,56,3,0
instance_0,0,11,2,3,1,97,1,1,2,30,11,47,60,83,56,3,0
instance_0,0,11,2,3,1,97,1,1,2,30,11,47,60,83,56,3,0
instance_0,0,11,2,3,1,97,1,1,2,30,11,47,60,83,56,3,0
instance_0,0,11,2,3,1,97,1,1,2,30,11,47,60,83,56,3,0
instance_0,0,11,2,3,1,97,1,1,2,30,11,47,60,83,56,3,0
instance_0,0,11,2,3,1,97,1,1,2,30,11,47,60,83,56,3,0
instance_0,0,11,2,3,1,97,1,1,2,30,11,47,60,83,56,3,0
instance_0,0,11,2,3,1,97,1,1,2,30,11,47,60,83,56,3,0
instance_0,0,11,2,3,1,97,1,1,2,30,11,47,60,83,56,3,0
instance_0,0,11,2,3,1,97,1,1,2,30,11,47,60,83,56,3,0
instance_0,0,11,2,3,1,97,1,1,2,30,11,47,60,83,56,3,0
instance_0,0,11,2,3,1,97,1,1,2,30,11,47,60,83,56,3,0
