Instances,feature_age,feature_workclass,feature_fnlwgt,feature_education,feature_marital_status,feature_occupation,feature_relationship,feature_race,feature_sex,feature_capital_gain,feature_capital_loss,feature_hours_per_week,feature_native_country,algo_MLPC_standard_unfair
instance_0,3,1,6,1,1,2,0,0,0,16,6,16,6,0
instance_0,2,0,6,1,1,2,0,0,0,16,6,16,6,0
instance_0,2,1,6,0,1,2,0,0,0,16,6,16,6,0
instance_0,2,1,6,1,0,2,0,0,0,16,6,16,6,0
instance_0,2,1,6,1,1,3,0,0,0,16,6,16,6,0
instance_0,2,1,6,1,1,2,1,0,0,16,6,16,6,0
instance_0,2,1,6,1,1,2,0,1,0,16,6,16,6,0
instance_0,3,1,6,3,1,2,0,0,0,16,6,16,6,0
instance_0,2,0,6,3,1,2,0,0,0,16,6,16,6,0
instance_0,2,1,6,3,0,2,0,0,0,16,6,16,6,0
instance_0,2,1,6,3,1,3,0,0,0,16,6,16,6,0
instance_0,2,1,6,3,1,2,1,0,0,16,6,16,6,0
instance_0,2,1,6,3,1,2,0,1,0,16,6,16,6,0
instance_0,3,1,6,2,2,2,0,0,0,16,6,16,6,0
instance_0,2,0,6,2,2,2,0,0,0,16,6,16,6,0
instance_0,2,1,6,2,3,2,0,0,0,16,6,16,6,0
instance_0,2,1,6,2,2,3,0,0,0,16,6,16,6,0
instance_0,2,1,6,2,2,2,1,0,0,16,6,16,6,0
instance_0,2,1,6,2,2,2,0,1,0,16,6,16,6,0
instance_0,3,1,6,2,1,1,0,0,0,16,6,16,6,0
instance_0,2,0,6,2,1,1,0,0,0,16,6,16,6,0
instance_0,2,1,6,2,0,1,0,0,0,16,6,16,6,0
instance_0,2,1,6,2,1,1,1,0,0,16,6,16,6,0
instance_0,2,1,6,2,1,1,0,1,0,16,6,16,6,0
instance_0,3,1,6,2,1,2,0,0,0,15,6,16,6,0
instance_0,2,0,6,2,1,2,0,0,0,15,6,16,6,0
instance_0,2,1,6,2,0,2,0,0,0,15,6,16,6,0
instance_0,2,1,6,2,1,3,0,0,0,15,6,16,6,0
instance_0,2,1,6,2,1,2,1,0,0,15,6,16,6,0
instance_0,2,1,6,2,1,2,0,1,0,15,6,16,6,0
instance_0,3,1,6,2,1,2,0,0,0,17,6,16,6,0
instance_0,2,0,6,2,1,2,0,0,0,17,6,16,6,0
instance_0,2,1,6,2,0,2,0,0,0,17,6,16,6,0
instance_0,2,1,6,2,1,3,0,0,0,17,6,16,6,0
instance_0,2,1,6,2,1,2,1,0,0,17,6,16,6,0
instance_0,2,1,6,2,1,2,0,1,0,17,6,16,6,0
instance_0,3,1,6,2,1,2,0,0,0,16,5,16,6,0
instance_0,2,0,6,2,1,2,0,0,0,16,5,16,6,0
instance_0,2,1,6,2,0,2,0,0,0,16,5,16,6,0
instance_0,2,1,6,2,1,3,0,0,0,16,5,16,6,0
instance_0,2,1,6,2,1,2,1,0,0,16,5,16,6,0
instance_0,2,1,6,2,1,2,0,1,0,16,5,16,6,0
instance_0,3,1,6,2,1,2,0,0,0,16,7,16,6,0
instance_0,2,0,6,2,1,2,0,0,0,16,7,16,6,0
instance_0,2,1,6,2,0,2,0,0,0,16,7,16,6,0
instance_0,2,1,6,2,1,3,0,0,0,16,7,16,6,0
instance_0,2,1,6,2,1,2,1,0,0,16,7,16,6,0
instance_0,2,1,6,2,1,2,0,1,0,16,7,16,6,0
instance_0,3,1,6,2,1,2,0,0,0,16,6,15,6,0
instance_0,2,0,6,2,1,2,0,0,0,16,6,15,6,0
instance_0,2,1,6,2,0,2,0,0,0,16,6,15,6,0
instance_0,2,1,6,2,1,3,0,0,0,16,6,15,6,0
instance_0,2,1,6,2,1,2,1,0,0,16,6,15,6,0
instance_0,2,1,6,2,1,2,0,1,0,16,6,15,6,0
instance_0,3,1,6,2,1,2,0,0,0,16,6,17,6,0
instance_0,2,0,6,2,1,2,0,0,0,16,6,17,6,0
instance_0,2,1,6,2,0,2,0,0,0,16,6,17,6,0
instance_0,2,1,6,2,1,3,0,0,0,16,6,17,6,0
instance_0,2,1,6,2,1,2,1,0,0,16,6,17,6,0
instance_0,2,1,6,2,1,2,0,1,0,16,6,17,6,0
instance_0,3,1,6,2,1,2,0,0,0,16,6,16,5,0
instance_0,2,0,6,2,1,2,0,0,0,16,6,16,5,0
instance_0,2,1,6,2,0,2,0,0,0,16,6,16,5,0
instance_0,2,1,6,2,1,3,0,0,0,16,6,16,5,0
instance_0,2,1,6,2,1,2,1,0,0,16,6,16,5,0
instance_0,2,1,6,2,1,2,0,1,0,16,6,16,5,0
instance_0,3,1,6,2,1,2,0,0,0,16,6,16,7,0
instance_0,2,0,6,2,1,2,0,0,0,16,6,16,7,0
instance_0,2,1,6,2,0,2,0,0,0,16,6,16,7,0
instance_0,2,1,6,2,1,3,0,0,0,16,6,16,7,0
instance_0,2,1,6,2,1,2,1,0,0,16,6,16,7,0
instance_0,2,1,6,2,1,2,0,1,0,16,6,16,7,0
instance_0,7,4,22,8,3,6,3,2,0,55,22,55,22,0
instance_0,7,4,22,8,3,8,3,2,0,55,22,55,22,0
instance_0,7,4,22,8,3,7,2,2,0,55,22,55,22,0
instance_0,7,4,22,8,3,7,3,1,0,55,22,55,22,0
instance_0,6,3,22,8,3,6,3,2,0,55,22,55,22,0
instance_0,6,3,22,8,3,8,3,2,0,55,22,55,22,0
instance_0,6,3,22,8,3,7,3,1,0,55,22,55,22,0
instance_0,6,5,22,8,3,7,3,1,0,55,22,55,22,0
instance_0,6,5,22,8,3,7,3,2,0,55,21,55,22,0
instance_0,6,4,21,8,3,6,3,2,0,55,22,55,22,0
instance_0,6,4,21,8,3,8,3,2,0,55,22,55,22,0
instance_0,6,4,21,8,3,7,3,1,0,55,22,55,22,0
instance_0,6,4,23,8,3,6,3,2,0,55,22,55,22,0
instance_0,6,4,23,8,3,8,3,2,0,55,22,55,22,0
instance_0,6,4,23,8,3,7,3,1,0,55,22,55,22,0
instance_0,6,4,22,7,3,6,3,2,0,55,22,55,22,0
instance_0,6,4,22,7,3,8,3,2,0,55,22,55,22,0
instance_0,6,4,22,7,3,7,3,1,0,55,22,55,22,0
instance_0,6,4,22,9,3,6,3,2,0,55,22,55,22,0
instance_0,6,4,22,9,3,8,3,2,0,55,22,55,22,0
instance_0,6,4,22,9,3,7,2,2,0,55,22,55,22,0
instance_0,6,4,22,9,3,7,3,1,0,55,22,55,22,0
instance_0,6,4,22,8,2,7,3,1,0,55,22,55,22,0
instance_0,6,4,22,8,4,6,3,2,0,55,22,55,22,0
instance_0,6,4,22,8,4,8,3,2,0,55,22,55,22,0
instance_0,6,4,22,8,4,7,3,1,0,55,22,55,22,0
instance_0,6,4,22,8,3,6,2,2,0,55,22,55,22,0
instance_0,6,4,22,8,3,8,2,2,0,55,22,55,22,0
instance_0,6,4,22,8,3,7,1,2,0,55,22,55,22,0
instance_0,6,4,22,8,3,7,2,1,0,55,22,55,22,0
instance_0,6,4,22,8,3,7,2,2,0,55,21,55,22,0
instance_0,6,4,22,8,3,6,4,2,0,55,22,55,22,0
instance_0,6,4,22,8,3,8,4,2,0,55,22,55,22,0
instance_0,6,4,22,8,3,7,5,2,0,55,22,55,22,0
instance_0,6,4,22,8,3,7,4,1,0,55,22,55,22,0
instance_0,6,4,22,8,3,6,3,3,0,55,22,55,22,0
instance_0,6,4,22,8,3,8,3,3,0,55,22,55,22,0
instance_0,6,4,22,8,3,6,3,2,0,54,22,55,22,0
instance_0,6,4,22,8,3,8,3,2,0,54,22,55,22,0
instance_0,6,4,22,8,3,7,3,1,0,54,22,55,22,0
instance_0,6,4,22,8,3,6,3,2,0,56,22,55,22,0
instance_0,6,4,22,8,3,8,3,2,0,56,22,55,22,0
instance_0,6,4,22,8,3,7,3,1,0,56,22,55,22,0
instance_0,6,4,22,8,3,7,3,1,0,55,21,55,22,0
instance_0,6,4,22,8,3,6,3,2,0,55,23,55,22,0
instance_0,6,4,22,8,3,8,3,2,0,55,23,55,22,0
instance_0,6,4,22,8,3,7,3,1,0,55,23,55,22,0
instance_0,6,4,22,8,3,7,3,2,0,55,24,55,22,0
instance_0,6,4,22,8,3,6,3,2,0,55,22,54,22,0
instance_0,6,4,22,8,3,8,3,2,0,55,22,54,22,0
instance_0,6,4,22,8,3,7,3,1,0,55,22,54,22,0
instance_0,6,4,22,8,3,6,3,2,0,55,22,56,22,0
instance_0,6,4,22,8,3,8,3,2,0,55,22,56,22,0
instance_0,6,4,22,8,3,7,3,1,0,55,22,56,22,0
instance_0,6,4,22,8,3,6,3,2,0,55,22,55,21,0
instance_0,6,4,22,8,3,8,3,2,0,55,22,55,21,0
instance_0,6,4,22,8,3,7,3,1,0,55,22,55,21,0
instance_0,6,4,22,8,3,6,3,2,0,55,22,55,23,0
instance_0,6,4,22,8,3,8,3,2,0,55,22,55,23,0
instance_0,6,4,22,8,3,7,3,1,0,55,22,55,23,0
instance_0,1,0,5,2,1,2,0,0,0,14,5,14,5,0
instance_0,1,1,5,2,0,2,0,0,0,14,5,14,5,0
instance_0,1,1,5,2,1,3,0,0,0,14,5,14,5,0
instance_0,1,1,5,2,1,2,1,0,0,14,5,14,5,0
instance_0,1,1,5,2,1,2,0,1,0,14,5,14,5,0
instance_0,3,2,5,2,1,2,0,0,0,14,5,14,5,0
instance_0,2,2,5,2,0,2,0,0,0,14,5,14,5,0
instance_0,2,2,5,2,1,3,0,0,0,14,5,14,5,0
instance_0,2,2,5,2,1,2,1,0,0,14,5,14,5,0
instance_0,2,2,5,2,1,2,0,1,0,14,5,14,5,0
instance_0,3,1,4,2,1,2,0,0,0,14,5,14,5,0
instance_0,2,0,4,2,1,2,0,0,0,14,5,14,5,0
instance_0,2,1,4,2,0,2,0,0,0,14,5,14,5,0
instance_0,2,1,4,2,1,3,0,0,0,14,5,14,5,0
instance_0,2,1,4,2,1,2,1,0,0,14,5,14,5,0
instance_0,2,1,4,2,1,2,0,1,0,14,5,14,5,0
instance_0,3,1,6,2,1,2,0,0,0,14,5,14,5,0
instance_0,2,0,6,2,1,2,0,0,0,14,5,14,5,0
instance_0,2,1,6,2,0,2,0,0,0,14,5,14,5,0
instance_0,2,1,6,2,1,3,0,0,0,14,5,14,5,0
instance_0,2,1,6,2,1,2,1,0,0,14,5,14,5,0
instance_0,2,1,6,2,1,2,0,1,0,14,5,14,5,0
instance_0,3,1,5,1,1,2,0,0,0,14,5,14,5,0
instance_0,2,0,5,1,1,2,0,0,0,14,5,14,5,0
instance_0,2,1,5,0,1,2,0,0,0,14,5,14,5,0
instance_0,2,1,5,1,0,2,0,0,0,14,5,14,5,0
instance_0,2,1,5,1,1,3,0,0,0,14,5,14,5,0
instance_0,2,1,5,1,1,2,1,0,0,14,5,14,5,0
instance_0,2,1,5,1,1,2,0,1,0,14,5,14,5,0
instance_0,3,1,5,3,1,2,0,0,0,14,5,14,5,0
instance_0,2,0,5,3,1,2,0,0,0,14,5,14,5,0
instance_0,2,1,5,3,0,2,0,0,0,14,5,14,5,0
instance_0,2,1,5,3,1,3,0,0,0,14,5,14,5,0
instance_0,2,1,5,3,1,2,1,0,0,14,5,14,5,0
instance_0,2,1,5,3,1,2,0,1,0,14,5,14,5,0
instance_0,3,1,5,2,2,2,0,0,0,14,5,14,5,0
instance_0,2,0,5,2,2,2,0,0,0,14,5,14,5,0
instance_0,2,1,5,2,3,2,0,0,0,14,5,14,5,0
instance_0,2,1,5,2,2,3,0,0,0,14,5,14,5,0
instance_0,2,1,5,2,2,2,1,0,0,14,5,14,5,0
instance_0,2,1,5,2,2,2,0,1,0,14,5,14,5,0
instance_0,3,1,5,2,1,1,0,0,0,14,5,14,5,0
instance_0,2,0,5,2,1,1,0,0,0,14,5,14,5,0
instance_0,2,1,5,2,1,1,1,0,0,14,5,14,5,0
instance_0,2,1,5,2,1,1,0,1,0,14,5,14,5,0
instance_0,3,1,5,2,1,2,0,0,0,13,5,14,5,0
instance_0,2,0,5,2,1,2,0,0,0,13,5,14,5,0
instance_0,2,1,5,2,0,2,0,0,0,13,5,14,5,0
instance_0,2,1,5,2,1,3,0,0,0,13,5,14,5,0
instance_0,2,1,5,2,1,2,1,0,0,13,5,14,5,0
instance_0,2,1,5,2,1,2,0,1,0,13,5,14,5,0
instance_0,3,1,5,2,1,2,0,0,0,15,5,14,5,0
instance_0,2,0,5,2,1,2,0,0,0,15,5,14,5,0
instance_0,2,1,5,2,0,2,0,0,0,15,5,14,5,0
instance_0,2,1,5,2,1,3,0,0,0,15,5,14,5,0
instance_0,2,1,5,2,1,2,1,0,0,15,5,14,5,0
instance_0,2,1,5,2,1,2,0,1,0,15,5,14,5,0
instance_0,3,1,5,2,1,2,0,0,0,14,4,14,5,0
instance_0,2,0,5,2,1,2,0,0,0,14,4,14,5,0
instance_0,2,1,5,2,0,2,0,0,0,14,4,14,5,0
instance_0,2,1,5,2,1,3,0,0,0,14,4,14,5,0
instance_0,2,1,5,2,1,2,1,0,0,14,4,14,5,0
instance_0,2,1,5,2,1,2,0,1,0,14,4,14,5,0
instance_0,3,1,5,2,1,2,0,0,0,14,6,14,5,0
instance_0,2,0,5,2,1,2,0,0,0,14,6,14,5,0
instance_0,2,1,5,2,0,2,0,0,0,14,6,14,5,0
instance_0,2,1,5,2,1,3,0,0,0,14,6,14,5,0
instance_0,2,1,5,2,1,2,1,0,0,14,6,14,5,0
instance_0,2,1,5,2,1,2,0,1,0,14,6,14,5,0
instance_0,3,1,5,2,1,2,0,0,0,14,5,13,5,0
instance_0,2,0,5,2,1,2,0,0,0,14,5,13,5,0
instance_0,2,1,5,2,0,2,0,0,0,14,5,13,5,0
instance_0,2,1,5,2,1,3,0,0,0,14,5,13,5,0
instance_0,2,1,5,2,1,2,1,0,0,14,5,13,5,0
instance_0,2,1,5,2,1,2,0,1,0,14,5,13,5,0
instance_0,3,1,5,2,1,2,0,0,0,14,5,15,5,0
instance_0,2,0,5,2,1,2,0,0,0,14,5,15,5,0
instance_0,2,1,5,2,0,2,0,0,0,14,5,15,5,0
instance_0,2,1,5,2,1,3,0,0,0,14,5,15,5,0
instance_0,2,1,5,2,1,2,1,0,0,14,5,15,5,0
instance_0,2,1,5,2,1,2,0,1,0,14,5,15,5,0
instance_0,3,1,5,2,1,2,0,0,0,14,5,14,4,0
instance_0,2,0,5,2,1,2,0,0,0,14,5,14,4,0
instance_0,2,1,5,2,0,2,0,0,0,14,5,14,4,0
instance_0,2,1,5,2,1,3,0,0,0,14,5,14,4,0
instance_0,2,1,5,2,1,2,1,0,0,14,5,14,4,0
instance_0,2,1,5,2,1,2,0,1,0,14,5,14,4,0
instance_0,3,1,5,2,1,2,0,0,0,14,5,14,6,0
instance_0,2,0,5,2,1,2,0,0,0,14,5,14,6,0
instance_0,2,1,5,2,0,2,0,0,0,14,5,14,6,0
instance_0,2,1,5,2,1,3,0,0,0,14,5,14,6,0
instance_0,2,1,5,2,1,2,1,0,0,14,5,14,6,0
instance_0,2,1,5,2,1,2,0,1,0,14,5,14,6,0
instance_0,5,5,25,10,4,9,2,3,0,64,25,11,4,0
instance_0,7,5,25,10,4,9,2,3,0,64,25,11,4,0
instance_0,6,6,25,10,4,9,2,3,0,64,25,11,4,0
instance_0,6,5,24,10,4,9,2,3,0,64,25,11,4,0
instance_0,6,5,26,10,4,9,2,3,0,64,25,11,4,0
instance_0,6,5,25,9,4,9,2,3,0,64,25,11,4,0
instance_0,6,5,25,12,4,9,3,3,0,64,25,11,4,0
instance_0,6,5,25,11,4,9,2,3,0,64,25,11,4,0
instance_0,6,5,25,10,3,9,2,3,0,64,25,11,4,0
instance_0,6,5,25,10,5,9,2,3,0,64,25,11,4,0
instance_0,6,5,25,10,4,8,2,3,0,64,25,11,4,0
instance_0,6,5,25,10,4,10,2,3,0,64,25,11,4,0
instance_0,6,5,25,10,4,9,2,2,0,64,25,11,4,0
instance_0,6,5,25,10,4,9,2,4,0,64,25,11,4,0
instance_0,6,5,25,10,4,9,2,3,0,63,25,11,4,0
instance_0,6,5,25,10,4,9,2,3,0,65,25,11,4,0
instance_0,6,5,25,10,4,9,2,3,0,64,24,11,4,0
instance_0,6,5,25,10,4,9,3,3,0,64,23,11,4,0
instance_0,6,5,25,10,4,9,2,3,0,64,26,11,4,0
instance_0,6,5,25,10,4,9,2,3,0,64,25,10,4,0
instance_0,6,5,25,10,4,9,2,3,0,64,25,12,4,0
instance_0,6,5,25,10,4,9,2,3,0,64,25,11,3,0
instance_0,6,5,25,10,4,9,2,3,0,64,25,11,5,0
instance_0,5,5,22,8,3,7,3,2,0,56,22,56,22,0
instance_0,5,4,22,8,3,6,3,2,0,56,22,56,22,0
instance_0,5,4,22,8,3,7,3,1,0,56,22,56,22,0
instance_0,5,4,22,8,3,7,3,2,0,56,21,56,22,0
instance_0,7,4,22,8,3,6,3,2,0,56,22,56,22,0
instance_0,7,4,22,8,3,8,3,2,0,56,22,56,22,0
instance_0,7,4,22,8,3,7,2,2,0,56,22,56,22,0
instance_0,7,4,22,8,3,7,3,1,0,56,22,56,22,0
instance_0,6,3,22,8,3,6,3,2,0,56,22,56,22,0
instance_0,6,3,22,8,3,8,3,2,0,56,22,56,22,0
instance_0,6,3,22,8,3,7,3,1,0,56,22,56,22,0
instance_0,6,5,22,8,3,7,3,1,0,56,22,56,22,0
instance_0,6,5,22,8,3,7,3,2,0,56,21,56,22,0
instance_0,6,4,21,8,3,6,3,2,0,56,22,56,22,0
instance_0,6,4,21,8,3,8,3,2,0,56,22,56,22,0
instance_0,6,4,21,8,3,7,3,1,0,56,22,56,22,0
instance_0,6,4,23,8,3,6,3,2,0,56,22,56,22,0
instance_0,6,4,23,8,3,8,3,2,0,56,22,56,22,0
instance_0,6,4,23,8,3,7,3,1,0,56,22,56,22,0
instance_0,6,4,22,7,3,6,3,2,0,56,22,56,22,0
instance_0,6,4,22,7,3,8,3,2,0,56,22,56,22,0
instance_0,6,4,22,7,3,7,3,1,0,56,22,56,22,0
instance_0,6,4,22,8,2,7,3,1,0,56,22,56,22,0
instance_0,6,4,22,8,4,6,3,2,0,56,22,56,22,0
instance_0,6,4,22,8,4,8,3,2,0,56,22,56,22,0
instance_0,6,4,22,8,4,7,3,1,0,56,22,56,22,0
instance_0,6,4,22,8,3,6,2,2,0,56,22,56,22,0
instance_0,6,4,22,8,3,8,2,2,0,56,22,56,22,0
instance_0,6,4,22,8,3,7,1,2,0,56,22,56,22,0
instance_0,6,4,22,8,3,7,2,1,0,56,22,56,22,0
instance_0,6,4,22,8,3,7,2,2,0,56,21,56,22,0
instance_0,6,4,22,8,3,6,4,2,0,56,22,56,22,0
instance_0,6,4,22,8,3,8,4,2,0,56,22,56,22,0
instance_0,6,4,22,8,3,7,5,2,0,56,22,56,22,0
instance_0,6,4,22,8,3,7,4,1,0,56,22,56,22,0
instance_0,6,4,22,8,3,6,3,3,0,56,22,56,22,0
instance_0,6,4,22,8,3,8,3,3,0,56,22,56,22,0
instance_0,6,4,22,8,3,6,3,2,0,57,22,56,22,0
instance_0,6,4,22,8,3,8,3,2,0,57,22,56,22,0
instance_0,6,4,22,8,3,7,3,1,0,57,22,56,22,0
instance_0,6,4,22,8,3,7,3,1,0,56,21,56,22,0
instance_0,6,4,22,8,3,6,3,2,0,56,23,56,22,0
instance_0,6,4,22,8,3,8,3,2,0,56,23,56,22,0
instance_0,6,4,22,8,3,7,3,1,0,56,23,56,22,0
instance_0,6,4,22,8,3,7,3,2,0,56,24,56,22,0
instance_0,6,4,22,8,3,6,3,2,0,56,22,57,22,0
instance_0,6,4,22,8,3,8,3,2,0,56,22,57,22,0
instance_0,6,4,22,8,3,7,3,1,0,56,22,57,22,0
instance_0,6,4,22,8,3,6,3,2,0,56,22,56,21,0
instance_0,6,4,22,8,3,8,3,2,0,56,22,56,21,0
instance_0,6,4,22,8,3,7,3,1,0,56,22,56,21,0
instance_0,6,4,22,8,3,6,3,2,0,56,22,56,23,0
instance_0,6,4,22,8,3,8,3,2,0,56,22,56,23,0
instance_0,6,4,22,8,3,7,3,1,0,56,22,56,23,0
instance_0,4,5,22,8,3,7,3,2,0,55,22,55,22,0
instance_0,4,4,22,8,3,8,3,2,0,55,22,55,22,0
instance_0,4,4,22,8,3,7,3,1,0,55,22,55,22,0
instance_0,4,4,22,8,3,7,3,2,0,55,21,55,22,0
instance_0,5,3,22,8,3,6,3,2,0,55,22,55,22,0
instance_0,5,3,22,8,3,7,3,1,0,55,22,55,22,0
instance_0,5,3,22,8,3,7,3,2,0,55,21,55,22,0
instance_0,5,5,21,8,3,7,3,2,0,55,22,55,22,0
instance_0,5,4,21,8,3,6,3,2,0,55,22,55,22,0
instance_0,5,4,21,8,3,7,3,1,0,55,22,55,22,0
instance_0,5,4,21,8,3,7,3,2,0,55,21,55,22,0
instance_0,5,5,23,8,3,7,3,2,0,55,22,55,22,0
instance_0,5,4,23,8,3,6,3,2,0,55,22,55,22,0
instance_0,5,4,23,8,3,7,3,1,0,55,22,55,22,0
instance_0,5,4,23,8,3,7,3,2,0,55,21,55,22,0
instance_0,5,5,22,7,3,7,3,2,0,55,22,55,22,0
instance_0,5,4,22,7,3,6,3,2,0,55,22,55,22,0
instance_0,5,4,22,7,3,7,3,1,0,55,22,55,22,0
instance_0,5,4,22,7,3,7,3,2,0,55,21,55,22,0
instance_0,5,5,22,9,3,7,3,2,0,55,22,55,22,0
instance_0,5,4,22,9,3,6,3,2,0,55,22,55,22,0
instance_0,5,4,22,9,3,7,3,1,0,55,22,55,22,0
instance_0,5,4,22,9,3,7,3,2,0,55,21,55,22,0
instance_0,5,5,22,8,2,7,3,2,0,55,22,55,22,0
instance_0,5,4,22,8,2,6,3,2,0,55,22,55,22,0
instance_0,5,4,22,8,2,7,3,2,0,55,21,55,22,0
instance_0,5,5,22,8,4,7,3,2,0,55,22,55,22,0
instance_0,5,4,22,8,4,6,3,2,0,55,22,55,22,0
instance_0,5,4,22,8,4,7,3,1,0,55,22,55,22,0
instance_0,5,4,22,8,4,7,3,2,0,55,21,55,22,0
instance_0,5,5,22,8,3,8,3,2,0,55,22,55,22,0
instance_0,5,4,22,8,3,8,3,1,0,55,22,55,22,0
instance_0,5,4,22,8,3,8,3,2,0,55,21,55,22,0
instance_0,5,4,22,8,3,6,2,2,0,55,22,55,22,0
instance_0,5,5,22,8,3,7,4,2,0,55,22,55,22,0
instance_0,5,4,22,8,3,6,4,2,0,55,22,55,22,0
instance_0,5,4,22,8,3,7,4,1,0,55,22,55,22,0
instance_0,5,4,22,8,3,7,4,2,0,55,21,55,22,0
instance_0,5,5,22,8,3,7,3,3,0,55,22,55,22,0
instance_0,5,4,22,8,3,6,3,3,0,55,22,55,22,0
instance_0,5,4,22,8,3,7,3,3,0,55,21,55,22,0
instance_0,5,5,22,8,3,7,3,2,0,54,22,55,22,0
instance_0,5,4,22,8,3,6,3,2,0,54,22,55,22,0
instance_0,5,4,22,8,3,7,3,1,0,54,22,55,22,0
instance_0,5,4,22,8,3,7,3,2,0,54,21,55,22,0
instance_0,5,5,22,8,3,7,3,2,0,56,22,55,22,0
instance_0,5,4,22,8,3,6,3,2,0,56,22,55,22,0
instance_0,5,4,22,8,3,7,3,1,0,56,22,55,22,0
instance_0,5,4,22,8,3,7,3,2,0,56,21,55,22,0
instance_0,5,5,22,8,3,7,3,2,0,55,23,55,22,0
instance_0,5,4,22,8,3,6,3,2,0,55,23,55,22,0
instance_0,5,4,22,8,3,7,3,1,0,55,23,55,22,0
instance_0,5,4,22,8,3,7,3,2,0,55,24,55,22,0
instance_0,5,5,22,8,3,7,3,2,0,55,22,54,22,0
instance_0,5,4,22,8,3,6,3,2,0,55,22,54,22,0
instance_0,5,4,22,8,3,7,3,1,0,55,22,54,22,0
instance_0,5,4,22,8,3,7,3,2,0,55,21,54,22,0
instance_0,5,5,22,8,3,7,3,2,0,55,22,56,22,0
instance_0,5,4,22,8,3,6,3,2,0,55,22,56,22,0
instance_0,5,4,22,8,3,7,3,1,0,55,22,56,22,0
instance_0,5,4,22,8,3,7,3,2,0,55,21,56,22,0
instance_0,5,5,22,8,3,7,3,2,0,55,22,55,21,0
instance_0,5,4,22,8,3,6,3,2,0,55,22,55,21,0
instance_0,5,4,22,8,3,7,3,1,0,55,22,55,21,0
instance_0,5,4,22,8,3,7,3,2,0,55,21,55,21,0
instance_0,5,5,22,8,3,7,3,2,0,55,22,55,23,0
instance_0,5,4,22,8,3,6,3,2,0,55,22,55,23,0
instance_0,5,4,22,8,3,7,3,1,0,55,22,55,23,0
instance_0,5,4,22,8,3,7,3,2,0,55,21,55,23,0
instance_0,1,0,6,2,1,2,0,0,0,15,6,15,6,0
instance_0,1,1,6,2,0,2,0,0,0,15,6,15,6,0
instance_0,1,1,6,2,1,3,0,0,0,15,6,15,6,0
instance_0,1,1,6,2,1,2,1,0,0,15,6,15,6,0
instance_0,1,1,6,2,1,2,0,1,0,15,6,15,6,0
instance_0,3,2,6,2,1,2,0,0,0,15,6,15,6,0
instance_0,2,2,6,2,0,2,0,0,0,15,6,15,6,0
instance_0,2,2,6,2,1,3,0,0,0,15,6,15,6,0
instance_0,2,2,6,2,1,2,1,0,0,15,6,15,6,0
instance_0,2,2,6,2,1,2,0,1,0,15,6,15,6,0
instance_0,3,1,5,2,1,2,0,0,0,15,6,15,6,0
instance_0,2,0,5,2,1,2,0,0,0,15,6,15,6,0
instance_0,2,1,5,2,0,2,0,0,0,15,6,15,6,0
instance_0,2,1,5,2,1,3,0,0,0,15,6,15,6,0
instance_0,2,1,5,2,1,2,1,0,0,15,6,15,6,0
instance_0,2,1,5,2,1,2,0,1,0,15,6,15,6,0
instance_0,2,0,7,2,1,2,0,0,0,15,6,15,6,0
instance_0,2,1,7,2,0,2,0,0,0,15,6,15,6,0
instance_0,2,1,7,2,1,3,0,0,0,15,6,15,6,0
instance_0,2,1,7,2,1,2,1,0,0,15,6,15,6,0
instance_0,2,1,7,2,1,2,0,1,0,15,6,15,6,0
instance_0,3,1,6,1,1,2,0,0,0,15,6,15,6,0
instance_0,2,0,6,1,1,2,0,0,0,15,6,15,6,0
instance_0,2,1,6,0,1,2,0,0,0,15,6,15,6,0
instance_0,2,1,6,1,0,2,0,0,0,15,6,15,6,0
instance_0,2,1,6,1,1,3,0,0,0,15,6,15,6,0
instance_0,2,1,6,1,1,2,1,0,0,15,6,15,6,0
instance_0,2,1,6,1,1,2,0,1,0,15,6,15,6,0
instance_0,3,1,6,3,1,2,0,0,0,15,6,15,6,0
instance_0,2,0,6,3,1,2,0,0,0,15,6,15,6,0
instance_0,2,1,6,3,0,2,0,0,0,15,6,15,6,0
instance_0,2,1,6,3,1,3,0,0,0,15,6,15,6,0
instance_0,2,1,6,3,1,2,1,0,0,15,6,15,6,0
instance_0,2,1,6,3,1,2,0,1,0,15,6,15,6,0
instance_0,3,1,6,2,2,2,0,0,0,15,6,15,6,0
instance_0,2,0,6,2,2,2,0,0,0,15,6,15,6,0
instance_0,2,1,6,2,3,2,0,0,0,15,6,15,6,0
instance_0,2,1,6,2,2,3,0,0,0,15,6,15,6,0
instance_0,2,1,6,2,2,2,1,0,0,15,6,15,6,0
instance_0,2,1,6,2,2,2,0,1,0,15,6,15,6,0
instance_0,3,1,6,2,1,1,0,0,0,15,6,15,6,0
instance_0,2,0,6,2,1,1,0,0,0,15,6,15,6,0
instance_0,2,1,6,2,0,1,0,0,0,15,6,15,6,0
instance_0,2,1,6,2,1,1,1,0,0,15,6,15,6,0
instance_0,2,1,6,2,1,1,0,1,0,15,6,15,6,0
instance_0,3,1,6,2,1,2,0,0,0,14,6,15,6,0
instance_0,2,0,6,2,1,2,0,0,0,14,6,15,6,0
instance_0,2,1,6,2,0,2,0,0,0,14,6,15,6,0
instance_0,2,1,6,2,1,3,0,0,0,14,6,15,6,0
