Instances,feature_job,feature_marital,feature_education,feature_default,feature_balance,feature_housing,feature_loan,feature_contact,feature_day,feature_month,feature_duration,feature_campaign,feature_pdays,feature_previous,feature_poutcome,algo_MLPC
instance_0,0.636363636,0.5,0,0,0.172727273,0,0,0,0.4,0.363636364,0.285714286,0.31147541,0.563218391,0.379310345,0.666666667,0
instance_0,0.090909091,0,0.666666667,0,0.718181818,0,0,0.5,0.433333333,0.545454545,0.183673469,0.245901639,0.988505747,0.620689655,0.666666667,0
instance_0,0.727272727,0.5,0,0,0.618181818,0,0,0,0.666666667,0.636363636,0.081632653,0.803278689,0.206896552,0.586206897,0.666666667,0
instance_0,0.272727273,0,0,0,0.7,0,0,0,0.633333333,0.545454545,0.224489796,0.393442623,0.954022989,0.206896552,0.666666667,0
instance_0,0.454545455,0.5,0.333333333,0,0.036363636,0,0,0,0.666666667,0,0,0.590163934,0.275862069,0.137931034,0.666666667,0
instance_0,0.454545455,0.5,0.333333333,0,0.681818182,0,0,0,0,0.363636364,0.142857143,0.163934426,0.770114943,0.844827586,0.333333333,0
instance_0,0.818181818,0,0.666666667,0,0.754545455,0,0,0,0.833333333,0.272727273,0.142857143,0.93442623,0.24137931,0.413793103,0,0
instance_0,1,1,0.333333333,0,0.863636364,0,0,1,0.766666667,0.545454545,0.959183673,0.770491803,0.229885057,0.965517241,0.333333333,0
instance_0,0.090909091,0.5,0.333333333,0,0.2,0,0,0.5,0.333333333,0.272727273,0,0.770491803,0.563218391,0.155172414,0,0
instance_0,0.636363636,0.5,0,0,0.490909091,0,0,0,0.8,0.090909091,0,0.491803279,0.954022989,0.896551724,0.333333333,0
instance_0,0.545454545,0.5,0.666666667,0,0.409090909,0,0,0.5,0.3,0.181818182,0,0.754098361,0.413793103,0.965517241,0.666666667,0
instance_0,0.909090909,0.5,0.666666667,0,0.690909091,0,0,0.5,0.166666667,0.090909091,0.081632653,0.885245902,0.793103448,0.586206897,0,0
instance_0,0.181818182,0.5,0.333333333,0,0.709090909,0,0,0,0.866666667,0.909090909,0,0.93442623,0.770114943,0.25862069,0.333333333,0
instance_0,0.545454545,0.5,0.666666667,0,0.645454545,0,0,0,0.333333333,0.727272727,0.775510204,0.524590164,0.275862069,0.793103448,0.666666667,0
instance_0,0.363636364,0.5,0.666666667,0,0.709090909,0,0,0,0.8,0.454545455,0,0.852459016,0.586206897,0.568965517,0.333333333,0
instance_0,0.272727273,0.5,0.333333333,0,0,0,0,0.5,0.833333333,0.181818182,0.87755102,0.344262295,0.344827586,0.396551724,0.333333333,0
instance_0,0.909090909,0,0.333333333,0,0.036363636,0,0,0.5,0.3,0.727272727,0,0.278688525,0.735632184,0.362068966,0.666666667,0
instance_0,0.818181818,0.5,0.333333333,0,0.472727273,0,0,0.5,0.166666667,0.636363636,0,0.950819672,0.275862069,0.775862069,0,0
instance_0,0.272727273,0,0.666666667,0,0.754545455,0,0,0,0.2,0.636363636,0.040816327,0.475409836,0.114942529,0.448275862,0.333333333,0
instance_0,0.363636364,0,0,0,0.118181818,0,0,0.5,0.533333333,0.454545455,0,0.31147541,0.172413793,0.275862069,0.333333333,0
instance_0,0.181818182,0,0.666666667,0,0.509090909,0,0,0.5,0.633333333,0.454545455,0,0.93442623,0.022988506,0.068965517,0.333333333,0
instance_0,0.545454545,0.5,0.666666667,0,0.218181818,0,0,0.5,0.733333333,0.727272727,0.510204082,0.786885246,0.666666667,0.793103448,0.666666667,0
instance_0,0.272727273,0,0.666666667,0,0.1,0,0,0,0.333333333,0.454545455,0,0.721311475,0.701149425,0.637931034,0,0
instance_0,0.818181818,0,0,0,0.572727273,0,0,0.5,0.633333333,0.454545455,0.102040816,0.852459016,0.275862069,0.24137931,0.333333333,0
instance_0,0.272727273,0.5,0.666666667,0,0.281818182,0,0,0,0.333333333,0.454545455,0.836734694,0.967213115,0.977011494,0.293103448,0,0
instance_0,0.090909091,0.5,0,0,0.818181818,0,0,0,0.9,0.636363636,0.857142857,0.918032787,0.287356322,0.275862069,0.333333333,0
instance_0,0.363636364,0,0.666666667,0,0.2,0,0,0.5,0.966666667,0.727272727,0.081632653,0.655737705,0.195402299,0.603448276,0.666666667,0
instance_0,0.636363636,0.5,0,0,0.636363636,0,0,0,0.3,0.545454545,0,0.590163934,0.482758621,0.586206897,0.333333333,0
instance_0,0.818181818,0.5,0.333333333,0,0.436363636,0,0,0,0.366666667,0.545454545,0,1,0.954022989,0.017241379,0.666666667,0
instance_0,0.181818182,0.5,0.333333333,0,0.072727273,0,0,0.5,0.1,0.636363636,0,0,0.275862069,0.74137931,0.666666667,0
instance_0,0.909090909,0,0.666666667,0,1,0,0,0,0.633333333,0.363636364,0.040816327,0.049180328,0.459770115,0.517241379,1,0
instance_0,0.272727273,0,0,0,0.172727273,0,0,0.5,0.466666667,0.090909091,0.510204082,0.491803279,0.666666667,0.431034483,0.666666667,0
instance_0,0.909090909,0,0.666666667,1,0.390909091,1,1,0.5,0.333333333,0.454545455,0.040816327,0.344262295,0.459770115,0.948275862,0.666666667,0
instance_0,0,0.5,0.666666667,0,0.781818182,0,0,0,0.033333333,0.454545455,0.285714286,0.950819672,0.735632184,0.155172414,0.666666667,0
instance_0,0.545454545,0.5,0.666666667,0,0.290909091,0,0,0,0.2,0.727272727,0,0.836065574,0.275862069,0.689655172,0.333333333,0
instance_0,0,0,0.333333333,0,0.218181818,0,0,0.5,0.733333333,0.454545455,0.836734694,0.278688525,0.425287356,0.206896552,0.666666667,0
instance_0,0,0,0.666666667,0,0.1,0,0,0,0.5,0.454545455,0,0.131147541,0.425287356,0.74137931,0.333333333,0
instance_0,0.727272727,0.5,0.666666667,0,0.263636364,0,0,0,0.566666667,0.909090909,0,0.245901639,0.057471264,0.362068966,0.666666667,0
instance_0,0.454545455,0,0,0,0.627272727,0,0,0,0.566666667,0.090909091,0,0.131147541,0.643678161,0.034482759,0,0
instance_0,0.636363636,0.5,0,0,0.181818182,0,0,0,0.366666667,0.818181818,0.489795918,0.704918033,0.494252874,0.362068966,0.666666667,0
instance_0,0.363636364,0,0.666666667,0,0.918181818,0,0,0,0.9,0.909090909,0,0.901639344,0.551724138,0.448275862,0.333333333,0
instance_0,0.454545455,0.5,0,0,0.381818182,0,0,0,0.333333333,0.363636364,0,0.459016393,0.034482759,0.120689655,0.666666667,0
instance_0,0.272727273,0.5,0.333333333,0,0.7,0,0,0,0.066666667,0.818181818,0.12244898,0.131147541,0.195402299,0.689655172,0.333333333,0
instance_0,0.090909091,0.5,0.666666667,0,0.154545455,0,0,0.5,0.366666667,0.090909091,0,0.06557377,0.701149425,0.534482759,0.666666667,0
instance_0,0.272727273,0.5,0.666666667,0,0.645454545,0,0,0,0.833333333,0.090909091,0.673469388,0.901639344,0.229885057,0.689655172,0.666666667,0
instance_0,0.363636364,0,0.666666667,0,0.190909091,0,0,0.5,0.666666667,0.363636364,0,0.213114754,0.16091954,0.706896552,0.333333333,0
instance_0,0.363636364,0.5,0.333333333,0,0.4,0,0,0.5,0.333333333,0.090909091,0,0.754098361,0.540229885,0.982758621,0.666666667,0
instance_0,0.909090909,0,0.333333333,0,0.081818182,0,0,0.5,0.566666667,0.909090909,0,0.770491803,0.816091954,0.25862069,0.666666667,0
instance_0,0.363636364,0.5,0,0,0.3,0,0,0,0.766666667,0.181818182,0.163265306,0.901639344,0.057471264,0.275862069,0.666666667,0
instance_0,0.090909091,0.5,0,0,1,0,0,0,0.633333333,0.272727273,0,0.032786885,0.873563218,0.206896552,0.333333333,0
instance_0,0.545454545,0.5,0,0,0.881818182,0,0,0,0.4,0.545454545,0.93877551,0.147540984,0.540229885,0.793103448,0.666666667,0
instance_0,0.727272727,0.5,0.333333333,0,0.027272727,0,0,0,0.8,0.727272727,0,0.098360656,0.724137931,0.051724138,0,0
instance_0,0.090909091,0,0,0,0.063636364,0,0,0,0.866666667,0.727272727,0.224489796,0.442622951,0.413793103,0.362068966,0,0
instance_0,0.181818182,0,0.666666667,0,0.018181818,0,0,0.5,0.566666667,0.818181818,0.836734694,0.770491803,0.931034483,0.706896552,0.666666667,0
instance_0,0.727272727,0.5,0.666666667,0,0.109090909,0,0,0,0.966666667,0,0,0.68852459,0.597701149,0.051724138,0.666666667,0
instance_0,0.818181818,0,0.333333333,0,0.181818182,0,0,0,0.966666667,0.272727273,0.346938776,0.098360656,0.137931034,0.982758621,0.666666667,0
instance_0,0.181818182,0.5,0,0,0.836363636,0,0,0.5,0.533333333,0.181818182,0,0.68852459,0.16091954,0.103448276,0,0
instance_0,0.545454545,0.5,0.333333333,0,0.236363636,0,0,0.5,0.166666667,0.727272727,0.693877551,0.803278689,0.988505747,0.293103448,0.666666667,0
instance_0,0,0,0.666666667,0,0.172727273,0,0,0,0.466666667,0.909090909,0,0.590163934,0.988505747,0.551724138,0.666666667,0
instance_0,0.363636364,0,0.333333333,0,0.345454545,0,0,0,0.333333333,0.363636364,0,0.606557377,0.977011494,0.637931034,0,0
instance_0,0.363636364,0,0,0,0.690909091,0,0,0,0.933333333,0.818181818,0.755102041,0.524590164,0.632183908,0.206896552,0.666666667,0
instance_0,0,0,0,0,0.781818182,0,0,0,0.766666667,0.454545455,0,0.344262295,0.287356322,0.068965517,0.666666667,0
instance_0,0.636363636,0,0.333333333,0,0.836363636,0,0,0.5,0.666666667,0,0.346938776,0.06557377,0.344827586,0.827586207,0,0
instance_0,0.181818182,0,0.666666667,0,0.781818182,0,0,0.5,0.566666667,0.363636364,0,0.540983607,0.942528736,0.431034483,0.333333333,0
instance_0,0,0,0,0,0.972727273,0,0,0,0.566666667,0,0,0.93442623,0.436781609,0.862068966,0,0
instance_0,0.909090909,0,0,0,0.627272727,0,0,0.5,0.166666667,0,0,0.016393443,0.344827586,0.706896552,0.666666667,0
instance_0,0.818181818,0,0.666666667,0,0.963636364,0,0,0.5,0.3,0.727272727,0.12244898,0.836065574,0.597701149,0.24137931,0.666666667,0
instance_0,0.272727273,0.5,0.666666667,0,0.209090909,0,0,0.5,0.933333333,0.090909091,0.326530612,0.901639344,0.770114943,0.344827586,0.666666667,0
instance_0,0,0.5,0.666666667,0,0.745454545,0,0,0.5,0.166666667,0.727272727,0,0.229508197,0.08045977,0.965517241,0.333333333,0
instance_0,0.909090909,0.5,0.333333333,0,0.181818182,0,0,0,0.7,0.727272727,0.775510204,0.37704918,0.896551724,0.655172414,0.666666667,0
instance_0,0.909090909,0,0.333333333,0,0.463636364,0,0,0.5,0.066666667,0.727272727,0,0.901639344,0.275862069,0.068965517,0,0
instance_0,0.909090909,0.5,0,0,0.472727273,0,0,0.5,0.333333333,0.090909091,0,0.393442623,1,0.465517241,0.666666667,0
instance_0,0,0.5,0,0,0.963636364,0,0,0,0.733333333,0,0.367346939,0.639344262,0.793103448,0.413793103,0.666666667,0
instance_0,0,0.5,0,0,0.354545455,0,0,0,0.866666667,0.454545455,0,0.721311475,0.977011494,0.931034483,0,0
instance_0,0.454545455,0,0,0,0.154545455,0,0,0,0.1,0.363636364,0.326530612,0.475409836,0.16091954,0.413793103,1,0
instance_0,0.272727273,0.5,0.333333333,0,0.954545455,0,0,0.5,0.5,0.818181818,0,0.327868852,0.528735632,0.25862069,0.666666667,0
instance_0,0.454545455,0.5,0.333333333,0,0.736363636,0,0,0,0.633333333,0.090909091,0.428571429,0.672131148,0.793103448,0.24137931,0.666666667,0
instance_0,0,0,0.333333333,0,0.145454545,0,0,0.5,0.4,0.545454545,0.387755102,0.016393443,0.701149425,0.879310345,0.666666667,0
instance_0,0,0.5,0.333333333,0,0.609090909,0,0,0.5,0.466666667,0.818181818,0.020408163,0.557377049,0.448275862,0.482758621,0.666666667,0
instance_0,0.727272727,0.5,0,0,0.927272727,0,0,0.5,0.266666667,0.181818182,0,0.606557377,0.83908046,0.844827586,0.666666667,0
instance_0,0.636363636,0.5,0.666666667,0,0.536363636,0,0,0.5,0.466666667,0.363636364,0.93877551,0.426229508,0.712643678,0.982758621,0.666666667,0
instance_0,0.181818182,0,0,0,0.290909091,0,0,0,0.066666667,0.545454545,0,0.196721311,0.344827586,0.396551724,0.333333333,0
instance_0,0.272727273,0.5,0.333333333,0,0.609090909,0,0,0,0.766666667,0.363636364,0,0.508196721,0.816091954,0.24137931,0.333333333,0
instance_0,0.636363636,0.5,0.333333333,0,0.3,0,0,0,0.366666667,0.727272727,0.857142857,0.540983607,0.689655172,0.74137931,0.666666667,0
instance_0,0.818181818,0.5,0.666666667,0,0.1,0,0,0.5,0.433333333,0.545454545,0.795918367,0.032786885,0.873563218,0.913793103,0.666666667,0
instance_0,0.545454545,0,0.666666667,0,0.309090909,0,0,0.5,0.533333333,0.818181818,0,0.901639344,0.436781609,0.25862069,0.666666667,0
instance_0,0.363636364,0,0,0,0.190909091,0,0,0,0.333333333,0.363636364,0,0.770491803,0.701149425,0.948275862,0.333333333,0
instance_0,0.454545455,0,0.333333333,0,0.563636364,0,0,0.5,0.633333333,0,0,0.754098361,0.195402299,0.982758621,0.666666667,0
instance_0,0.090909091,0.5,0,0,0.081818182,0,0,0.5,0.566666667,0.727272727,0.367346939,0.737704918,0.609195402,0.672413793,0.666666667,0
instance_0,0.090909091,0,0,0,0.245454545,0,0,0,0.9,0.727272727,0.12244898,0.983606557,0.24137931,0.25862069,0.333333333,0
instance_0,0.090909091,0,0,0,0.445454545,0,0,0,0.066666667,0.636363636,0.653061224,0.967213115,0.310344828,0.913793103,0.666666667,0
instance_0,0.090909091,0.5,0,0,0.509090909,0,0,0,0.833333333,0.727272727,0.367346939,0.606557377,0.275862069,0.896551724,0.666666667,0
instance_0,0.909090909,0,0.666666667,0,0.790909091,0,0,0,0.5,0.636363636,0.102040816,0.098360656,0.402298851,0.689655172,0,0
instance_0,0.272727273,0.5,0.666666667,0,0.509090909,0,0,0,0.8,0.636363636,0.551020408,0.426229508,0.517241379,0.706896552,0.666666667,0
instance_0,0.727272727,0.5,0.333333333,0,0.581818182,0,0,0.5,0.666666667,0.363636364,0.693877551,0.393442623,0.862068966,0.982758621,0,0
instance_0,0.090909091,0.5,0,0,0.345454545,0,0,0.5,0.6,0.727272727,0,0.524590164,0.505747126,0,0,0
instance_0,0.454545455,0.5,0.666666667,0,0.318181818,0,0,0.5,0.6,0.818181818,0,0.836065574,0.482758621,0.25862069,0.666666667,0
instance_0,0.363636364,0.5,0.666666667,1,0.345454545,0,0,0,0.933333333,0.363636364,0.346938776,0.93442623,0.390804598,0.982758621,0,0
instance_0,0.181818182,0.5,0,0,0.672727273,0,0,0.5,0.1,0.818181818,0.612244898,0.327868852,0.413793103,0.172413793,0.666666667,0
instance_0,0.454545455,0.5,0,0,0.581818182,0,0,0,0.4,0.545454545,0.551020408,0.590163934,0.459770115,0.75862069,0.666666667,0
instance_0,0.090909091,0,0.333333333,0,0.318181818,0,0,0,0.133333333,0.090909091,0.571428571,0.836065574,0.747126437,0.603448276,0.666666667,0
instance_0,0.454545455,0.5,0,0,0.145454545,0,0,0.5,0.433333333,0.818181818,0.265306122,0.278688525,0.287356322,0.862068966,0.666666667,0
instance_0,0.090909091,0.5,0,0,0.409090909,0,0,0,0.8,0.818181818,0.020408163,0.327868852,0.459770115,0.344827586,0.333333333,0
instance_0,0.818181818,0.5,0.333333333,0,0.872727273,0,0,0,0.433333333,0.090909091,0,0.540983607,0.137931034,0.034482759,0.666666667,0
instance_0,0.090909091,0.5,0.333333333,0,0.081818182,0,0,0.5,0.2,0.727272727,0.632653061,0.180327869,0.448275862,0.672413793,0.666666667,0
instance_0,0.636363636,0.5,0.666666667,0,0.854545455,0,0,0.5,0.333333333,0.090909091,0,0.278688525,0.781609195,0.155172414,0.666666667,0
instance_0,0.090909091,0.5,0.666666667,0,0.109090909,0,0,0,0.2,0.454545455,0,0.262295082,0.379310345,0.413793103,0,0
instance_0,0.909090909,0,0.666666667,0,0.4,0,0,0,0.166666667,0.727272727,0.183673469,0.163934426,0.586206897,0.534482759,0,0
instance_0,0.909090909,0.5,0.333333333,0,0.881818182,0,0,0,0.866666667,0.181818182,0.346938776,0.196721311,0.413793103,0.74137931,0,0
instance_0,0,0.5,0,0,0.718181818,0,0,0.5,0.8,0.727272727,0.632653061,0.344262295,0.83908046,0.534482759,0.333333333,0
instance_0,0.545454545,0,0,0,0.236363636,0,0,0,0.033333333,0.454545455,0.673469388,0.557377049,0.954022989,0.568965517,0,0
instance_0,0.181818182,0,0.333333333,0,0.581818182,0,0,0,0.866666667,0.181818182,0.836734694,0.360655738,0.379310345,0.534482759,0.666666667,0
instance_0,0.454545455,0.5,0,0,0.245454545,0,0,0,0.766666667,0.181818182,0.142857143,0.37704918,0.252873563,0.086206897,0.333333333,0
instance_0,0.272727273,0,0.666666667,0,0.3,0,0,0,0.2,0.181818182,0,0.737704918,0.643678161,0.517241379,0,0
instance_0,0,0.5,0.333333333,0,0.118181818,0,0,0,0.066666667,0,0.448979592,0.639344262,0.609195402,0.706896552,0.666666667,0
instance_0,0.090909091,0.5,0.666666667,0,0.990909091,0,0,0.5,0.4,0.454545455,0.632653061,0.672131148,0.206896552,0.344827586,0.666666667,0
instance_0,0.454545455,0,0.333333333,0,0.109090909,0,0,0.5,0.2,0.818181818,0,1,0.229885057,0.310344828,0.333333333,0
instance_0,0.909090909,0,0,0,0.781818182,0,0,0.5,0.866666667,0.454545455,0.367346939,0.393442623,0.67816092,0.431034483,0.666666667,0
instance_0,0.272727273,0,0.666666667,0,0.536363636,0,0,0.5,0.466666667,0.818181818,0,0.213114754,0.206896552,0.620689655,0.666666667,0
instance_0,0.636363636,0,0.666666667,0,0.036363636,0,0,0,0.2,0.090909091,0.448979592,0.754098361,0.275862069,0.25862069,0.666666667,0
instance_0,0.272727273,0.5,0.333333333,0,0.181818182,0,0,0.5,0.2,0.090909091,0.020408163,0.868852459,0.183908046,0.189655172,0.666666667,0
instance_0,0.636363636,0,0.333333333,0,0.881818182,0,0,0,0.666666667,0.818181818,0.795918367,0.081967213,0.862068966,0.620689655,0.333333333,0
instance_0,0.363636364,0,0.333333333,0,0.390909091,0,0,0,0.966666667,0.727272727,0.326530612,0.655737705,0.494252874,0.482758621,0.333333333,0
instance_0,0.909090909,0.5,0.666666667,0,0.618181818,0,0,0.5,0.833333333,0.181818182,0,0.737704918,0.83908046,0.931034483,0,0
instance_0,0.454545455,0.5,0,0,0.818181818,0,0,0.5,0.5,0.363636364,0.142857143,0.885245902,0.873563218,0.120689655,0.666666667,0
instance_0,0.181818182,0,0,0,0.236363636,0,0,0,0.9,0.909090909,0,0.852459016,0.701149425,0.620689655,0,0
instance_0,0.818181818,0,0.666666667,0,0.554545455,0,0,0.5,0.1,0.454545455,0,0.836065574,0.379310345,0.896551724,0,0
instance_0,0.181818182,0.5,0.333333333,0,0.427272727,0,0,0.5,0.533333333,0.272727273,0.551020408,0.68852459,0.252873563,0.75862069,0.333333333,0
instance_0,0.909090909,0.5,0.333333333,0,0.754545455,0,0,0,0.9,0.909090909,0,0.229508197,0.390804598,0.655172414,0,0
instance_0,0.363636364,0.5,0.666666667,0,0.854545455,0,0,0,0.633333333,0,0.408163265,0.93442623,0.643678161,0.448275862,0.666666667,0
instance_0,0.090909091,0.5,0.666666667,0,0.309090909,0,0,0.5,0.866666667,0.181818182,0.163265306,0.393442623,0.436781609,0.724137931,0.666666667,0
instance_0,0.363636364,0.5,0.333333333,0,0.581818182,0,0,0,0.366666667,0.727272727,0.673469388,0.360655738,0.620689655,0.74137931,0.666666667,0
instance_0,0.636363636,0,0.666666667,0,0.3,0,0,0,0.733333333,0.909090909,0.020408163,0.393442623,0.471264368,0.017241379,0.666666667,0
instance_0,0.636363636,0,0.666666667,0,0.5,0,0,0.5,0.866666667,0.272727273,0.244897959,0.68852459,0.908045977,0.137931034,0.666666667,0
instance_0,0.090909091,0,0,0,0.481818182,0,0,0,0.166666667,0.363636364,0.428571429,0.114754098,0.16091954,0.120689655,1,0
instance_0,0.818181818,0.5,0,0,0.154545455,0,0,0.5,0.1,0.727272727,0,0.557377049,0.413793103,0.637931034,0.666666667,0
instance_0,0.818181818,0,0.666666667,0,0.281818182,0,0,0,0.8,0.545454545,0,0,0.609195402,0.482758621,0,0
instance_0,0.636363636,0.5,0.333333333,0,0.918181818,0,0,0.5,0.3,0.727272727,0.326530612,0.196721311,0.735632184,0.362068966,0.333333333,0
instance_0,0.363636364,0,0.666666667,0,0.572727273,0,0,0.5,0.566666667,0,0,0.163934426,0.367816092,0.379310345,0.333333333,0
instance_0,0.818181818,0,0.666666667,0,0.4,0,0,0,0.666666667,0.545454545,0,0.508196721,0.275862069,0.086206897,0.333333333,0
instance_0,0.909090909,0,0.666666667,0,0.236363636,0,0,0,0.7,0.363636364,0,0.852459016,0.67816092,0.120689655,0.666666667,0
instance_0,0.272727273,0.5,0,0,0.054545455,0,0,0,0.533333333,0.363636364,0,0.114754098,0.91954023,0.137931034,0.666666667,0
instance_0,0.181818182,0,0.666666667,0,0.718181818,0,0,0,0.366666667,0.454545455,0.93877551,0.344262295,0.609195402,0.862068966,0,0
instance_0,0.818181818,0,0.666666667,0,0.009090909,0,0,0,0.6,0.363636364,0.081632653,0.147540984,0.540229885,0.379310345,0.333333333,0
instance_0,0.909090909,0.5,0.666666667,0,0.181818182,0,0,0,0.433333333,0.545454545,0,0.508196721,0.195402299,0.034482759,0.666666667,0
instance_0,0.272727273,0,0,0,0.645454545,0,0,0.5,0.833333333,0.272727273,0,0.836065574,0.011494253,0.74137931,0.666666667,0
instance_0,0.090909091,0,0,0,0.545454545,0,0,0.5,0.466666667,0.454545455,0,0.37704918,0.08045977,0.465517241,0.666666667,0
instance_0,0.545454545,0,0,0,0.827272727,0,0,0.5,0.766666667,0.545454545,0,0.590163934,0.149425287,0.24137931,0,0
instance_0,0.272727273,0.5,0.666666667,0,0.6,0,0,0,0.566666667,0.090909091,0.081632653,0.606557377,0.540229885,0.172413793,0.666666667,0
instance_0,0.909090909,0.5,0,0,0.518181818,0,0,0.5,0.3,0.636363636,0.183673469,0.967213115,0.954022989,0.448275862,0.666666667,0
instance_0,0,0.5,0.666666667,0,0.081818182,0,0,0,0.033333333,0.818181818,0.959183673,0.163934426,0.931034483,0.879310345,0.666666667,0
instance_0,0.090909091,0.5,0,0,0.209090909,0,0,0.5,0,0,0.489795918,0.721311475,0.862068966,0.344827586,0.666666667,0
instance_0,0.545454545,0,0.333333333,0,0.745454545,0,0,0.5,0.333333333,0.727272727,0.265306122,0.540983607,0.126436782,0.689655172,0.333333333,0
instance_0,0.727272727,0.5,0.666666667,0,0.481818182,0,0,0.5,0.233333333,0.363636364,0,0.295081967,0.206896552,0.155172414,0.333333333,0
instance_0,0.090909091,0,0.666666667,1,0.345454545,0,0,0,0.9,0.363636364,0.142857143,0.770491803,0.16091954,0.413793103,0.333333333,0
instance_0,0,0,0.666666667,0,0.227272727,0,0,0,0.733333333,0.454545455,0.040816327,0.967213115,0.344827586,0.482758621,0.666666667,0
instance_0,0,0,0.666666667,0,0.309090909,0,0,0.5,0.766666667,0.272727273,0.632653061,0.327868852,0.402298851,0.793103448,0.666666667,0
instance_0,0.272727273,0.5,0.666666667,0,0.072727273,0,0,0,0.766666667,0.272727273,0,0.459016393,0.344827586,0.396551724,0.333333333,0
instance_0,0.909090909,0.5,0.666666667,0,0,0,0,0.5,0.9,0.545454545,0.06122449,0.62295082,0.609195402,0.551724138,0.333333333,0
