Instances,feature_age,feature_workclass,feature_fnlwgt,feature_education,feature_marital_status,feature_occupation,feature_relationship,feature_race,feature_sex,feature_capital_gain,feature_capital_loss,feature_hours_per_week,feature_native_country,algo_MLPC
instance_0,8,5,12,6,1,8,3,3,0,1,36,35,2,0
instance_0,7,3,8,6,4,2,4,0,0,46,24,91,13,0
instance_0,5,2,24,7,2,2,1,0,0,61,31,30,4,0
instance_0,2,3,36,12,2,2,1,2,0,24,24,22,15,0
instance_0,3,5,0,11,1,11,1,3,0,82,28,3,35,0
instance_0,1,4,10,3,4,2,3,3,0,75,24,25,23,0
instance_0,2,3,0,13,3,7,0,1,0,95,29,26,11,0
instance_0,3,0,19,8,0,5,1,3,0,56,38,22,37,0
instance_0,1,3,20,14,5,9,2,3,0,54,34,66,37,0
instance_0,7,6,23,7,5,4,3,0,0,39,24,12,11,0
instance_0,4,3,29,13,1,9,2,1,0,22,25,26,30,0
instance_0,7,5,10,5,3,4,4,3,0,37,25,56,14,0
instance_0,5,4,6,7,5,12,3,3,0,24,3,22,4,0
instance_0,5,4,7,10,2,0,4,3,0,4,16,26,24,0
instance_0,6,3,29,14,5,0,2,2,0,54,26,11,34,0
instance_0,6,5,11,1,1,10,4,2,0,40,21,32,23,0
instance_0,2,4,33,10,1,2,1,3,0,21,7,11,29,0
instance_0,8,2,24,10,5,10,2,2,0,72,25,0,16,0
instance_0,6,0,28,11,0,10,3,1,0,60,9,33,13,0
instance_0,3,0,5,12,4,3,3,0,0,77,24,32,14,0
instance_0,4,3,26,8,5,7,0,2,0,52,25,26,11,0
instance_0,1,4,34,6,5,6,0,3,0,51,26,2,16,0
instance_0,5,0,6,9,1,7,1,2,0,67,28,8,15,0
instance_0,6,4,9,8,0,6,3,0,0,87,31,31,24,0
instance_0,1,5,30,11,4,6,4,2,0,65,24,73,15,0
instance_0,4,6,12,7,1,3,1,2,0,53,33,17,5,0
instance_0,1,3,35,14,5,3,1,0,0,5,3,34,30,0
instance_0,6,0,2,10,1,11,0,2,0,84,5,80,4,0
instance_0,8,2,23,0,5,4,4,0,0,61,26,10,4,0
instance_0,1,6,36,14,0,5,4,1,0,64,26,2,18,0
instance_0,6,4,30,2,3,6,1,2,0,85,33,33,34,0
instance_0,2,1,24,7,5,7,3,1,0,35,30,49,30,0
instance_0,5,1,28,12,4,8,1,0,0,88,24,14,3,0
instance_0,1,3,9,13,5,10,0,0,0,85,0,26,5,0
instance_0,8,4,8,12,4,0,3,3,0,59,19,69,7,0
instance_0,3,2,31,11,0,12,0,0,0,41,26,88,13,0
instance_0,7,6,36,13,4,9,1,2,0,31,27,12,34,0
instance_0,7,4,37,6,3,11,2,1,0,66,23,81,24,0
instance_0,1,3,24,3,3,11,0,1,0,47,19,2,17,0
instance_0,3,2,14,13,3,1,4,2,0,42,25,17,24,0
instance_0,8,1,10,6,1,10,3,1,0,82,21,94,16,0
instance_0,1,3,33,6,4,3,4,2,0,54,38,11,21,0
instance_0,8,3,35,7,0,8,0,1,0,4,24,10,15,0
instance_0,2,2,14,13,5,0,4,0,0,22,33,26,25,0
instance_0,6,6,11,6,4,0,4,2,0,48,10,5,0,0
instance_0,6,3,34,7,4,0,3,0,0,93,24,22,31,0
instance_0,6,2,8,3,5,11,0,3,0,70,24,6,13,0
instance_0,8,2,15,3,4,10,1,3,0,46,31,32,21,0
instance_0,8,3,10,5,1,7,2,2,0,2,16,30,2,0
instance_0,3,2,1,5,3,12,1,2,0,52,8,93,26,0
instance_0,1,3,32,6,1,9,0,0,0,9,18,66,38,0
instance_0,2,3,37,7,4,1,0,0,0,28,10,37,38,0
instance_0,8,4,16,13,3,9,2,3,0,47,33,22,1,0
instance_0,3,6,10,9,3,8,1,3,0,31,2,12,29,0
instance_0,5,4,23,9,5,3,0,1,0,16,14,84,17,0
instance_0,2,1,35,12,0,3,3,3,0,18,26,2,16,0
instance_0,7,5,25,14,0,5,4,3,0,54,3,26,9,0
instance_0,2,3,36,5,5,5,1,1,0,8,31,56,24,0
instance_0,1,2,29,10,3,12,0,3,0,61,6,29,26,0
instance_0,8,0,34,5,5,3,0,0,0,4,35,21,29,0
instance_0,2,4,28,10,3,8,1,1,0,21,28,5,31,0
instance_0,2,3,28,0,4,1,1,0,0,53,17,34,37,0
instance_0,4,1,14,14,0,12,2,1,0,48,31,35,8,0
instance_0,3,3,11,12,1,9,4,0,0,92,33,22,37,0
instance_0,5,6,20,13,5,12,4,0,0,59,24,25,20,0
instance_0,8,6,5,13,4,3,2,1,0,37,24,14,13,0
instance_0,2,6,3,1,5,3,4,3,0,34,5,35,27,0
instance_0,2,1,36,6,1,10,0,3,0,83,16,44,5,0
instance_0,8,0,33,13,5,4,3,0,0,94,10,66,0,0
instance_0,2,6,0,6,4,1,1,2,0,96,31,5,12,0
instance_0,2,2,19,13,1,6,3,0,0,66,24,2,21,0
instance_0,4,2,24,13,0,5,4,3,0,50,27,32,23,0
instance_0,8,6,4,6,2,9,0,0,0,5,38,29,34,0
instance_0,7,3,36,6,4,10,2,3,0,30,38,22,14,0
instance_0,1,6,38,13,0,3,1,1,0,44,5,80,12,0
instance_0,1,1,16,3,5,11,1,0,0,77,33,32,32,0
instance_0,2,0,36,6,0,0,0,1,0,48,2,5,25,0
instance_0,3,0,34,12,3,5,3,0,0,11,27,4,1,0
instance_0,4,3,20,14,5,0,2,0,0,35,30,21,16,0
instance_0,1,3,14,12,3,12,1,3,0,70,9,22,1,0
instance_0,8,3,8,3,1,10,1,3,0,32,15,14,1,0
instance_0,2,0,0,10,1,4,3,0,0,66,24,33,3,0
instance_0,7,1,28,7,4,9,3,1,0,51,10,12,3,0
instance_0,4,3,10,6,0,1,4,1,0,70,10,5,11,0
instance_0,2,6,10,9,4,7,4,3,0,15,24,9,23,0
instance_0,8,5,11,5,4,2,2,0,0,28,11,12,34,0
instance_0,8,3,23,3,4,7,1,1,0,18,24,55,23,0
instance_0,7,3,35,13,1,9,1,2,0,91,24,35,9,0
instance_0,3,1,21,12,1,12,2,2,0,29,24,32,21,0
instance_0,1,2,9,13,1,11,3,3,0,11,27,53,1,0
instance_0,7,4,23,6,2,2,3,1,0,30,24,51,23,0
instance_0,7,3,4,9,2,2,1,0,0,52,23,8,14,0
instance_0,8,1,30,10,5,11,1,1,0,54,30,22,37,0
instance_0,6,2,26,1,1,4,2,1,0,4,23,4,38,0
instance_0,4,6,38,6,4,9,3,3,0,11,37,42,22,0
instance_0,1,6,35,8,2,5,1,0,0,37,0,3,16,0
instance_0,4,5,16,14,2,7,1,0,0,66,24,42,18,0
instance_0,4,2,9,3,5,8,4,3,0,52,25,12,3,0
instance_0,1,4,7,6,0,11,3,0,0,22,30,31,1,0
instance_0,3,0,9,3,1,7,2,1,0,94,24,19,9,0
instance_0,6,3,29,5,4,7,0,1,0,33,28,7,1,0
instance_0,1,0,38,10,4,8,0,3,0,33,18,32,26,0
instance_0,6,3,20,4,3,9,3,0,0,51,28,25,14,0
instance_0,5,3,5,10,3,1,3,2,0,49,27,11,21,0
instance_0,7,4,38,12,0,2,1,0,0,20,24,32,10,0
instance_0,1,2,24,6,5,12,4,1,0,1,33,53,24,0
instance_0,2,1,9,5,3,2,0,2,0,63,5,29,19,0
instance_0,5,1,12,7,4,11,2,3,0,58,24,35,38,0
instance_0,2,4,9,8,5,11,0,0,0,70,24,5,31,0
instance_0,3,2,3,12,1,6,1,3,0,48,19,36,10,0
instance_0,1,0,13,14,5,8,4,1,0,64,33,8,1,0
instance_0,1,4,38,5,0,1,1,2,0,17,13,30,35,0
instance_0,2,1,30,14,0,12,4,0,0,48,35,21,30,0
instance_0,3,1,8,14,1,10,3,2,0,39,6,1,34,0
instance_0,4,4,36,4,1,12,2,2,0,45,25,29,34,0
instance_0,7,4,17,7,1,2,3,2,0,33,7,29,27,0
instance_0,2,0,32,3,0,13,3,1,0,96,36,41,30,0
instance_0,1,6,14,5,3,6,2,3,0,48,33,32,9,0
instance_0,8,1,19,9,1,10,2,3,0,6,19,72,10,0
instance_0,8,3,15,0,2,1,1,0,0,45,14,34,34,0
instance_0,3,3,25,0,1,4,4,2,0,49,24,15,4,0
instance_0,1,6,27,9,5,0,1,1,0,48,18,5,8,0
instance_0,1,4,8,2,3,7,1,3,0,34,4,76,19,0
instance_0,2,3,26,7,0,1,0,2,0,52,25,26,16,0
instance_0,3,4,23,11,3,5,1,3,0,31,2,12,0,0
instance_0,7,2,19,4,4,4,4,0,0,54,31,14,19,0
instance_0,7,3,27,9,5,8,1,1,0,39,31,0,30,0
instance_0,4,0,30,11,5,10,3,0,0,13,35,11,16,0
instance_0,1,2,7,7,3,2,4,2,0,60,28,86,20,0
instance_0,1,4,35,8,1,2,4,0,0,36,6,29,29,0
instance_0,1,0,38,8,4,10,0,1,0,95,28,94,32,0
instance_0,2,1,0,8,5,5,3,3,0,61,12,3,24,0
instance_0,8,0,19,3,3,0,1,1,0,4,24,4,23,0
instance_0,3,2,26,1,4,12,4,2,0,39,24,9,10,0
instance_0,2,1,23,9,1,12,3,1,0,1,33,30,21,0
instance_0,6,3,0,11,1,4,0,2,0,40,31,43,31,0
instance_0,2,3,28,13,3,11,1,3,0,54,33,41,38,0
instance_0,8,1,9,6,3,8,3,1,0,32,7,2,1,0
instance_0,2,3,12,14,4,9,1,1,0,52,30,96,30,0
instance_0,4,0,18,10,2,0,3,3,0,31,31,20,20,0
instance_0,6,1,23,6,1,12,4,3,0,62,11,36,3,0
instance_0,3,1,29,2,2,7,2,0,0,31,26,2,18,0
instance_0,5,1,20,3,5,4,2,0,0,89,24,86,31,0
instance_0,2,1,7,10,5,8,2,2,0,50,5,4,0,0
instance_0,1,3,22,5,1,1,1,2,0,94,24,8,1,0
instance_0,3,3,28,11,3,8,2,0,0,84,4,45,24,0
instance_0,2,3,9,8,2,12,2,1,0,46,23,4,23,0
instance_0,5,0,29,8,1,6,4,3,0,9,28,15,21,0
instance_0,8,6,32,7,1,9,1,0,0,33,27,29,14,0
instance_0,2,2,14,5,4,1,1,2,0,53,37,34,34,0
instance_0,7,2,38,2,1,4,2,2,0,48,6,34,27,0
instance_0,6,6,18,12,1,7,3,2,0,66,24,27,6,0
instance_0,3,2,15,12,1,7,4,2,0,74,33,48,21,0
instance_0,2,0,20,5,3,12,4,3,0,28,22,40,32,0
instance_0,8,0,18,8,3,0,2,2,0,63,31,5,12,0
instance_0,4,0,16,13,3,10,0,0,0,94,10,28,9,0
instance_0,7,4,28,12,2,11,2,3,0,35,2,12,13,0
instance_0,2,2,25,11,3,12,4,2,0,39,25,45,18,0
instance_0,7,2,28,8,3,7,2,3,0,45,3,32,20,0
instance_0,2,3,0,13,1,10,3,1,0,32,0,24,15,0
instance_0,7,4,36,14,4,9,2,0,0,90,6,23,2,0
instance_0,3,0,35,11,4,0,2,1,0,50,33,8,8,0
instance_0,2,4,14,10,1,9,0,1,0,9,28,38,0,0
instance_0,1,3,14,14,0,7,1,1,0,48,7,72,8,0
instance_0,2,2,16,8,4,10,2,1,0,50,28,34,20,0
instance_0,1,3,35,13,1,9,0,2,0,51,27,51,26,0
instance_0,4,3,30,12,5,2,1,3,0,26,24,64,30,0
instance_0,1,1,19,10,1,7,3,0,0,66,28,89,4,0
instance_0,1,4,7,13,4,11,3,3,0,22,30,31,1,0
instance_0,3,4,29,11,4,7,3,1,0,17,20,8,26,0
instance_0,4,2,24,13,2,2,1,1,0,92,7,85,16,0
instance_0,6,1,14,8,5,12,3,0,0,31,31,8,20,0
instance_0,2,5,4,3,0,11,2,0,0,53,27,20,2,0
instance_0,8,5,26,8,4,12,3,0,0,33,34,29,31,0
instance_0,3,0,20,2,3,12,4,1,0,58,27,31,4,0
instance_0,2,3,5,5,4,9,1,3,0,39,19,23,19,0
instance_0,1,4,25,10,0,3,2,1,0,39,12,31,24,0
instance_0,2,0,3,5,5,8,3,0,0,63,19,36,11,0
instance_0,1,0,35,9,2,4,0,1,0,61,24,10,30,0
instance_0,6,2,23,3,1,8,1,3,0,4,11,37,4,0
instance_0,8,3,12,7,5,13,2,2,0,52,26,89,1,0
instance_0,5,2,0,5,5,8,0,2,0,67,31,14,2,0
instance_0,4,1,33,9,2,3,0,2,0,44,25,17,22,0
instance_0,5,4,7,4,4,11,0,0,0,58,30,34,16,0
instance_0,5,4,29,2,1,11,3,0,0,22,26,24,21,0
instance_0,2,2,19,6,1,6,3,0,0,54,24,11,29,0
instance_0,2,3,35,14,3,12,0,2,0,36,11,9,18,0
instance_0,7,3,12,10,1,12,3,3,0,36,37,79,9,0
instance_0,2,4,36,11,1,12,0,2,0,94,31,54,1,0
instance_0,7,0,34,11,1,10,1,3,0,66,6,9,14,0
instance_0,3,0,35,12,2,7,3,0,0,93,28,15,24,0
instance_0,1,1,5,2,3,10,3,0,0,80,33,32,9,0
instance_0,1,1,35,8,2,12,3,2,0,70,27,5,27,0
instance_0,1,5,36,0,3,7,3,3,0,64,31,22,4,0
instance_0,8,2,22,14,2,5,3,1,0,93,23,4,23,0
instance_0,2,2,20,6,5,4,2,1,0,61,30,38,10,0
instance_0,2,3,19,6,0,5,4,3,0,56,24,22,9,0
instance_0,1,4,8,7,1,12,1,1,0,55,12,25,4,0
instance_0,1,5,24,5,4,5,0,2,0,46,28,22,20,0
instance_0,8,1,11,3,3,11,1,3,0,87,24,22,9,0
instance_0,2,1,13,10,1,8,4,2,0,10,34,22,12,0
instance_0,6,2,32,4,0,3,4,0,0,16,33,19,27,0
instance_0,8,2,28,6,4,8,3,3,0,56,34,30,5,0
instance_0,2,4,38,10,3,8,2,2,0,84,31,32,35,0
instance_0,4,4,28,6,1,9,3,0,0,14,24,52,26,0
instance_0,6,2,0,8,4,5,1,3,0,45,27,9,24,0
instance_0,2,0,11,0,3,11,4,1,0,76,24,34,34,0
instance_0,2,2,30,8,1,3,1,3,0,20,36,12,8,0
instance_0,2,3,24,10,1,4,3,2,0,88,33,2,16,0
instance_0,2,4,19,11,4,8,0,3,0,93,31,32,37,0
instance_0,7,0,37,2,4,8,4,2,0,38,0,3,25,0
instance_0,4,0,29,10,1,4,2,2,0,45,24,56,19,0
instance_0,7,2,28,2,1,10,2,1,0,45,0,72,4,0
instance_0,7,3,32,14,0,12,4,1,0,2,26,11,24,0
instance_0,3,1,29,9,5,4,0,0,0,52,24,75,21,0
instance_0,8,1,30,9,5,10,3,1,0,26,30,80,8,0
instance_0,7,0,5,8,3,4,1,2,0,38,26,27,3,0
instance_0,2,5,23,4,3,5,3,1,0,38,15,24,37,0
instance_0,1,2,34,10,0,8,1,2,0,96,31,88,20,0
instance_0,1,5,33,13,3,5,0,3,0,42,28,22,35,0
instance_0,1,3,36,13,3,11,3,2,0,39,22,9,23,0
instance_0,2,6,0,9,5,3,1,2,0,1,31,23,19,0
instance_0,4,4,37,10,4,4,1,0,0,88,24,17,34,0
instance_0,8,1,37,8,2,11,2,0,0,16,13,5,3,0
instance_0,4,1,1,5,1,12,2,2,0,67,24,22,1,0
instance_0,2,0,18,7,4,0,2,0,0,42,25,17,17,0
instance_0,4,5,33,12,2,5,3,1,0,86,14,86,14,0
instance_0,2,2,19,6,1,6,3,0,0,54,24,38,35,0
instance_0,8,4,0,4,2,7,2,1,0,47,34,34,15,0
instance_0,6,3,11,12,2,9,3,1,0,35,29,35,7,0
instance_0,2,6,37,9,0,8,2,0,0,14,38,20,34,0
instance_0,2,2,11,13,2,11,3,1,0,92,21,10,4,0
instance_0,4,4,8,5,2,3,2,0,0,4,26,21,29,0
instance_0,2,2,19,13,2,5,0,3,0,60,28,30,5,0
instance_0,2,3,13,6,2,3,3,2,0,94,17,31,5,0
instance_0,1,3,23,6,1,7,1,3,0,1,25,89,29,0
instance_0,2,1,3,5,1,12,4,2,0,11,31,26,14,0
instance_0,1,3,28,6,1,9,4,0,0,92,9,15,17,0
instance_0,2,5,5,10,1,7,1,0,0,45,28,33,14,0
instance_0,1,0,35,3,3,10,1,0,0,37,28,2,28,0
instance_0,6,4,2,12,1,9,2,0,0,2,29,31,34,0
instance_0,1,4,4,9,2,5,3,0,0,73,13,30,21,0
instance_0,2,6,31,14,4,4,0,1,0,59,36,2,1,0
instance_0,7,1,34,7,0,0,3,2,0,68,24,22,31,0
instance_0,1,1,23,11,0,0,3,0,0,55,26,2,9,0
instance_0,6,0,8,2,3,7,2,0,0,56,30,86,1,0
instance_0,1,5,13,12,3,11,3,0,0,47,30,88,18,0
instance_0,6,1,35,5,3,6,0,0,0,7,38,86,26,0
instance_0,3,3,29,5,4,11,4,1,0,44,35,9,4,0
instance_0,1,3,31,10,2,4,2,0,0,7,8,29,3,0
instance_0,1,2,16,3,5,8,1,0,0,89,28,5,25,0
instance_0,1,3,29,5,3,3,0,3,0,20,24,32,6,0
instance_0,7,3,28,5,3,8,2,2,0,66,3,17,11,0
instance_0,1,0,33,11,1,6,2,1,0,35,33,10,29,0
instance_0,3,4,14,9,1,9,0,2,0,53,12,23,0,0
instance_0,8,4,18,2,3,11,3,0,0,48,27,32,14,0
instance_0,4,6,17,6,0,12,2,0,0,41,8,31,1,0
instance_0,1,1,20,1,4,10,4,0,0,89,29,15,1,0
instance_0,1,3,11,0,3,12,4,3,0,48,22,32,13,0
instance_0,2,2,15,7,3,1,1,3,0,47,28,22,1,0
instance_0,1,0,13,6,2,0,3,3,0,57,16,24,34,0
instance_0,5,1,20,10,2,6,0,3,0,28,28,70,25,0
instance_0,6,2,21,8,2,1,3,2,0,7,10,2,11,0
instance_0,2,5,33,13,1,6,1,0,0,10,23,26,3,0
instance_0,2,5,2,10,4,11,1,3,0,1,31,32,32,0
instance_0,7,3,29,10,1,12,4,0,0,95,34,85,24,0
instance_0,6,4,5,13,1,3,0,1,0,74,24,10,3,0
instance_0,7,5,24,5,5,12,1,3,0,43,24,31,4,0
instance_0,3,3,20,5,3,6,2,2,0,56,16,33,3,0
instance_0,1,3,25,3,3,10,3,2,0,51,24,11,16,0
instance_0,1,1,20,3,1,11,1,2,0,42,10,58,11,0
instance_0,2,5,25,1,0,12,3,1,0,72,33,3,21,0
instance_0,3,3,36,12,0,7,3,0,0,28,28,69,18,0
instance_0,5,4,35,5,2,12,2,2,0,5,0,22,35,0
instance_0,3,3,35,14,5,10,4,3,0,4,24,15,23,0
instance_0,1,1,32,5,3,8,4,3,0,17,29,22,30,0
instance_0,8,6,35,12,3,4,0,1,0,5,23,29,14,0
instance_0,1,0,0,12,5,9,1,3,0,77,8,22,15,0
instance_0,1,0,20,5,3,8,0,1,0,72,16,11,38,0
instance_0,7,6,29,3,1,6,1,3,0,56,4,5,23,0
instance_0,3,1,34,12,2,5,0,2,0,71,18,22,37,0
instance_0,8,4,14,9,3,8,1,0,0,35,6,12,22,0
instance_0,2,1,12,5,5,6,2,0,0,42,31,40,1,0
instance_0,6,0,0,14,3,11,0,0,0,49,25,43,26,0
instance_0,7,4,12,12,5,2,1,3,0,76,5,18,19,0
instance_0,1,6,36,0,1,1,4,1,0,50,28,6,38,0
instance_0,2,2,37,10,4,0,0,3,0,73,19,30,36,0
instance_0,8,6,35,0,1,10,4,0,0,87,32,41,4,0
instance_0,1,0,8,8,3,9,3,0,0,53,33,5,8,0
instance_0,1,1,3,3,3,12,2,2,0,39,29,26,21,0
instance_0,1,2,9,8,5,8,3,0,0,14,8,32,13,0
instance_0,2,0,5,0,5,6,3,2,0,64,0,2,24,0
instance_0,4,0,38,8,1,6,1,0,0,97,24,93,16,0
instance_0,7,6,10,14,0,10,4,1,0,32,29,5,4,0
instance_0,2,3,7,10,3,1,1,1,0,94,5,89,10,0
instance_0,8,4,36,2,4,8,3,2,0,56,34,42,9,0
instance_0,2,1,33,12,3,6,2,0,0,64,26,48,16,0
instance_0,4,1,24,6,1,12,4,0,0,10,14,22,14,0
instance_0,7,1,7,6,1,10,0,3,0,52,27,22,25,0
instance_0,5,4,8,5,1,5,3,0,0,70,27,0,8,0
instance_0,6,4,4,8,3,5,0,2,0,52,26,9,2,0
instance_0,7,1,3,11,1,8,2,3,0,86,23,2,2,0
instance_0,6,0,21,8,1,1,3,2,0,86,25,17,17,0
instance_0,2,5,10,5,4,12,2,3,0,45,21,29,4,0
instance_0,6,1,33,14,2,1,3,0,0,67,26,2,18,0
instance_0,8,6,23,14,0,4,1,0,0,1,16,50,35,0
instance_0,8,4,9,12,2,7,1,2,0,34,21,9,30,0
instance_0,5,2,36,12,5,7,1,0,0,73,26,17,6,0
instance_0,8,6,32,11,4,4,3,1,0,60,31,5,19,0
instance_0,2,4,10,8,1,4,1,1,0,15,26,15,3,0
instance_0,1,1,23,8,2,9,0,1,0,36,25,58,37,0
instance_0,1,3,3,11,1,8,4,3,0,91,33,76,29,0
instance_0,6,0,28,14,2,1,4,1,0,40,24,51,8,0
instance_0,6,4,33,6,3,9,1,3,0,84,33,22,1,0
instance_0,2,3,8,3,2,9,2,2,0,42,31,12,36,0
instance_0,4,2,27,10,3,9,0,1,0,57,20,17,14,0
instance_0,8,6,16,3,2,5,3,3,0,97,11,22,20,0
instance_0,6,3,22,12,2,9,3,1,0,68,28,69,12,0
instance_0,8,2,34,5,3,9,3,1,0,7,25,84,1,0
instance_0,8,0,2,10,1,3,4,0,0,93,24,42,35,0
instance_0,8,3,10,8,4,9,1,3,0,40,33,46,24,0
instance_0,4,3,25,1,0,8,3,0,0,38,24,34,33,0
instance_0,8,1,11,10,5,8,4,3,0,61,29,45,35,0
instance_0,6,3,14,12,5,11,3,1,0,53,1,26,25,0
instance_0,1,5,9,7,2,4,4,1,0,52,1,14,28,0
instance_0,2,5,35,11,1,2,3,2,0,70,25,5,1,0
instance_0,1,4,37,12,1,5,1,2,0,98,29,93,9,0
instance_0,3,2,29,8,3,10,3,0,0,81,6,71,21,0
instance_0,1,1,3,3,0,12,2,2,0,39,29,26,21,0
instance_0,6,5,14,5,5,0,4,1,0,8,24,4,26,0
instance_0,7,4,28,14,1,3,2,3,0,47,23,51,26,0
instance_0,4,4,20,4,1,8,3,2,0,32,8,32,37,0
instance_0,2,2,19,5,5,4,1,1,0,47,16,78,11,0
instance_0,7,3,24,12,1,8,1,1,0,56,24,7,2,0
instance_0,8,2,4,14,4,12,0,0,0,88,24,74,0,0
instance_0,1,4,31,14,3,12,1,0,0,12,3,5,19,0
instance_0,4,0,32,7,1,0,3,1,0,94,10,28,8,0
instance_0,3,3,28,14,4,8,0,1,0,35,30,12,10,0
instance_0,1,2,23,8,3,9,0,0,0,53,16,5,8,0
instance_0,4,1,0,6,2,3,2,0,0,35,30,21,25,0
instance_0,2,0,0,8,5,4,3,2,0,64,17,33,30,0
instance_0,8,4,26,10,1,9,1,1,0,31,27,22,35,0
instance_0,1,1,28,10,1,10,4,0,0,23,31,81,19,0
instance_0,1,2,1,7,1,11,4,1,0,79,10,32,11,0
instance_0,4,1,28,10,1,2,3,2,0,80,14,5,13,0
instance_0,2,4,11,4,2,5,4,2,0,80,16,24,34,0
instance_0,7,0,30,7,3,7,3,1,0,53,24,22,28,0
instance_0,4,2,28,13,2,0,4,1,0,42,28,22,29,0
instance_0,4,4,16,13,3,6,4,3,0,47,34,22,20,0
instance_0,5,2,18,6,3,12,3,3,0,28,31,21,19,0
instance_0,1,1,22,9,4,7,0,3,0,39,24,69,2,0
instance_0,8,0,17,12,1,10,3,3,0,15,24,74,34,0
instance_0,2,3,13,14,5,2,3,2,0,52,25,42,30,0
instance_0,8,4,28,3,1,2,3,3,0,51,10,35,16,0
instance_0,3,4,4,14,1,5,1,3,0,6,28,21,10,0
instance_0,1,1,20,1,1,11,0,2,0,85,26,2,24,0
instance_0,1,6,27,3,2,11,1,2,0,58,27,32,14,0
instance_0,6,2,13,10,4,8,0,0,0,55,8,34,33,0
instance_0,6,4,35,2,3,12,2,2,0,5,36,19,13,0
instance_0,3,6,34,4,1,0,4,0,0,1,30,25,24,0
instance_0,8,2,19,3,5,9,3,2,0,1,36,13,7,0
instance_0,8,0,32,13,3,5,2,3,0,87,7,13,18,0
instance_0,1,4,9,9,4,5,3,0,0,39,25,31,24,0
instance_0,2,4,13,3,5,8,4,1,0,33,33,21,29,0
instance_0,3,2,10,7,5,11,5,1,0,89,12,89,10,0
instance_0,1,2,7,3,2,5,0,2,0,35,0,22,1,0
instance_0,1,4,3,10,1,3,1,2,0,16,36,42,9,0
instance_0,5,2,12,13,2,6,1,2,0,80,25,28,9,0
instance_0,1,4,25,0,1,7,2,0,0,77,24,15,15,0
instance_0,6,5,37,11,5,9,3,2,0,4,24,4,29,0
instance_0,2,6,28,13,0,10,3,1,0,32,33,63,7,0
instance_0,1,0,22,11,3,5,1,2,0,52,2,1,0,0
instance_0,6,2,3,0,2,11,2,3,0,53,14,15,7,0
instance_0,1,3,10,11,5,8,0,1,0,31,28,12,31,0
instance_0,2,4,5,9,2,8,3,3,0,50,12,14,17,0
instance_0,4,0,18,9,4,6,0,2,0,32,30,85,13,0
instance_0,7,2,36,12,2,6,1,2,0,10,24,22,15,0
instance_0,1,5,1,5,2,9,2,3,0,56,16,81,29,0
instance_0,2,4,12,5,0,9,3,0,0,16,34,5,31,0
instance_0,2,2,27,8,5,12,4,1,0,87,35,26,20,0
instance_0,5,3,18,4,5,12,4,0,0,4,30,63,21,0
instance_0,2,2,36,6,1,12,3,3,0,77,31,22,34,0
instance_0,4,3,27,2,2,4,1,1,0,52,25,2,22,0
instance_0,7,1,30,12,5,9,4,1,0,92,29,69,19,0
instance_0,2,0,1,10,2,3,4,0,0,18,27,96,38,0
instance_0,6,6,14,5,4,10,1,3,0,1,33,71,28,0
instance_0,1,1,8,12,4,12,4,2,0,91,27,11,26,0
instance_0,5,3,29,6,5,11,2,3,0,54,10,11,26,0
instance_0,6,2,26,7,1,10,1,0,0,58,12,5,1,0
instance_0,6,6,11,0,0,2,0,1,0,94,20,34,1,0
instance_0,1,5,29,8,4,5,0,1,0,58,27,32,30,0
instance_0,2,1,28,7,2,1,4,3,0,43,24,76,28,0
instance_0,1,4,34,3,3,1,0,0,0,66,1,17,1,0
instance_0,7,1,11,6,3,0,4,3,0,5,1,66,13,0
instance_0,1,0,4,14,2,9,2,1,0,70,26,48,18,0
instance_0,2,5,9,7,2,9,0,3,0,5,24,86,18,0
instance_0,5,3,8,14,4,9,1,2,0,38,10,78,23,0
instance_0,5,2,36,9,2,7,1,0,0,35,26,51,6,0
instance_0,5,2,10,12,1,10,3,0,0,91,27,21,2,0
instance_0,4,0,37,6,2,4,3,2,0,87,24,29,12,0
instance_0,1,3,14,3,1,0,3,1,0,92,4,15,19,0
instance_0,8,5,13,14,3,8,4,2,0,91,25,32,3,0
instance_0,2,3,38,3,5,1,3,0,0,25,24,22,17,0
instance_0,2,5,28,7,5,6,4,0,0,48,7,24,2,0
instance_0,2,1,8,0,0,8,4,0,0,73,33,2,3,0
instance_0,1,4,6,5,1,3,0,3,0,56,36,85,17,0
instance_0,1,1,38,8,4,9,1,0,0,43,4,2,8,0
instance_0,6,5,35,13,1,13,3,1,0,85,29,26,21,0
instance_0,8,1,16,14,1,8,3,2,0,28,27,17,8,0
instance_0,1,0,4,13,4,6,4,2,0,97,30,17,34,0
instance_0,8,1,19,12,2,6,1,3,0,32,15,11,25,0
instance_0,1,2,35,1,5,0,2,2,0,11,5,31,9,0
instance_0,8,4,20,5,5,9,3,1,0,85,14,66,28,0
instance_0,1,4,20,4,1,12,4,2,0,32,37,32,1,0
instance_0,6,3,30,10,2,3,4,2,0,5,8,34,23,0
instance_0,7,3,30,12,0,10,2,1,0,43,8,75,37,0
instance_0,1,3,29,7,2,10,0,0,0,89,38,16,22,0
instance_0,8,3,12,6,4,10,1,1,0,50,17,12,37,0
instance_0,1,2,4,9,0,3,0,1,0,74,30,3,2,0
instance_0,1,2,0,2,1,9,4,0,0,42,10,76,1,0
instance_0,4,1,5,9,5,8,3,0,0,4,24,71,2,0
